,initial_set,size,pop_risk_nlcd_0.5,pop_risk_nlcd_0,pop_risk_nlcd_0.01,pop_risk_nlcd_0.1,pop_risk_nlcd_0.9,pop_risk_nlcd_0.99,pop_risk_nlcd_1,pop_risk_image_clusters_8_0.5,pop_risk_image_clusters_8_0,pop_risk_image_clusters_8_0.01,pop_risk_image_clusters_8_0.1,pop_risk_image_clusters_8_0.9,pop_risk_image_clusters_8_0.99,pop_risk_image_clusters_8_1,diversity,_merge,sampling_type
748,sample_state_combined_county_id_10ppc_400_size_seed_456.pkl,385,-0.1030908622840413,-0.0509647191437625,-0.0520072420065681,-0.0613899477718183,-0.1447917767962643,-0.1541744825615144,-0.15521700542432,-0.1013858115779589,-0.0509647191437625,-0.0519731409924464,-0.0610489376306018,-0.141722685525316,-0.1507984821634713,-0.1518069040121553,-85083.86030052998,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
749,sample_state_combined_county_id_10ppc_400_size_seed_5678.pkl,373,-0.1050808304890221,-0.0517780373078497,-0.0528440931714732,-0.0624385959440842,-0.1477230650339599,-0.1573175678065709,-0.1583836236701944,-0.1055565659456976,-0.0517780373078497,-0.0528536078806067,-0.0625337430354193,-0.148579388855976,-0.1582595240107885,-0.1593350945835455,-81211.32628438811,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
750,sample_state_combined_county_id_10ppc_400_size_seed_789.pkl,370,-0.1087696354249956,-0.0519875244910036,-0.0531231667096834,-0.063343946677802,-0.1541953241721892,-0.1644161041403077,-0.1655517463589876,-0.1124660865911701,-0.0519875244910036,-0.0531970957330069,-0.0640832369110369,-0.1608489362713033,-0.1717350774493332,-0.1729446486913365,-78397.92767625998,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
751,sample_state_combined_county_id_10ppc_400_size_seed_9101.pkl,369,-0.1079319435484767,-0.0520579206295353,-0.0531754010879141,-0.0632327252133236,-0.1526311618836298,-0.1626884860090392,-0.163805966467418,-0.108364211269611,-0.0520579206295353,-0.0531840464423368,-0.0633191787575505,-0.1534092437816716,-0.1635443760968852,-0.1646705019096867,-77457.23291720569,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
752,sample_state_combined_county_id_10ppc_500_size_seed_1.pkl,490,-0.0909568220294518,-0.0451753951452625,-0.0460910236829463,-0.0543316805221004,-0.1275819635368033,-0.1358226203759574,-0.1367382489136412,-0.0916066823384822,-0.0451753951452625,-0.0461040208891269,-0.0544616525839065,-0.128751712093058,-0.1371093437878375,-0.138037969531702,-149089.24602112672,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
753,sample_state_combined_county_id_10ppc_500_size_seed_1213.pkl,478,-0.0943025660891563,-0.0457389353746348,-0.0467102079889252,-0.0554516615175391,-0.1331534706607735,-0.1418949241893874,-0.1428661968036778,-0.0956435829545919,-0.0457389353746348,-0.0467370283262339,-0.0557198648906262,-0.1355673010185576,-0.14455013758295,-0.1455482305345491,-147174.28672053965,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
754,sample_state_combined_county_id_10ppc_500_size_seed_123.pkl,487,-0.0905914588949539,-0.0453143254429443,-0.0462198681119845,-0.0543697521333462,-0.1268131656565615,-0.1349630496779232,-0.1358685923469634,-0.0908444861513123,-0.0453143254429443,-0.0462249286571117,-0.0544203575846179,-0.1272686147180066,-0.1354640436455129,-0.1363746468596802,-143030.8702852975,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
755,sample_state_combined_county_id_10ppc_500_size_seed_1234.pkl,485,-0.091585070097199,-0.0454076609186499,-0.0463312091022209,-0.0546431427543598,-0.1285269974400383,-0.1368389310921771,-0.1377624792757481,-0.0935083202836744,-0.0454076609186499,-0.0463696741059504,-0.0550277927916548,-0.131988847775694,-0.1406469664613985,-0.1416089796486989,-148978.73596721748,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
756,sample_state_combined_county_id_10ppc_500_size_seed_1415.pkl,480,-0.091616023849029,-0.0456435464587638,-0.0465629960065691,-0.0548380419368168,-0.1283940057612413,-0.136669051691489,-0.1375885012392943,-0.0926152122253712,-0.0456435464587638,-0.0465829797740959,-0.0550378796120853,-0.1301925448386572,-0.1386474446766465,-0.1395868779919787,-144285.8479002039,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
757,sample_state_combined_county_id_10ppc_500_size_seed_42.pkl,490,-0.0907841661088261,-0.0451753951452625,-0.0460875705645338,-0.0542971493379752,-0.127271182879677,-0.1354807616531184,-0.1363929370723897,-0.0923330803351131,-0.0451753951452625,-0.0461185488490595,-0.0546069321832326,-0.1300592284869935,-0.1385476118211666,-0.1394907655249637,-151243.63474619886,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
758,sample_state_combined_county_id_10ppc_500_size_seed_456.pkl,481,-0.0911507500475272,-0.0455960752587553,-0.0465071687545307,-0.0547070102165097,-0.1275944898785448,-0.1357943313405238,-0.1367054248362992,-0.090353049806747,-0.0455960752587553,-0.0464912147497151,-0.0545474701683536,-0.1261586294451403,-0.1342148848637788,-0.1351100243547386,-145079.04512000617,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
759,sample_state_combined_county_id_10ppc_500_size_seed_5678.pkl,483,-0.0906385582698534,-0.045501575519329,-0.0464043151743394,-0.0545289720694339,-0.126748144470273,-0.1348728013653674,-0.1357755410203779,-0.0924683922309414,-0.045501575519329,-0.0464409118535612,-0.0548949388616514,-0.1300418456002313,-0.1384958726083215,-0.1394352089425538,-147912.09561655123,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
760,sample_state_combined_county_id_10ppc_500_size_seed_789.pkl,479,-0.093924532309942,-0.0456911662384953,-0.0466558335599243,-0.0553378394527847,-0.1325112251670993,-0.1411932310599597,-0.1421578983813886,-0.0939663741116212,-0.0456911662384953,-0.0466566703959578,-0.0553462078131205,-0.1325865404101219,-0.1412760778272845,-0.1422415819847471,-146190.37846768778,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
761,sample_state_combined_county_id_10ppc_500_size_seed_9101.pkl,488,-0.0929141345341865,-0.0452678730212592,-0.0462207982515178,-0.0547971253238447,-0.1310311437445283,-0.1396074708168552,-0.1405603960471138,-0.0922064348963993,-0.0452678730212592,-0.046206644258762,-0.0546555853962872,-0.1297572843965114,-0.1382062255340366,-0.1391449967715394,-149552.99258748538,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
762,sample_state_combined_county_id_10ppc_600_size_seed_1.pkl,570,-0.0826586170649489,-0.0418853908291695,-0.0427008553538851,-0.0500400360763254,-0.1152771980535725,-0.1226163787760128,-0.1234318433007284,-0.0852049194230606,-0.0418853908291695,-0.0427517814010473,-0.0505492965479477,-0.1198605422981736,-0.127658057445074,-0.1285244480169518,-211041.5247678347,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
763,sample_state_combined_county_id_10ppc_600_size_seed_1213.pkl,574,-0.0859045038689787,-0.0417391935564841,-0.0426224997627339,-0.050572255618983,-0.1212367521189744,-0.1291865079752234,-0.1300698141814734,-0.0867238954051453,-0.0417391935564841,-0.0426388875934573,-0.0507361339262163,-0.1227116568840743,-0.1308089032168333,-0.1317085972538066,-224158.69681600924,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
764,sample_state_combined_county_id_10ppc_600_size_seed_123.pkl,567,-0.0836394442838618,-0.0419960525565808,-0.0428289203911264,-0.050324730902037,-0.1169541576656866,-0.1244499681765972,-0.1252828360111428,-0.0844677765643357,-0.0419960525565808,-0.0428454870367358,-0.0504903973581317,-0.1184451557705396,-0.1260900660919356,-0.1269395005720907,-202874.93267137688,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
765,sample_state_combined_county_id_10ppc_600_size_seed_1234.pkl,580,-0.0828447671407507,-0.0415227399268699,-0.0423491804711476,-0.0497871453696461,-0.1159023889118553,-0.1233403538103538,-0.1241667943546314,-0.0843268447766109,-0.0415227399268699,-0.0423788220238648,-0.0500835608968181,-0.1185701286564037,-0.1262748675293571,-0.1271309496263519,-223630.9458331185,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
766,sample_state_combined_county_id_10ppc_600_size_seed_1415.pkl,580,-0.0830531067956788,-0.0415227399268699,-0.0423533472642461,-0.0498288133006317,-0.1162774002907259,-0.1237528663271115,-0.1245834736644877,-0.0837172601037474,-0.0415227399268699,-0.0423666303304075,-0.0499616439622454,-0.1174728762452494,-0.1250678898770874,-0.1259117802806249,-221948.7657887357,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
767,sample_state_combined_county_id_10ppc_600_size_seed_42.pkl,586,-0.0821138969375932,-0.0413096192386013,-0.0421257047925812,-0.0494704747783997,-0.1147573190967866,-0.1221020890826052,-0.122918174636585,-0.0831739459466021,-0.0413096192386013,-0.0421469057727613,-0.0496824845802015,-0.1166654073130026,-0.1242009861204428,-0.1250382726546028,-228525.57915963876,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
768,sample_state_combined_county_id_10ppc_600_size_seed_456.pkl,570,-0.0831332685385904,-0.0418853908291695,-0.0427103483833579,-0.0501349663710537,-0.116131570706127,-0.1235561886938228,-0.1243811462480112,-0.0829259050488751,-0.0418853908291695,-0.0427062011135636,-0.0500934936731106,-0.1157583164246396,-0.1231456089841866,-0.1239664192685807,-214502.54551948985,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
769,sample_state_combined_county_id_10ppc_600_size_seed_5678.pkl,573,-0.0831504137184228,-0.0417755993144356,-0.0426030956025154,-0.0500505621952331,-0.1162502652416124,-0.1236977318343301,-0.1245252281224099,-0.0851264682940215,-0.0417755993144356,-0.0426426166940274,-0.0504457731103528,-0.1198071634776902,-0.1276103198940156,-0.1284773372736073,-218297.44390016652,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
770,sample_state_combined_county_id_10ppc_600_size_seed_789.pkl,579,-0.0844431294505119,-0.0415585817461691,-0.0424162727002559,-0.0501354912870376,-0.1187507676139861,-0.1264699862007678,-0.1273276771548547,-0.0855338832406183,-0.0415585817461691,-0.0424380877760581,-0.0503536420450589,-0.1207141244361776,-0.1286296787051785,-0.1295091847350675,-225792.2817840759,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
771,sample_state_combined_county_id_10ppc_600_size_seed_9101.pkl,577,-0.0844895917013857,-0.0416305447121813,-0.0424877256519654,-0.0502023541100222,-0.1187768292927492,-0.126491457750806,-0.1273486386905901,-0.0851846602569696,-0.0416305447121813,-0.042501627023077,-0.0503413678211389,-0.1200279526928002,-0.1278676934908622,-0.1287387758017579,-219389.0942538894,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
772,sample_state_combined_county_id_10ppc_700_size_seed_1.pkl,670,-0.0763308099726713,-0.0386333704643127,-0.0393873192544799,-0.0461728583659845,-0.1064887615793582,-0.1132743006908627,-0.1140282494810299,-0.0785303521501123,-0.0386333704643127,-0.0394313100980287,-0.0466127668014727,-0.110447937498752,-0.117629394202196,-0.1184273338359119,-304721.2730015797,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
773,sample_state_combined_county_id_10ppc_700_size_seed_1213.pkl,670,-0.07939624128367,-0.0386333704643127,-0.0394486278806999,-0.0467859446281842,-0.1120065379391558,-0.11934385468664,-0.1201591121030272,-0.0813461063943744,-0.0386333704643127,-0.039487625182914,-0.0471759176503251,-0.1155162951384238,-0.1232045876058349,-0.1240588423244361,-315668.9401738627,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
774,sample_state_combined_county_id_10ppc_700_size_seed_123.pkl,662,-0.0771766823020095,-0.0388661037168235,-0.0396323152885273,-0.0465282194338607,-0.1078251451701582,-0.1147210493154917,-0.1154872608871954,-0.0787942891839609,-0.0388661037168235,-0.0396646674261663,-0.046851740810251,-0.1107368375576708,-0.1179239109417556,-0.1187224746510983,-290385.3023228168,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
775,sample_state_combined_county_id_10ppc_700_size_seed_1234.pkl,676,-0.0771356476839668,-0.0384615384615384,-0.039235020645987,-0.0461963603060241,-0.1080749350619095,-0.1150362747219466,-0.1158097569063952,-0.0778139340368917,-0.0384615384615384,-0.0392485863730455,-0.0463320175766091,-0.1092958504971743,-0.1163792817007379,-0.117166329612245,-316208.0373108865,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
776,sample_state_combined_county_id_10ppc_700_size_seed_1415.pkl,668,-0.0774123856022696,-0.0386911616267068,-0.0394655861062181,-0.0464354064218194,-0.1083893647827199,-0.1153591850983212,-0.1161336095778324,-0.0768837114305276,-0.0386911616267068,-0.0394550126227832,-0.046329671587471,-0.1074377512735842,-0.1143124102382719,-0.1150762612343483,-304444.8875018376,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
777,sample_state_combined_county_id_10ppc_700_size_seed_42.pkl,675,-0.0762770042593212,-0.038490017945975,-0.0392457576722419,-0.0460474152086442,-0.1065065933099981,-0.1133082508464004,-0.1140639905726673,-0.0784121226447248,-0.038490017945975,-0.03928846003995,-0.046474438885725,-0.1103498064037246,-0.1175357852494996,-0.1183342273434746,-312274.58408689976,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
778,sample_state_combined_county_id_10ppc_700_size_seed_456.pkl,674,-0.0760367840376662,-0.0385185607885672,-0.0392689252535492,-0.046022205438387,-0.1060513626369454,-0.1128046428217832,-0.1135550072867652,-0.0764192431804839,-0.0385185607885672,-0.0392765744364056,-0.0460986972669506,-0.1067397890940173,-0.1135619119245623,-0.1143199255724006,-309567.8617620085,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
779,sample_state_combined_county_id_10ppc_700_size_seed_5678.pkl,669,-0.0763937018490009,-0.0386622336513529,-0.0394168630153059,-0.0462085272908825,-0.1065788764071192,-0.1133705406826959,-0.1141251700466488,-0.0777958527671615,-0.0386622336513529,-0.0394449060336691,-0.0464889574745146,-0.1091027480598085,-0.116146799500654,-0.1169294718829702,-304701.9705005436,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
780,sample_state_combined_county_id_10ppc_700_size_seed_789.pkl,667,-0.0782161399892365,-0.0387201546331183,-0.0395100743402406,-0.0466193517043419,-0.1098129282741311,-0.1169222056382323,-0.1177121253453547,-0.0783232323952328,-0.0387201546331183,-0.0395122161883606,-0.0466407701855412,-0.1100056946049244,-0.117134248602105,-0.1179263101573473,-310075.5504763609,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
781,sample_state_combined_county_id_10ppc_700_size_seed_9101.pkl,667,-0.0779619572163586,-0.0387201546331183,-0.0395049906847831,-0.0465685151497663,-0.1093553992829508,-0.1164189237479341,-0.1172037597995989,-0.0791923462763316,-0.0387201546331183,-0.0395295984659825,-0.0468145929617609,-0.1115700995909022,-0.1188550940866806,-0.1196645379195449,-304936.681425709,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
782,sample_state_combined_county_id_10ppc_800_size_seed_1.pkl,779,-0.0712170008814246,-0.0358287181950009,-0.0365364838487294,-0.0429063747322856,-0.0995276270305636,-0.1058975179141199,-0.1066052835678484,-0.0722067807204508,-0.0358287181950009,-0.0365562794455099,-0.0431043307000909,-0.1013092307408107,-0.1078572819953917,-0.1085848432459007,-425672.53506935394,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
783,sample_state_combined_county_id_10ppc_800_size_seed_1213.pkl,780,-0.0726338774710881,-0.0358057437019716,-0.0365423063773539,-0.0431713704557949,-0.1020963844863813,-0.1087254485648222,-0.1094620112402045,-0.0752743604413154,-0.0358057437019716,-0.0365951160367585,-0.0436994670498404,-0.1068492538327904,-0.1139536048458723,-0.1147429771806591,-436600.55204891256,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
784,sample_state_combined_county_id_10ppc_800_size_seed_123.pkl,781,-0.0711294190625207,-0.0357828133482256,-0.0364897454625115,-0.0428521344910846,-0.0994067036339568,-0.1057690926625299,-0.1064760247768158,-0.0727043003599459,-0.0357828133482256,-0.03652124308846,-0.0431671107505697,-0.1022414899693222,-0.1088873576314319,-0.1096257873716663,-418921.64439353766,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
785,sample_state_combined_county_id_10ppc_800_size_seed_1234.pkl,776,-0.0719387877036208,-0.0358979079308869,-0.0366187255263415,-0.0431060838854337,-0.100771491521808,-0.1072588498809002,-0.1079796674763548,-0.0729186799920192,-0.0358979079308869,-0.0366383233721095,-0.0433020623431133,-0.1025352976409251,-0.1091990366119289,-0.1099394520531515,-427025.20712619775,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
786,sample_state_combined_county_id_10ppc_800_size_seed_1415.pkl,783,-0.0709546666318465,-0.0357370844945931,-0.0364414361373382,-0.0427806009220438,-0.0991287323416491,-0.1054678971263547,-0.1061722487690998,-0.0706722803879866,-0.0357370844945931,-0.036435788412461,-0.0427241236732718,-0.0986204371027014,-0.1049087723635123,-0.1056074762813801,-428321.52076959686,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
787,sample_state_combined_county_id_10ppc_800_size_seed_42.pkl,781,-0.0703940534457058,-0.0357828133482256,-0.0364750381501752,-0.0427050613677217,-0.09808304552369,-0.1043130687412365,-0.1050052935431861,-0.0718462597465037,-0.0357828133482256,-0.0365040822761912,-0.0429955026278812,-0.1006970168651262,-0.1071884372168162,-0.1079097061447818,-428675.1843674522,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
788,sample_state_combined_county_id_10ppc_800_size_seed_456.pkl,774,-0.070784700611994,-0.0359442577344794,-0.0366410665920297,-0.0429123463099823,-0.0986570549140056,-0.1049283346319582,-0.1056251434895085,-0.0715899661667135,-0.0359442577344794,-0.0366571719031241,-0.0430733994209262,-0.1001065329125007,-0.1065227604303028,-0.1072356745989475,-420624.6728449772,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
789,sample_state_combined_county_id_10ppc_800_size_seed_5678.pkl,784,-0.0701658616968107,-0.0357142857142857,-0.0364033172339362,-0.0426046009107907,-0.0977271224828308,-0.1039284061596853,-0.1046174376793358,-0.071784204038629,-0.0357142857142857,-0.0364356840807725,-0.0429282693791543,-0.1006401386981037,-0.1071327239964855,-0.1078541223629724,-429958.8850389262,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
790,sample_state_combined_county_id_10ppc_800_size_seed_789.pkl,787,-0.0717571321411649,-0.0356461502899759,-0.0363683699269997,-0.0428683466602137,-0.1006459176221161,-0.1071458943553301,-0.1078681139923539,-0.0723216247765271,-0.0356461502899759,-0.0363796597797069,-0.0429812451872861,-0.1016620043657681,-0.1082635897733473,-0.1089970992630783,-443316.4293797255,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
791,sample_state_combined_county_id_10ppc_800_size_seed_9101.pkl,783,-0.072050238348536,-0.0357370844945931,-0.036463347571672,-0.0429997152653817,-0.1011007614316902,-0.1076371291254,-0.1083633922024788,-0.0723973384830815,-0.0357370844945931,-0.0364702895743629,-0.0430691352922908,-0.1017255416738722,-0.1083243873918001,-0.1090575924715698,-433845.7773967393,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
792,sample_state_combined_county_id_10ppc_900_size_seed_1.pkl,869,-0.0672438146309479,-0.0339226765776379,-0.0345890993387041,-0.0405869041882999,-0.093900725073596,-0.0998985299231918,-0.100564952684258,-0.0683716137362392,-0.0339226765776379,-0.0346116553208099,-0.0408124640093581,-0.0959307634631202,-0.1021315721516685,-0.1028205508948405,-539223.7360189599,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
793,sample_state_combined_county_id_10ppc_900_size_seed_1213.pkl,879,-0.067546980085236,-0.0337291628677442,-0.034405519212094,-0.0404927263112426,-0.0946012338592295,-0.100688440958378,-0.1013647973027278,-0.0691884238870013,-0.0337291628677442,-0.0344383480881293,-0.0408210150715956,-0.097555832702407,-0.1039384996858732,-0.1046476849062584,-560772.7072064751,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
794,sample_state_combined_county_id_10ppc_900_size_seed_123.pkl,867,-0.0677903737232477,-0.0339617805405662,-0.0346383524042198,-0.0407274991771025,-0.094853248269393,-0.1009423950422756,-0.1016189669059293,-0.0690893253546673,-0.0339617805405662,-0.0346643314368482,-0.0409872895033864,-0.0971913612059483,-0.1035143192724865,-0.1042168701687685,-527564.8203269319,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
795,sample_state_combined_county_id_10ppc_900_size_seed_1234.pkl,883,-0.0669818015374712,-0.0336526794068032,-0.0343192618494165,-0.0403185038329368,-0.0936450992420056,-0.0996443412255258,-0.1003109236681392,-0.0683939035666973,-0.0336526794068032,-0.0343475038900011,-0.040600924238782,-0.0961868828946126,-0.1024403032433935,-0.1031351277265914,-565645.8659814103,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
796,sample_state_combined_county_id_10ppc_900_size_seed_1415.pkl,872,-0.0667164086307482,-0.0338642730739298,-0.0345213157850661,-0.0404347001852935,-0.092998117076203,-0.0989115014764303,-0.0995685441875667,-0.0673088486862535,-0.0338642730739298,-0.0345331645861762,-0.0405531881963945,-0.0940645091761124,-0.1000845327863307,-0.1007534242985771,-542601.2319275874,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
797,sample_state_combined_county_id_10ppc_900_size_seed_42.pkl,871,-0.0671070324670141,-0.0338837073785848,-0.0345481738803534,-0.0405283723962707,-0.0936856925377575,-0.0996658910536747,-0.1003303575554433,-0.0679662018585382,-0.0338837073785848,-0.0345653572681839,-0.0407002062745755,-0.0952321974425008,-0.1013670464488925,-0.1020486963384915,-544350.5396299667,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
798,sample_state_combined_county_id_10ppc_900_size_seed_456.pkl,882,-0.0664335491426697,-0.0336717514850736,-0.0343269874382256,-0.0402241110165929,-0.0926429872687466,-0.0985401108471139,-0.0991953468002658,-0.0671904693666031,-0.0336717514850736,-0.0343421258427042,-0.0403754950613795,-0.0940054436718267,-0.100038812890502,-0.1007091872481326,-561195.8871826798,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
799,sample_state_combined_county_id_10ppc_900_size_seed_5678.pkl,873,-0.0667061285154999,-0.0338448721711206,-0.0345020972980082,-0.0404171234399965,-0.0929951335910034,-0.0989101597329917,-0.0995673848598793,-0.0678320733767141,-0.0338448721711206,-0.0345246161952325,-0.0406423124122393,-0.0950218343411889,-0.1011395305581957,-0.1018192745823076,-543728.3413941534,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
800,sample_state_combined_county_id_10ppc_900_size_seed_789.pkl,874,-0.0677392612446824,-0.0338255045745869,-0.0345037797079888,-0.040608255908606,-0.0948702665807589,-0.1009747427813761,-0.101653017914778,-0.0686459858474667,-0.0338255045745869,-0.0345219142000445,-0.0407896008291628,-0.0965023708657705,-0.1027700574948889,-0.1034664671203465,-556917.4572827922,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
801,sample_state_combined_county_id_10ppc_900_size_seed_9101.pkl,873,-0.0686424922571997,-0.0338448721711206,-0.0345408245728422,-0.0408043961883364,-0.0964805883260629,-0.1027441599415571,-0.1034401123432787,-0.0691973726580335,-0.0338448721711206,-0.0345519221808588,-0.0409153722685032,-0.0974793730475639,-0.1038428231352082,-0.1045498731449465,-549842.2927131627,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
802,sample_state_combined_county_id_5ppc_1000_size_seed_1.pkl,913,-0.0650064398331585,-0.0330951696160747,-0.0337333950204164,-0.0394774236594915,-0.0905354560068255,-0.0962794846459006,-0.0969177100502423,-0.0658467706919368,-0.0330951696160747,-0.033750201637592,-0.0396454898312471,-0.0920480515526266,-0.0979433397462817,-0.098598371767799,-607198.768584643,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
803,sample_state_combined_county_id_5ppc_1000_size_seed_1213.pkl,911,-0.0663243611197436,-0.0331314780961285,-0.0337953357566008,-0.0397700547008516,-0.0928786675386357,-0.0988533864828864,-0.0995172441433587,-0.0656722333907545,-0.0331314780961285,-0.0337822932020211,-0.0396396291550537,-0.0917048376264553,-0.0975621735794879,-0.0982129886853805,-610526.771159284,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
804,sample_state_combined_county_id_5ppc_1000_size_seed_123.pkl,911,-0.0655466296837253,-0.0331314780961285,-0.0337797811278805,-0.0396145084136479,-0.0914787509538027,-0.0973134782395701,-0.097961781271322,-0.0665408481024673,-0.0331314780961285,-0.0337996654962553,-0.0398133520973963,-0.0932683441075384,-0.0992820307086793,-0.0999502181088061,-601404.2822306084,both,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42
