filename,sample_size,seed,r2
random_sample_1800_points_seed_5678.pkl,1800,5678,0.6195368719984391
random_sample_1800_points_seed_789.pkl,1800,789,0.6403018457663074
random_sample_1800_points_seed_9101.pkl,1800,9101,0.6305430083108553
random_sample_1900_points_seed_1.pkl,1900,1,0.6372367334656516
random_sample_1900_points_seed_1213.pkl,1900,1213,0.631352923339037
random_sample_1900_points_seed_123.pkl,1900,123,0.6359864213362663
random_sample_1900_points_seed_1234.pkl,1900,1234,0.6446501037855448
random_sample_1900_points_seed_1415.pkl,1900,1415,0.634123741009367
random_sample_1900_points_seed_42.pkl,1900,42,0.6280437564343486
random_sample_1900_points_seed_456.pkl,1900,456,0.6372035574335675
random_sample_1900_points_seed_5678.pkl,1900,5678,0.6220637811950056
random_sample_1900_points_seed_789.pkl,1900,789,0.6284910232344287
random_sample_1900_points_seed_9101.pkl,1900,9101,0.6275641949923915
random_sample_2000_points_seed_1.pkl,2000,1,0.6382425222905714
random_sample_2000_points_seed_1213.pkl,2000,1213,0.6404913334071421
random_sample_2000_points_seed_123.pkl,2000,123,0.6405575995126145
random_sample_2000_points_seed_1234.pkl,2000,1234,0.6458293729251128
random_sample_2000_points_seed_1415.pkl,2000,1415,0.6528708722092126
random_sample_2000_points_seed_42.pkl,2000,42,0.6297818855528123
random_sample_2000_points_seed_456.pkl,2000,456,0.6403880652327476
random_sample_2000_points_seed_5678.pkl,2000,5678,0.6234758569439236
random_sample_2000_points_seed_789.pkl,2000,789,0.6431960834836901
random_sample_2000_points_seed_9101.pkl,2000,9101,0.631928981103655
random_sample_200_points_seed_1.pkl,200,1,0.48954259655551147
random_sample_200_points_seed_1213.pkl,200,1213,0.4826125814751344
random_sample_200_points_seed_123.pkl,200,123,0.5313724434298039
random_sample_200_points_seed_1234.pkl,200,1234,0.5139081460423152
random_sample_200_points_seed_1415.pkl,200,1415,0.45661287411147367
random_sample_200_points_seed_42.pkl,200,42,0.4718012176858174
random_sample_200_points_seed_456.pkl,200,456,0.5054102938400968
random_sample_200_points_seed_5678.pkl,200,5678,0.4983794071405717
random_sample_200_points_seed_789.pkl,200,789,0.4670785994713753
random_sample_200_points_seed_9101.pkl,200,9101,0.4680561177097815
random_sample_2100_points_seed_1.pkl,2100,1,0.6226417946589552
random_sample_2100_points_seed_1213.pkl,2100,1213,0.6462111704478186
random_sample_2100_points_seed_123.pkl,2100,123,0.6411675125880183
random_sample_2100_points_seed_1234.pkl,2100,1234,0.6510868961284543
random_sample_2100_points_seed_1415.pkl,2100,1415,0.65456267820659
random_sample_2100_points_seed_42.pkl,2100,42,0.6320847107368841
random_sample_2100_points_seed_456.pkl,2100,456,0.6442774065518525
random_sample_2100_points_seed_5678.pkl,2100,5678,0.6257456472358114
random_sample_2100_points_seed_789.pkl,2100,789,0.644682786227099
random_sample_2100_points_seed_9101.pkl,2100,9101,0.6455136018488954
random_sample_2200_points_seed_1.pkl,2200,1,0.6466939615722602
random_sample_2200_points_seed_1213.pkl,2200,1213,0.6496979739369424
random_sample_2200_points_seed_123.pkl,2200,123,0.6423551414955021
random_sample_2200_points_seed_1234.pkl,2200,1234,0.6522002707656642
random_sample_2200_points_seed_1415.pkl,2200,1415,0.6557341299956039
random_sample_2200_points_seed_42.pkl,2200,42,0.6545579586346373
random_sample_2200_points_seed_456.pkl,2200,456,0.6473681319099289
random_sample_2200_points_seed_5678.pkl,2200,5678,0.6288712476020404
random_sample_2200_points_seed_789.pkl,2200,789,0.6474840587960742
random_sample_2200_points_seed_9101.pkl,2200,9101,0.6347448530159459
random_sample_2300_points_seed_1.pkl,2300,1,0.630536910573734
random_sample_2300_points_seed_1213.pkl,2300,1213,0.6533511714512554
random_sample_2300_points_seed_123.pkl,2300,123,0.642302891239552
random_sample_2300_points_seed_1234.pkl,2300,1234,0.6573738128422724
random_sample_2300_points_seed_1415.pkl,2300,1415,0.6587234125484723
random_sample_2300_points_seed_42.pkl,2300,42,0.6354665053668207
random_sample_2300_points_seed_456.pkl,2300,456,0.6498721448347025
random_sample_2300_points_seed_5678.pkl,2300,5678,0.6303940456941788
random_sample_2300_points_seed_789.pkl,2300,789,0.6486110613700393
random_sample_2300_points_seed_9101.pkl,2300,9101,0.6511160003029204
random_sample_2400_points_seed_1.pkl,2400,1,0.6321951171156832
random_sample_2400_points_seed_1213.pkl,2400,1213,0.6561396818542486
random_sample_2400_points_seed_123.pkl,2400,123,0.6444394195106216
random_sample_2400_points_seed_1234.pkl,2400,1234,0.6591347771871373
random_sample_2400_points_seed_1415.pkl,2400,1415,0.6585020148872176
random_sample_2400_points_seed_42.pkl,2400,42,0.6370112204574612
random_sample_2400_points_seed_456.pkl,2400,456,0.652458675951923
random_sample_2400_points_seed_5678.pkl,2400,5678,0.6328608973790082
random_sample_2400_points_seed_789.pkl,2400,789,0.651874338119036
random_sample_2400_points_seed_9101.pkl,2400,9101,0.6535290397569049
random_sample_2500_points_seed_1.pkl,2500,1,0.6339640365936394
random_sample_2500_points_seed_1213.pkl,2500,1213,0.6592114533814467
random_sample_2500_points_seed_123.pkl,2500,123,0.6426113821223487
random_sample_2500_points_seed_1234.pkl,2500,1234,0.6601981409071795
random_sample_2500_points_seed_1415.pkl,2500,1415,0.65928343292149
random_sample_2500_points_seed_42.pkl,2500,42,0.6612871273016707
random_sample_2500_points_seed_456.pkl,2500,456,0.6546046964388678
random_sample_2500_points_seed_5678.pkl,2500,5678,0.633631025497913
random_sample_2500_points_seed_789.pkl,2500,789,0.6551731676099524
random_sample_2500_points_seed_9101.pkl,2500,9101,0.6535599592272716
random_sample_2600_points_seed_1.pkl,2600,1,0.6357126046645332
random_sample_2600_points_seed_1213.pkl,2600,1213,0.6632113877840329
random_sample_2600_points_seed_123.pkl,2600,123,0.6455391900118836
random_sample_2600_points_seed_1234.pkl,2600,1234,0.6623922303119223
random_sample_2600_points_seed_1415.pkl,2600,1415,0.6617508361187724
random_sample_2600_points_seed_42.pkl,2600,42,0.6631739019684618
random_sample_2600_points_seed_456.pkl,2600,456,0.6539195475896986
random_sample_2600_points_seed_5678.pkl,2600,5678,0.6354249031617689
random_sample_2600_points_seed_789.pkl,2600,789,0.6562862227431607
random_sample_2600_points_seed_9101.pkl,2600,9101,0.6404994875309007
random_sample_2700_points_seed_1.pkl,2700,1,0.6373843765277561
random_sample_2700_points_seed_1213.pkl,2700,1213,0.663259574795562
random_sample_2700_points_seed_123.pkl,2700,123,0.6469658379059358
random_sample_2700_points_seed_1234.pkl,2700,1234,0.6625554066114867
random_sample_2700_points_seed_1415.pkl,2700,1415,0.6655823324179863
random_sample_2700_points_seed_42.pkl,2700,42,0.6652826746013331
random_sample_2700_points_seed_456.pkl,2700,456,0.6546914042242246
random_sample_2700_points_seed_5678.pkl,2700,5678,0.6367186059765588
random_sample_2700_points_seed_789.pkl,2700,789,0.6573228632842694
random_sample_2700_points_seed_9101.pkl,2700,9101,0.6564418431235417
random_sample_2800_points_seed_1.pkl,2800,1,0.6387653976403296
random_sample_2800_points_seed_1213.pkl,2800,1213,0.6457991623202939
random_sample_2800_points_seed_123.pkl,2800,123,0.6491613681195239
random_sample_2800_points_seed_1234.pkl,2800,1234,0.6647632606068761
random_sample_2800_points_seed_1415.pkl,2800,1415,0.6656319991515387
random_sample_2800_points_seed_42.pkl,2800,42,0.66654306993931
random_sample_2800_points_seed_456.pkl,2800,456,0.6564232041845839
random_sample_2800_points_seed_5678.pkl,2800,5678,0.6381714668117247
random_sample_2800_points_seed_789.pkl,2800,789,0.6578514877972221
random_sample_2800_points_seed_9101.pkl,2800,9101,0.6570293139262369
random_sample_2900_points_seed_1.pkl,2900,1,0.6604674158954764
random_sample_2900_points_seed_1213.pkl,2900,1213,0.6685067226907689
random_sample_2900_points_seed_123.pkl,2900,123,0.6515815336107921
random_sample_2900_points_seed_1234.pkl,2900,1234,0.6664472120404663
random_sample_2900_points_seed_1415.pkl,2900,1415,0.6667476603783768
random_sample_2900_points_seed_42.pkl,2900,42,0.6663036784635029
random_sample_2900_points_seed_456.pkl,2900,456,0.6582141985739517
random_sample_2900_points_seed_5678.pkl,2900,5678,0.6385090299969138
random_sample_2900_points_seed_789.pkl,2900,789,0.6597979512688754
random_sample_2900_points_seed_9101.pkl,2900,9101,0.6580057661065539
random_sample_3000_points_seed_1.pkl,3000,1,0.6625468009822955
random_sample_3000_points_seed_1213.pkl,3000,1213,0.670625934403108
random_sample_3000_points_seed_123.pkl,3000,123,0.6557049816984919
random_sample_3000_points_seed_1234.pkl,3000,1234,0.6669810116057058
random_sample_3000_points_seed_1415.pkl,3000,1415,0.667625232720948
random_sample_3000_points_seed_42.pkl,3000,42,0.6672924863510094
random_sample_3000_points_seed_456.pkl,3000,456,0.6599719157232559
