initial_set,sampling_type,diversity
IDS_top20_urban_500_points_probabilistic_500_size_seed_123.pkl,convenience_sampling_urban_based,22437769.503865495
IDS_top10_urban_400_points_probabilistic_400_size_seed_42.pkl,convenience_sampling_urban_based,17984124.091592345
IDS_top50_urban_900_points_probabilistic_900_size_seed_1415.pkl,convenience_sampling_urban_based,40066220.31137644
IDS_top10_urban_400_points_probabilistic_seed_1234.pkl,convenience_sampling_urban_based,17983418.43195683
IDS_top50_urban_1000_points_probabilistic_1000_size_seed_456.pkl,convenience_sampling_urban_based,44423010.663706094
IDS_top50_urban_100_points_probabilistic_100_size_seed_1415.pkl,convenience_sampling_urban_based,4523220.457945363
IDS_top10_urban_300_points_probabilistic_300_size_seed_1415.pkl,convenience_sampling_urban_based,13514814.385719942
IDS_top10_urban_500_points_probabilistic_seed_123.pkl,convenience_sampling_urban_based,22437342.586741403
IDS_top10_urban_900_points_probabilistic_seed_1234.pkl,convenience_sampling_urban_based,40058655.97726561
IDS_top50_urban_900_points_probabilistic_900_size_seed_789.pkl,convenience_sampling_urban_based,40067236.13706927
IDS_top20_urban_300_points_probabilistic_300_size_seed_1415.pkl,convenience_sampling_urban_based,13515719.93299918
IDS_top20_urban_200_points_probabilistic_200_size_seed_9101.pkl,convenience_sampling_urban_based,9028228.469410332
IDS_top50_urban_300_points_probabilistic_300_size_seed_5678.pkl,convenience_sampling_urban_based,13515353.980245458
IDS_top50_urban_600_points_probabilistic_600_size_seed_9101.pkl,convenience_sampling_urban_based,26869833.32786486
IDS_top20_urban_500_points_probabilistic_500_size_seed_1213.pkl,convenience_sampling_urban_based,22437732.613119736
IDS_top20_urban_300_points_probabilistic_300_size_seed_1.pkl,convenience_sampling_urban_based,13516186.341020511
IDS_top10_urban_400_points_probabilistic_400_size_seed_123.pkl,convenience_sampling_urban_based,17985613.37090409
IDS_top50_urban_100_points_probabilistic_100_size_seed_1213.pkl,convenience_sampling_urban_based,4523122.744599775
IDS_top10_urban_400_points_probabilistic_seed_1213.pkl,convenience_sampling_urban_based,17983677.46404678
IDS_top20_urban_600_points_probabilistic_600_size_seed_1.pkl,convenience_sampling_urban_based,26870184.54100624
IDS_top20_urban_1000_points_probabilistic_1000_size_seed_1213.pkl,convenience_sampling_urban_based,44429255.5895288
IDS_top10_urban_800_points_probabilistic_seed_1234.pkl,convenience_sampling_urban_based,35679456.9603535
IDS_top10_urban_600_points_probabilistic_600_size_seed_42.pkl,convenience_sampling_urban_based,26867969.76894212
IDS_top10_urban_500_points_probabilistic_seed_9101.pkl,convenience_sampling_urban_based,22437291.119864985
IDS_top20_urban_700_points_probabilistic_700_size_seed_456.pkl,convenience_sampling_urban_based,31288771.078148324
IDS_top10_urban_900_points_probabilistic_900_size_seed_456.pkl,convenience_sampling_urban_based,40062805.00757812
IDS_top10_urban_600_points_probabilistic_seed_1234.pkl,convenience_sampling_urban_based,26866517.593276832
IDS_top20_urban_800_points_probabilistic_800_size_seed_42.pkl,convenience_sampling_urban_based,35683963.05345715
IDS_top10_urban_400_points_probabilistic_400_size_seed_9101.pkl,convenience_sampling_urban_based,17985789.089727048
IDS_top10_urban_200_points_probabilistic_200_size_seed_42.pkl,convenience_sampling_urban_based,9028121.147458555
IDS_top10_urban_1000_points_probabilistic_seed_9101.pkl,convenience_sampling_urban_based,44427029.70982456
IDS_top10_urban_1000_points_probabilistic_1000_size_seed_456.pkl,convenience_sampling_urban_based,44424254.18191174
IDS_top20_urban_200_points_probabilistic_200_size_seed_789.pkl,convenience_sampling_urban_based,9029068.779972168
IDS_top20_urban_700_points_probabilistic_700_size_seed_789.pkl,convenience_sampling_urban_based,31286716.256231595
IDS_top20_urban_200_points_probabilistic_200_size_seed_5678.pkl,convenience_sampling_urban_based,9028221.976381512
IDS_top20_urban_1000_points_probabilistic_1000_size_seed_1.pkl,convenience_sampling_urban_based,44429639.571383804
IDS_top10_urban_1000_points_probabilistic_1000_size_seed_9101.pkl,convenience_sampling_urban_based,44427029.70982456
IDS_top20_urban_800_points_probabilistic_800_size_seed_456.pkl,convenience_sampling_urban_based,35687850.03551195
IDS_top10_urban_700_points_probabilistic_seed_1415.pkl,convenience_sampling_urban_based,31284214.935754884
IDS_top10_urban_200_points_probabilistic_seed_5678.pkl,convenience_sampling_urban_based,9028630.667275341
IDS_top20_urban_600_points_probabilistic_600_size_seed_9101.pkl,convenience_sampling_urban_based,26870697.979442272
IDS_top10_urban_100_points_probabilistic_100_size_seed_42.pkl,convenience_sampling_urban_based,4522963.691217438
IDS_top10_urban_600_points_probabilistic_600_size_seed_789.pkl,convenience_sampling_urban_based,26868038.665081296
IDS_top50_urban_700_points_probabilistic_700_size_seed_5678.pkl,convenience_sampling_urban_based,31285006.414809335
IDS_top10_urban_200_points_probabilistic_200_size_seed_5678.pkl,convenience_sampling_urban_based,9028630.667275341
IDS_top10_urban_300_points_probabilistic_300_size_seed_456.pkl,convenience_sampling_urban_based,13516090.185196506
IDS_region_06_1000_points_seed_123.pkl,convenience_sampling_region_based,44454552.26602188
IDS_region_06_400_points_seed_42.pkl,convenience_sampling_region_based,17989601.064997856
IDS_region_06_100_points_seed_9101.pkl,convenience_sampling_region_based,4523501.301586703
IDS_region_06_300_points_seed_789.pkl,convenience_sampling_region_based,13517699.405689048
IDS_region_06_500_points_seed_789.pkl,convenience_sampling_region_based,22443472.969517335
IDS_region_06_1000_points_seed_42.pkl,convenience_sampling_region_based,44457264.8377577
IDS_region_06_400_points_seed_789.pkl,convenience_sampling_region_based,17989016.016212884
IDS_region_06_600_points_seed_1234.pkl,convenience_sampling_region_based,26880372.659035627
IDS_region_06_700_points_seed_5678.pkl,convenience_sampling_region_based,31297374.41724365
IDS_region_06_100_points_seed_42.pkl,convenience_sampling_region_based,4523423.897014932
IDS_region_06_400_points_seed_123.pkl,convenience_sampling_region_based,17989799.43524498
IDS_region_06_1000_points_seed_1213.pkl,convenience_sampling_region_based,44457615.46388409
IDS_region_06_800_points_seed_1415.pkl,convenience_sampling_region_based,35701804.84456275
IDS_region_06_200_points_seed_789.pkl,convenience_sampling_region_based,9029339.7445592
IDS_region_06_900_points_seed_1415.pkl,convenience_sampling_region_based,40085807.83948504
IDS_region_06_300_points_seed_123.pkl,convenience_sampling_region_based,13517752.646132128
IDS_region_06_100_points_seed_789.pkl,convenience_sampling_region_based,4523397.913758413
IDS_region_06_200_points_seed_1234.pkl,convenience_sampling_region_based,9029757.258981915
IDS_region_06_200_points_seed_123.pkl,convenience_sampling_region_based,9029182.438619079
IDS_region_06_900_points_seed_1.pkl,convenience_sampling_region_based,40089305.25697005
IDS_region_06_900_points_seed_42.pkl,convenience_sampling_region_based,40087588.42099626
IDS_region_06_600_points_seed_42.pkl,convenience_sampling_region_based,26879637.417716
IDS_region_06_600_points_seed_9101.pkl,convenience_sampling_region_based,26879934.070547458
IDS_region_06_300_points_seed_5678.pkl,convenience_sampling_region_based,13517781.738728153
IDS_region_06_900_points_seed_1213.pkl,convenience_sampling_region_based,40090041.660930574
IDS_region_06_200_points_seed_1213.pkl,convenience_sampling_region_based,9029522.015170576
IDS_region_06_300_points_seed_1415.pkl,convenience_sampling_region_based,13518628.046569364
IDS_region_06_400_points_seed_9101.pkl,convenience_sampling_region_based,17989578.1876274
IDS_region_06_800_points_seed_9101.pkl,convenience_sampling_region_based,35702075.347445294
IDS_region_06_900_points_seed_5678.pkl,convenience_sampling_region_based,40085081.709104106
IDS_region_06_800_points_seed_789.pkl,convenience_sampling_region_based,35701234.0691813
IDS_region_06_900_points_seed_9101.pkl,convenience_sampling_region_based,40084956.400570415
IDS_region_06_100_points_seed_1415.pkl,convenience_sampling_region_based,4523342.240070955
IDS_region_06_200_points_seed_42.pkl,convenience_sampling_region_based,9029665.500792177
IDS_region_06_900_points_seed_789.pkl,convenience_sampling_region_based,40086206.38671471
IDS_region_06_900_points_seed_1234.pkl,convenience_sampling_region_based,40087025.724571444
IDS_region_06_700_points_seed_9101.pkl,convenience_sampling_region_based,31300383.597675916
IDS_region_06_900_points_seed_456.pkl,convenience_sampling_region_based,40086741.48109878
IDS_region_06_500_points_seed_1213.pkl,convenience_sampling_region_based,22444627.401550688
IDS_region_06_800_points_seed_5678.pkl,convenience_sampling_region_based,35700530.36670608
IDS_region_06_600_points_seed_1.pkl,convenience_sampling_region_based,26882607.865418833
IDS_region_06_600_points_seed_123.pkl,convenience_sampling_region_based,26879208.67563689
IDS_region_06_600_points_seed_789.pkl,convenience_sampling_region_based,26880400.257115725
IDS_region_06_700_points_seed_42.pkl,convenience_sampling_region_based,31298465.464248676
IDS_region_06_400_points_seed_5678.pkl,convenience_sampling_region_based,17989373.59670568
IDS_region_06_900_points_seed_123.pkl,convenience_sampling_region_based,40086285.35271965
IDS_region_06_10_points_seed_1.pkl,convenience_sampling_region_based,453120.06659171736
IDS_region_06_500_points_seed_123.pkl,convenience_sampling_region_based,22443254.1235397
IDS_region_06_1000_points_seed_9101.pkl,convenience_sampling_region_based,44452932.335043915
IDS_region_06_1000_points_seed_456.pkl,convenience_sampling_region_based,44453637.71940657
IDS_region_06_400_points_seed_1.pkl,convenience_sampling_region_based,17990754.010262433
IDS_region_06_600_points_seed_456.pkl,convenience_sampling_region_based,26881945.32337564
IDS_region_06_1000_points_seed_1234.pkl,convenience_sampling_region_based,44453175.98847615
IDS_region_06_200_points_seed_1.pkl,convenience_sampling_region_based,9029697.588082703
IDS_region_06_800_points_seed_1213.pkl,convenience_sampling_region_based,35703745.46886881
IDS_region_06_100_points_seed_1213.pkl,convenience_sampling_region_based,4523431.710613296
IDS_region_06_300_points_seed_456.pkl,convenience_sampling_region_based,13518743.209622847
IDS_region_06_100_points_seed_1234.pkl,convenience_sampling_region_based,4523519.949032203
IDS_region_06_200_points_seed_9101.pkl,convenience_sampling_region_based,9029558.88063577
IDS_region_06_500_points_seed_5678.pkl,convenience_sampling_region_based,22443505.19678749
IDS_region_06_700_points_seed_789.pkl,convenience_sampling_region_based,31299220.702587802
IDS_region_06_300_points_seed_42.pkl,convenience_sampling_region_based,13518693.164428102
IDS_region_06_700_points_seed_1.pkl,convenience_sampling_region_based,31302908.98550337
IDS_region_06_700_points_seed_123.pkl,convenience_sampling_region_based,31299670.816046614
IDS_region_06_800_points_seed_456.pkl,convenience_sampling_region_based,35702209.704580516
IDS_region_06_200_points_seed_5678.pkl,convenience_sampling_region_based,9029055.901288839
IDS_region_06_500_points_seed_456.pkl,convenience_sampling_region_based,22444203.472333983
IDS_region_06_300_points_seed_1234.pkl,convenience_sampling_region_based,13518374.13541411
IDS_region_06_400_points_seed_1415.pkl,convenience_sampling_region_based,17989756.299033616
IDS_region_06_400_points_seed_1234.pkl,convenience_sampling_region_based,17989807.946840975
IDS_region_06_100_points_seed_5678.pkl,convenience_sampling_region_based,4523167.508938656
IDS_region_06_800_points_seed_42.pkl,convenience_sampling_region_based,35702733.28961263
IDS_region_06_700_points_seed_1213.pkl,convenience_sampling_region_based,31300431.38296957
IDS_region_06_600_points_seed_1213.pkl,convenience_sampling_region_based,26881207.912776228
IDS_region_06_100_points_seed_456.pkl,convenience_sampling_region_based,4523542.886105196
IDS_region_06_1000_points_seed_789.pkl,convenience_sampling_region_based,44452907.71308218
IDS_region_06_400_points_seed_1213.pkl,convenience_sampling_region_based,17990019.86947054
IDS_region_06_800_points_seed_123.pkl,convenience_sampling_region_based,35700984.47381706
IDS_region_06_700_points_seed_1234.pkl,convenience_sampling_region_based,31300033.204981048
IDS_region_06_200_points_seed_1415.pkl,convenience_sampling_region_based,9029443.789623203
IDS_region_06_400_points_seed_456.pkl,convenience_sampling_region_based,17990541.64427376
IDS_region_06_1000_points_seed_5678.pkl,convenience_sampling_region_based,44453958.64036086
IDS_region_06_800_points_seed_1.pkl,convenience_sampling_region_based,35704709.99064754
IDS_region_06_700_points_seed_456.pkl,convenience_sampling_region_based,31300975.689129006
IDS_region_06_700_points_seed_1415.pkl,convenience_sampling_region_based,31300114.133167613
IDS_region_06_10_points_seed_42.pkl,convenience_sampling_region_based,453124.4042069689
IDS_region_06_100_points_seed_1.pkl,convenience_sampling_region_based,4523443.889408783
IDS_region_06_1000_points_seed_1415.pkl,convenience_sampling_region_based,44455901.481417686
IDS_region_06_100_points_seed_123.pkl,convenience_sampling_region_based,4523347.224589334
IDS_region_06_300_points_seed_1.pkl,convenience_sampling_region_based,13519222.542708801
IDS_region_06_500_points_seed_42.pkl,convenience_sampling_region_based,22442772.960088328
IDS_region_06_600_points_seed_1415.pkl,convenience_sampling_region_based,26880866.945171867
IDS_region_06_500_points_seed_1.pkl,convenience_sampling_region_based,22445686.10251881
IDS_region_06_800_points_seed_1234.pkl,convenience_sampling_region_based,35701834.48534799
IDS_region_06_1000_points_seed_1.pkl,convenience_sampling_region_based,44456632.6773218
IDS_region_06_500_points_seed_9101.pkl,convenience_sampling_region_based,22443711.22426138
IDS_region_06_500_points_seed_1234.pkl,convenience_sampling_region_based,22444059.162491098
IDS_region_06_200_points_seed_456.pkl,convenience_sampling_region_based,9030016.123110088
IDS_region_06_600_points_seed_5678.pkl,convenience_sampling_region_based,26879644.918063555
IDS_region_06_300_points_seed_9101.pkl,convenience_sampling_region_based,13518127.330607096
IDS_region_06_300_points_seed_1213.pkl,convenience_sampling_region_based,13518253.824402498
IDS_region_06_500_points_seed_1415.pkl,convenience_sampling_region_based,22444234.28295718
random_sample_2700_points_seed_1415.pkl,random_sampling,116303179.75709808
random_sample_2000_points_seed_456.pkl,random_sampling,87316622.6278017
random_sample_1000_points_seed_1234.pkl,random_sampling,44485497.83668843
random_sample_2200_points_seed_456.pkl,random_sampling,95681200.68380956
random_sample_2700_points_seed_9101.pkl,random_sampling,116265125.86338624
random_sample_2700_points_seed_789.pkl,random_sampling,116298237.27912332
random_sample_600_points_seed_5678.pkl,random_sampling,26891718.047150012
random_sample_2800_points_seed_1.pkl,random_sampling,120339669.23929757
random_sample_2400_points_seed_789.pkl,random_sampling,103984160.4063792
random_sample_1700_points_seed_1415.pkl,random_sampling,74642088.37594193
random_sample_2800_points_seed_42.pkl,random_sampling,120362110.57806851
random_sample_2800_points_seed_1415.pkl,random_sampling,120384169.28304581
random_sample_200_points_seed_789.pkl,random_sampling,9030891.279384406
random_sample_2900_points_seed_1415.pkl,random_sampling,124441531.13477826
random_sample_1000_points_seed_5678.pkl,random_sampling,44483689.529575564
random_sample_2300_points_seed_123.pkl,random_sampling,99819175.45863843
random_sample_1200_points_seed_9101.pkl,random_sampling,53174032.56734402
random_sample_800_points_seed_789.pkl,random_sampling,35726781.15046779
random_sample_1900_points_seed_42.pkl,random_sampling,83098387.09163378
random_sample_1700_points_seed_1234.pkl,random_sampling,74638683.64421047
random_sample_2200_points_seed_123.pkl,random_sampling,95666201.84558156
random_sample_1200_points_seed_5678.pkl,random_sampling,53184017.38262583
random_sample_2400_points_seed_1.pkl,random_sampling,103954371.9172645
random_sample_1300_points_seed_42.pkl,random_sampling,57506019.55311008
random_sample_500_points_seed_123.pkl,random_sampling,22454059.782883793
random_sample_2100_points_seed_42.pkl,random_sampling,91496635.38120523
random_sample_2300_points_seed_42.pkl,random_sampling,99819182.94633767
random_sample_1000_points_seed_456.pkl,random_sampling,44489575.95696158
random_sample_2600_points_seed_9101.pkl,random_sampling,112181536.94651264
random_sample_1400_points_seed_1415.pkl,random_sampling,61815111.15520599
random_sample_2200_points_seed_9101.pkl,random_sampling,95663937.15641299
random_sample_3000_points_seed_1234.pkl,random_sampling,128470234.61592574
random_sample_500_points_seed_9101.pkl,random_sampling,22450968.409892187
random_sample_1900_points_seed_1213.pkl,random_sampling,83104077.71547528
random_sample_1800_points_seed_1.pkl,random_sampling,78871637.30747889
random_sample_1300_points_seed_5678.pkl,random_sampling,57504856.443247624
random_sample_1700_points_seed_456.pkl,random_sampling,74647460.77071363
random_sample_2600_points_seed_5678.pkl,random_sampling,112205782.45624277
random_sample_400_points_seed_5678.pkl,random_sampling,17993341.40718094
random_sample_2100_points_seed_456.pkl,random_sampling,91502894.05995217
random_sample_700_points_seed_5678.pkl,random_sampling,31314457.45665006
random_sample_2900_points_seed_789.pkl,random_sampling,124433033.80988044
random_sample_2000_points_seed_9101.pkl,random_sampling,87298703.92217027
random_sample_700_points_seed_42.pkl,random_sampling,31313967.286044765
random_sample_2000_points_seed_5678.pkl,random_sampling,87300229.48436692
random_sample_2600_points_seed_42.pkl,random_sampling,112192110.99586716
random_sample_1000_points_seed_9101.pkl,random_sampling,44477567.11274508
random_sample_400_points_seed_789.pkl,random_sampling,17995356.994250808
random_sample_600_points_seed_789.pkl,random_sampling,26894773.932573203
random_sample_2900_points_seed_1213.pkl,random_sampling,124424604.01999618
random_sample_3000_points_seed_42.pkl,random_sampling,128472916.38935524
random_sample_2300_points_seed_1213.pkl,random_sampling,99824522.89827214
random_sample_2500_points_seed_42.pkl,random_sampling,108085407.71285388
random_sample_2300_points_seed_5678.pkl,random_sampling,99830409.65866815
random_sample_1400_points_seed_1234.pkl,random_sampling,61818221.271147706
random_sample_1200_points_seed_1234.pkl,random_sampling,53181909.541461356
random_sample_1900_points_seed_456.pkl,random_sampling,83110930.88745998
random_sample_1600_points_seed_5678.pkl,random_sampling,70373258.38429195
random_sample_1700_points_seed_123.pkl,random_sampling,74637278.74241789
random_sample_1000_points_seed_123.pkl,random_sampling,44487260.32031791
random_sample_400_points_seed_1.pkl,random_sampling,17995686.868342888
random_sample_200_points_seed_1213.pkl,random_sampling,9031212.696586551
random_sample_2300_points_seed_456.pkl,random_sampling,99839307.18324548
random_sample_1600_points_seed_42.pkl,random_sampling,70378938.52323183
random_sample_2700_points_seed_123.pkl,random_sampling,116264405.5750704
random_sample_900_points_seed_1234.pkl,random_sampling,40112115.935464695
random_sample_1100_points_seed_1415.pkl,random_sampling,48846475.79349666
random_sample_300_points_seed_1234.pkl,random_sampling,13521706.136767762
random_sample_1500_points_seed_42.pkl,random_sampling,66104272.19125115
random_sample_100_points_seed_1234.pkl,random_sampling,4523974.6774479905
random_sample_2800_points_seed_789.pkl,random_sampling,120372127.17872593
random_sample_2200_points_seed_1415.pkl,random_sampling,95685729.46920776
random_sample_700_points_seed_1213.pkl,random_sampling,31315255.845407713
random_sample_1400_points_seed_42.pkl,random_sampling,61811864.66628436
random_sample_400_points_seed_1213.pkl,random_sampling,17994980.662729178
random_sample_2300_points_seed_9101.pkl,random_sampling,99817386.69529222
random_sample_3000_points_seed_9101.pkl,random_sampling,128440591.02109477
random_sample_1500_points_seed_9101.pkl,random_sampling,66094948.37363868
random_sample_1500_points_seed_1415.pkl,random_sampling,66103846.25811999
random_sample_1700_points_seed_42.pkl,random_sampling,74636427.20827225
random_sample_2800_points_seed_1213.pkl,random_sampling,120360454.73717833
random_sample_1400_points_seed_1.pkl,random_sampling,61817841.31360399
random_sample_1500_points_seed_789.pkl,random_sampling,66111134.829570554
random_sample_2400_points_seed_1415.pkl,random_sampling,103973707.91400407
random_sample_2700_points_seed_1.pkl,random_sampling,116269101.23501924
random_sample_300_points_seed_1415.pkl,random_sampling,13521050.866445856
random_sample_800_points_seed_1.pkl,random_sampling,35726779.20505721
random_sample_900_points_seed_456.pkl,random_sampling,40116132.31920642
random_sample_2700_points_seed_1234.pkl,random_sampling,116288311.63826723
random_sample_1800_points_seed_1415.pkl,random_sampling,78883249.80882838
random_sample_300_points_seed_5678.pkl,random_sampling,13519959.21650915
random_sample_1100_points_seed_9101.pkl,random_sampling,48832731.80716523
random_sample_400_points_seed_123.pkl,random_sampling,17996150.41848165
random_sample_800_points_seed_42.pkl,random_sampling,35721021.12561471
random_sample_900_points_seed_42.pkl,random_sampling,40109916.54382537
random_sample_1600_points_seed_1415.pkl,random_sampling,70380332.45687935
random_sample_2600_points_seed_789.pkl,random_sampling,112212737.75003678
random_sample_1300_points_seed_1234.pkl,random_sampling,57507666.23549743
random_sample_3000_points_seed_123.pkl,random_sampling,128450992.43237352
random_sample_800_points_seed_5678.pkl,random_sampling,35720706.34135504
random_sample_1700_points_seed_5678.pkl,random_sampling,74629629.93342336
random_sample_3000_points_seed_1213.pkl,random_sampling,128466460.09344819
random_sample_800_points_seed_1234.pkl,random_sampling,35723138.18199114
random_sample_1900_points_seed_789.pkl,random_sampling,83110475.38562785
random_sample_1600_points_seed_1213.pkl,random_sampling,70377979.49775547
random_sample_2000_points_seed_789.pkl,random_sampling,87319320.59265588
random_sample_1300_points_seed_456.pkl,random_sampling,57513927.42061933
random_sample_2600_points_seed_1.pkl,random_sampling,112180030.82928403
random_sample_2400_points_seed_1213.pkl,random_sampling,103963130.02339351
random_sample_2400_points_seed_42.pkl,random_sampling,103965549.81922807
random_sample_3000_points_seed_789.pkl,random_sampling,128469029.54936993
random_sample_1100_points_seed_1.pkl,random_sampling,48846962.139177166
random_sample_1600_points_seed_1.pkl,random_sampling,70378143.67914587
random_sample_1500_points_seed_123.pkl,random_sampling,66102935.16920016
random_sample_2600_points_seed_1415.pkl,random_sampling,112210068.40296006
random_sample_500_points_seed_1234.pkl,random_sampling,22453403.644760296
random_sample_900_points_seed_789.pkl,random_sampling,40116347.46197294
random_sample_1200_points_seed_456.pkl,random_sampling,53189675.813711286
random_sample_1600_points_seed_9101.pkl,random_sampling,70368294.06690677
random_sample_1400_points_seed_5678.pkl,random_sampling,61811753.74470399
random_sample_2400_points_seed_5678.pkl,random_sampling,103971137.40983427
random_sample_1000_points_seed_1415.pkl,random_sampling,44489804.684763804
random_sample_1700_points_seed_9101.pkl,random_sampling,74627512.60718101
random_sample_2800_points_seed_1234.pkl,random_sampling,120365065.83840448
random_sample_2800_points_seed_123.pkl,random_sampling,120341442.5467034
random_sample_1700_points_seed_1213.pkl,random_sampling,74638337.66062456
random_sample_900_points_seed_9101.pkl,random_sampling,40107446.34305932
random_sample_600_points_seed_1234.pkl,random_sampling,26895476.134687457
random_sample_3000_points_seed_1415.pkl,random_sampling,128485736.66802183
random_sample_2900_points_seed_42.pkl,random_sampling,124423320.1316129
random_sample_1100_points_seed_456.pkl,random_sampling,48848285.74535324
random_sample_1800_points_seed_1234.pkl,random_sampling,78882452.83865023
random_sample_300_points_seed_456.pkl,random_sampling,13522344.20332584
random_sample_1600_points_seed_456.pkl,random_sampling,70388976.09421352
random_sample_2400_points_seed_1234.pkl,random_sampling,103968126.01248176
random_sample_2100_points_seed_789.pkl,random_sampling,91508722.61441353
random_sample_200_points_seed_1234.pkl,random_sampling,9031231.459384384
random_sample_2500_points_seed_1.pkl,random_sampling,108072730.58994785
random_sample_2800_points_seed_456.pkl,random_sampling,120379740.10041183
random_sample_2000_points_seed_123.pkl,random_sampling,87303874.81449452
random_sample_2300_points_seed_1415.pkl,random_sampling,99838018.23093449
random_sample_100_points_seed_1415.pkl,random_sampling,4523605.80749108
random_sample_800_points_seed_1213.pkl,random_sampling,35719440.362625755
random_sample_400_points_seed_1415.pkl,random_sampling,17994194.274132464
random_sample_2200_points_seed_789.pkl,random_sampling,95685660.95578918
random_sample_500_points_seed_1213.pkl,random_sampling,22451507.705524042
random_sample_2100_points_seed_5678.pkl,random_sampling,91492307.98006962
random_sample_2900_points_seed_9101.pkl,random_sampling,124405081.26199758
random_sample_2300_points_seed_1.pkl,random_sampling,99818998.97637865
random_sample_1800_points_seed_42.pkl,random_sampling,78874018.62433888
random_sample_100_points_seed_5678.pkl,random_sampling,4523676.190225021
random_sample_100_points_seed_42.pkl,random_sampling,4523788.331426934
random_sample_2100_points_seed_1234.pkl,random_sampling,91498142.01458585
random_sample_200_points_seed_1415.pkl,random_sampling,9030629.68216172
random_sample_2900_points_seed_1.pkl,random_sampling,124393700.438893
random_sample_2400_points_seed_9101.pkl,random_sampling,103957085.88879623
random_sample_100_points_seed_1.pkl,random_sampling,4523999.336569474
random_sample_1500_points_seed_456.pkl,random_sampling,66114739.572400644
random_sample_1500_points_seed_1234.pkl,random_sampling,66107654.58908104
random_sample_100_points_seed_789.pkl,random_sampling,4523697.378757075
random_sample_1700_points_seed_789.pkl,random_sampling,74647068.31212461
random_sample_600_points_seed_1415.pkl,random_sampling,26892768.44539917
random_sample_400_points_seed_1234.pkl,random_sampling,17995553.054312352
random_sample_500_points_seed_456.pkl,random_sampling,22454119.97552836
random_sample_1800_points_seed_1213.pkl,random_sampling,78880191.5992202
random_sample_2700_points_seed_456.pkl,random_sampling,116303318.24643424
random_sample_2200_points_seed_42.pkl,random_sampling,95664100.80232276
random_sample_1300_points_seed_123.pkl,random_sampling,57507040.25237867
random_sample_800_points_seed_123.pkl,random_sampling,35726105.28224342
random_sample_2500_points_seed_456.pkl,random_sampling,108099447.52019028
random_sample_1400_points_seed_456.pkl,random_sampling,61824874.37999734
random_sample_1900_points_seed_123.pkl,random_sampling,83099005.24025908
random_sample_700_points_seed_1.pkl,random_sampling,31318497.850972857
random_sample_2000_points_seed_1234.pkl,random_sampling,87309949.0658133
random_sample_1800_points_seed_456.pkl,random_sampling,78888219.27188423
random_sample_1100_points_seed_42.pkl,random_sampling,48839863.95966571
random_sample_600_points_seed_456.pkl,random_sampling,26895096.973879885
random_sample_900_points_seed_1415.pkl,random_sampling,40113795.78466715
random_sample_2600_points_seed_456.pkl,random_sampling,112213356.22900796
random_sample_800_points_seed_456.pkl,random_sampling,35724699.43968023
random_sample_2900_points_seed_456.pkl,random_sampling,124436390.44955435
random_sample_2500_points_seed_5678.pkl,random_sampling,108099297.16095994
random_sample_2800_points_seed_9101.pkl,random_sampling,120347875.08569556
random_sample_100_points_seed_123.pkl,random_sampling,4523973.603548781
random_sample_300_points_seed_123.pkl,random_sampling,13521986.019435065
random_sample_500_points_seed_5678.pkl,random_sampling,22450664.12079893
random_sample_2700_points_seed_42.pkl,random_sampling,116284015.88527898
random_sample_2300_points_seed_789.pkl,random_sampling,99845071.19142303
random_sample_1600_points_seed_789.pkl,random_sampling,70386474.23999989
random_sample_600_points_seed_42.pkl,random_sampling,26891313.651834134
random_sample_400_points_seed_456.pkl,random_sampling,17996160.771656383
random_sample_900_points_seed_1213.pkl,random_sampling,40107511.36198692
random_sample_800_points_seed_9101.pkl,random_sampling,35718001.40550528
random_sample_200_points_seed_42.pkl,random_sampling,9031398.308556052
random_sample_400_points_seed_9101.pkl,random_sampling,17994958.265064005
random_sample_1500_points_seed_5678.pkl,random_sampling,66100807.815850854
random_sample_1300_points_seed_1213.pkl,random_sampling,57502008.38335414
random_sample_600_points_seed_1213.pkl,random_sampling,26891367.678130124
random_sample_300_points_seed_789.pkl,random_sampling,13521569.68072586
random_sample_3000_points_seed_1.pkl,random_sampling,128430138.70421687
random_sample_1400_points_seed_1213.pkl,random_sampling,61809089.3833492
random_sample_2700_points_seed_1213.pkl,random_sampling,116289020.74887827
random_sample_1100_points_seed_5678.pkl,random_sampling,48841257.70329729
random_sample_200_points_seed_5678.pkl,random_sampling,9030250.17481211
random_sample_800_points_seed_1415.pkl,random_sampling,35721006.11650244
random_sample_1100_points_seed_789.pkl,random_sampling,48845361.894252025
random_sample_500_points_seed_789.pkl,random_sampling,22453886.376813844
random_sample_2800_points_seed_5678.pkl,random_sampling,120362881.35275292
random_sample_1300_points_seed_9101.pkl,random_sampling,57500371.681298986
random_sample_1200_points_seed_123.pkl,random_sampling,53188238.40198804
random_sample_1400_points_seed_123.pkl,random_sampling,61814818.48972591
random_sample_300_points_seed_9101.pkl,random_sampling,13520374.471505182
random_sample_900_points_seed_1.pkl,random_sampling,40117134.46586922
random_sample_1800_points_seed_789.pkl,random_sampling,78888641.52677083
random_sample_2600_points_seed_1213.pkl,random_sampling,112197688.90814883
random_sample_2300_points_seed_1234.pkl,random_sampling,99829915.46876247
random_sample_100_points_seed_9101.pkl,random_sampling,4523721.868806736
random_sample_2000_points_seed_1213.pkl,random_sampling,87305363.64513274
