initial_set,sampling_type,diversity,size,pop_risk_nlcd_0.5,pop_risk_nlcd_0,pop_risk_nlcd_0.001,pop_risk_nlcd_0.01,pop_risk_nlcd_0.1,pop_risk_nlcd_1,pop_risk_image_clusters_2_0.5,pop_risk_image_clusters_2_0,pop_risk_image_clusters_2_0.001,pop_risk_image_clusters_2_0.01,pop_risk_image_clusters_2_0.1,pop_risk_image_clusters_2_1,pop_risk_image_clusters_8_0.5,pop_risk_image_clusters_8_0,pop_risk_image_clusters_8_0.001,pop_risk_image_clusters_8_0.01,pop_risk_image_clusters_8_0.1,pop_risk_image_clusters_8_1,pop_risk_states_0.5,pop_risk_states_0,pop_risk_states_0.001,pop_risk_states_0.01,pop_risk_states_0.1,pop_risk_states_1
random_sample_2100_points_seed_1415.pkl,random_sampling,-3662044.679925803,2100,-0.0412207091610869,-0.0218217890235992,-0.0218605868638742,-0.0222097674263489,-0.0257015730510967,-0.0606196292985747,-0.0263381870961005,-0.0218217890235992,-0.0218308218197442,-0.0219121169850492,-0.0227250686380995,-0.0308545851686018,-0.0414730729292138,-0.0218217890235992,-0.0218610915914104,-0.0222148147017115,-0.0257520458047221,-0.0611243568348284,-0.2669194435652964,-0.0218217890235992,-0.0223119843326826,-0.0267237421144331,-0.0708413199319386,-0.5120170981069937
random_sample_2100_points_seed_42.pkl,random_sampling,-3675700.833170015,2100,-0.0413278669049639,-0.0218217890235992,-0.0218608011793619,-0.0222119105812265,-0.0257230045998721,-0.0608339447863286,-0.0263443574791758,-0.0218217890235992,-0.0218308341605103,-0.0219122403927107,-0.0227263027147145,-0.0308669259347525,-0.0414148452299311,-0.0218217890235992,-0.0218609751360119,-0.0222136501477258,-0.0257404002648656,-0.061007901436263,-0.2668384410415925,-0.0218217890235992,-0.0223118223276352,-0.0267221220639591,-0.0708251194271979,-0.5118550930595858
random_sample_2100_points_seed_456.pkl,random_sampling,-3669442.15442307,2100,-0.0413438717072578,-0.0218217890235992,-0.0218608331889665,-0.0222122306772724,-0.0257262055603309,-0.0608659543909163,-0.026338813818631,-0.0218217890235992,-0.0218308230731893,-0.0219121295194998,-0.0227251939826055,-0.0308558386136627,-0.0414622693392896,-0.0218217890235992,-0.0218610699842306,-0.022214598629913,-0.0257498850867373,-0.06110274965498,-4.774968220998248,-0.0218217890235992,-0.0313280818875485,-0.1168847176630922,-0.9724510754185288,-9.528114652972896
random_sample_2100_points_seed_5678.pkl,random_sampling,-3680028.234305616,2100,-0.0412484909363946,-0.0218217890235992,-0.0218606424274248,-0.0222103230618551,-0.0257071294061583,-0.06067519284919,-0.0263414720785407,-0.0218217890235992,-0.0218308283897091,-0.021912182684698,-0.0227257256345875,-0.0308611551334821,-0.0414537257846838,-0.0218217890235992,-0.0218610528971214,-0.0222144277588209,-0.0257481763758161,-0.0610856625457683,-7.534926188678196,-0.0218217890235992,-0.0368479978229084,-0.1720838770166911,-1.524442668954518,-15.048030588332791
random_sample_2100_points_seed_789.pkl,random_sampling,-3663613.5999617088,2100,-0.0412619433248258,-0.0218217890235992,-0.0218606693322016,-0.0222105921096237,-0.0257098198838445,-0.0607020976260524,-0.0263409717706238,-0.0218217890235992,-0.0218308273890932,-0.0219121726785397,-0.0227256255730041,-0.0308601545176485,-0.0414590026716228,-0.0218217890235992,-0.0218610634508952,-0.0222145332965597,-0.0257492317532039,-0.0610962163196465,-4.958919774741823,-0.0218217890235992,-0.0316959849950356,-0.1205637487379636,-1.0092413861672436,-9.896017760460046
random_sample_2100_points_seed_9101.pkl,random_sampling,-3680132.238933568,2100,-0.0412224936810119,-0.0218217890235992,-0.021860590432914,-0.0222098031167474,-0.0257019299550817,-0.0606231983384245,-0.0263384531325145,-0.0218217890235992,-0.021830822351817,-0.0219121223057775,-0.0227251218453823,-0.0308551172414298,-0.0414404820071139,-0.0218217890235992,-0.0218610264095662,-0.0222141628832695,-0.0257455276203021,-0.0610591749906287,-0.2668690017454447,-0.0218217890235992,-0.0223118834490429,-0.0267227332780361,-0.0708312315679683,-0.5119162144672901
random_sample_2200_points_seed_1.pkl,random_sampling,-4044307.398292573,2200,-0.0403830204558122,-0.021320071635561,-0.0213581975332015,-0.021701330611966,-0.0251326613996112,-0.0594459692760634,-0.0257342076895619,-0.021320071635561,-0.021328899907669,-0.021408354356641,-0.0222028988463612,-0.0301483437435628,-0.0405306134116113,-0.021320071635561,-0.0213584927191131,-0.021704282471082,-0.0251621799907711,-0.0597411551876617,-0.2648760173331547,-0.021320071635561,-0.0218071835269562,-0.0261911905495129,-0.0700312607750797,-0.5084319630307486
random_sample_2200_points_seed_1213.pkl,random_sampling,-4034960.192861567,2200,-0.0403760699457442,-0.021320071635561,-0.0213581836321814,-0.0217011916017647,-0.0251312712975976,-0.0594320682559274,-0.0257350222551878,-0.021320071635561,-0.0213289015368002,-0.0214083706479535,-0.0222030617594864,-0.0301499728748146,-0.0405216862851159,-0.021320071635561,-0.0213584748648601,-0.0217041039285521,-0.025160394565472,-0.0597233009346709,-2.841041213475188,-0.021320071635561,-0.0269595139192402,-0.0777144944723535,-0.5852643000034864,-5.660762355314815
random_sample_2200_points_seed_123.pkl,random_sampling,-4038150.379002021,2200,-0.0403205550740028,-0.021320071635561,-0.0213580726024379,-0.0217000813043298,-0.0251201683232494,-0.0593210385124446,-0.025732537834763,-0.021320071635561,-0.0213288965679594,-0.021408320959545,-0.0222025648754014,-0.0301450040339649,-0.0405691255045295,-0.021320071635561,-0.0213585697432989,-0.0217050527129404,-0.0251698824093547,-0.0598181793734981,-0.2658643429728521,-0.021320071635561,-0.0218091601782356,-0.0262109570623068,-0.0702289259030192,-0.5104086143101433
random_sample_2200_points_seed_1234.pkl,random_sampling,-4028175.050965408,2200,-0.0403648156622644,-0.021320071635561,-0.0213581611236144,-0.0217009665160951,-0.0251290204409017,-0.0594095596889679,-0.0257365258903975,-0.021320071635561,-0.0213289045440707,-0.0214084007206577,-0.0222033624865283,-0.0301529801452339,-0.0404482803552727,-0.021320071635561,-0.0213583280530004,-0.0217026358099552,-0.0251457133795033,-0.0595764890749843,-2.8410307300722097,-0.021320071635561,-0.0269594929524343,-0.077714284804294,-0.5852622033228908,-5.660741388508858
random_sample_2200_points_seed_1415.pkl,random_sampling,-4018622.755375827,2200,-0.0402689907328989,-0.021320071635561,-0.0213579694737557,-0.0216990500175078,-0.0251098554550286,-0.0592179098302368,-0.0257325962515114,-0.021320071635561,-0.0213288966847929,-0.02140832212788,-0.0222025765587511,-0.0301451208674619,-0.040524517658922,-0.021320071635561,-0.0213584805276077,-0.0217041605560282,-0.0251609608402332,-0.059728963682283,-0.2650756632821524,-0.021320071635561,-0.0218075828188542,-0.0261951834684928,-0.0700711899648793,-0.5088312549287438
random_sample_2200_points_seed_42.pkl,random_sampling,-4040251.422260831,2200,-0.040372627411005,-0.021320071635561,-0.0213581767471119,-0.0217011227510699,-0.0251305827906498,-0.059425183186449,-0.0257394166153363,-0.021320071635561,-0.0213289103255205,-0.0214084585351565,-0.0222039406315161,-0.0301587615951117,-0.0404638689772079,-0.021320071635561,-0.0213583592302443,-0.0217029475823939,-0.0251488311038904,-0.0596076663188548,-0.2649441451901697,-0.021320071635561,-0.0218073197826702,-0.0261925531066532,-0.0700448863464827,-0.5085682187447784
random_sample_2200_points_seed_456.pkl,random_sampling,-4023151.54077402,2200,-0.0403796341337159,-0.021320071635561,-0.0213581907605573,-0.0217012628855241,-0.025131984135192,-0.0594391966318709,-0.0257334005396841,-0.021320071635561,-0.0213288982933692,-0.0214083382136435,-0.0222027374163856,-0.0301467294438072,-0.0405000836878578,-0.021320071635561,-0.0213584316596656,-0.0217036718766069,-0.0251560740460203,-0.0596800957401545,-4.773091481942342,-0.021320071635561,-0.0308236144561746,-0.1163554998416966,-0.9716743536969172,-9.524862892249123
random_sample_2200_points_seed_5678.pkl,random_sampling,-4033970.497842798,2200,-0.0403117593829721,-0.021320071635561,-0.0213580550110558,-0.0216999053905092,-0.0251184091850432,-0.0593034471303832,-0.0257350222551878,-0.021320071635561,-0.0213289015368002,-0.0214083706479535,-0.0222030617594864,-0.0301499728748146,-0.0404655428592425,-0.021320071635561,-0.0213583625780084,-0.0217029810600346,-0.0251491658802973,-0.0596110140829239,-7.532879277894201,-0.021320071635561,-0.0363431900480783,-0.1715512557607338,-1.523631912887289,-15.044438484152838
random_sample_2200_points_seed_789.pkl,random_sampling,-4018691.268794405,2200,-0.0403072824472887,-0.021320071635561,-0.0213580460571845,-0.0216998158517955,-0.0251175137979065,-0.0592944932590165,-0.0257341151257923,-0.021320071635561,-0.0213288997225415,-0.0214083525053656,-0.0222028803336072,-0.0301481586160235,-0.0404864107451137,-0.021320071635561,-0.0213584043137801,-0.021703398417752,-0.0251533394574715,-0.0596527498546664,-4.956974401910911,-0.021320071635561,-0.0311913802961117,-0.120033158241068,-1.0084509376906314,-9.892628732186264
random_sample_2200_points_seed_9101.pkl,random_sampling,-4040415.068170603,2200,-0.0402659383507637,-0.021320071635561,-0.0213579633689914,-0.021698988969865,-0.0251092449786015,-0.0592118050659664,-0.0257336952747235,-0.021320071635561,-0.0213288988828393,-0.0214083441083442,-0.0222027963633935,-0.030147318913886,-0.0404742251118944,-0.021320071635561,-0.0213583799425137,-0.0217031547050877,-0.0251509023308277,-0.0596283785882278,-0.2648557035794853,-0.021320071635561,-0.0218071428994488,-0.0261907842744395,-0.0700271980243459,-0.5083913355234098
random_sample_2300_points_seed_1.pkl,random_sampling,-4417369.258413278,2300,-0.039471486889884,-0.0208514414057074,-0.0208886814966758,-0.021223842315391,-0.0245754505025427,-0.0580915323740605,-0.0251706778597863,-0.0208514414057074,-0.0208600798786156,-0.020937826134789,-0.0217152886965232,-0.0294899143138652,-0.0396281273313827,-0.0208514414057074,-0.0208889947775588,-0.0212269751242209,-0.0246067785908425,-0.0584048132570579,-0.2630068584997813,-0.0208514414057074,-0.0213357522398956,-0.0256945497475889,-0.0692825248245222,-0.5051622755938553
random_sample_2300_points_seed_1213.pkl,random_sampling,-4411845.336519779,2300,-0.0394881819471805,-0.0208514414057074,-0.0208887148867904,-0.0212241762165369,-0.024578789514002,-0.0581249224886535,-0.0251688971051771,-0.0208514414057074,-0.0208600763171064,-0.0209377905196968,-0.0217149325456014,-0.0294863528046468,-0.0396394623772878,-0.0208514414057074,-0.0208890174476506,-0.021227201825139,-0.0246090456000235,-0.0584274833488681,-2.8393376473571807,-0.0208514414057074,-0.0264884138176104,-0.0772211655247369,-0.5845486825960021,-5.6578238533086544
random_sample_2300_points_seed_123.pkl,random_sampling,-4417192.776153498,2300,-0.0394211008740728,-0.0208514414057074,-0.0208885807246442,-0.0212228345950747,-0.0245653732993805,-0.0579907603424383,-0.0251670061735677,-0.0208514414057074,-0.0208600725352431,-0.0209377527010646,-0.0217145543592795,-0.0294825709414279,-0.0396772979503789,-0.0208514414057074,-0.0208890931187968,-0.0212279585366009,-0.0246166127146417,-0.0585031544950505,-0.2640816190093946,-0.0208514414057074,-0.0213379017609148,-0.0257160449577812,-0.0694974769264449,-0.507311796613082
random_sample_2300_points_seed_1234.pkl,random_sampling,-4406452.766029449,2300,-0.0394759482509859,-0.0208514414057074,-0.020888690419398,-0.021223931542613,-0.0245763427747631,-0.0581004550962643,-0.0251706778597863,-0.0208514414057074,-0.0208600798786156,-0.020937826134789,-0.0217152886965232,-0.0294899143138652,-0.0395498685924316,-0.0208514414057074,-0.0208888382600809,-0.0212254099494419,-0.0245911268430523,-0.0582482957791557,-2.8392707152104504,-0.0208514414057074,-0.0264882799533169,-0.0772198268818023,-0.5845352961666561,-5.657689989015194
random_sample_2300_points_seed_1415.pkl,random_sampling,-4398350.003857434,2300,-0.0393709095836589,-0.0208514414057074,-0.0208884803420633,-0.0212218307692665,-0.0245553350412977,-0.0578903777616103,-0.0251676538596494,-0.0208514414057074,-0.0208600738306153,-0.0209377656547863,-0.0217146838964958,-0.0294838663135915,-0.0396213827161853,-0.0208514414057074,-0.0208889812883284,-0.021226840231917,-0.024605429667803,-0.0583913240266633,-0.2630494068194447,-0.0208514414057074,-0.0213358373365349,-0.0256954007139822,-0.0692910344884549,-0.505247372233182
random_sample_2300_points_seed_42.pkl,random_sampling,-4417185.28845425,2300,-0.0394727062179225,-0.0208514414057074,-0.0208886839353319,-0.0212238667019517,-0.0245756943681504,-0.0580939710301375,-0.0251747211904529,-0.0208514414057074,-0.0208600879652769,-0.0209379070014023,-0.0217160973626565,-0.0294980009751984,-0.0395761616836146,-0.0208514414057074,-0.0208888908462632,-0.0212259358112656,-0.0245963854612889,-0.0583008819615218,-0.2631777205910229,-0.0208514414057074,-0.0213360939640781,-0.0256979669894137,-0.0693166972427705,-0.5055039997763383
random_sample_2300_points_seed_456.pkl,random_sampling,-4397061.05154644,2300,-0.0394935729370972,-0.0208514414057074,-0.0208887256687702,-0.0212242840363352,-0.0245798677119854,-0.058135704468487,-0.0251674269148286,-0.0208514414057074,-0.0208600733767257,-0.0209377611158899,-0.0217146385075317,-0.0294834124239498,-0.0396278288876452,-0.0208514414057074,-0.0208889941806713,-0.0212269691553462,-0.024606718902095,-0.058404216369583,-4.771181978161168,-0.0208514414057074,-0.0303521024792183,-0.1158580521408166,-0.9709175487567996,-9.521512514916628
random_sample_2300_points_seed_5678.pkl,random_sampling,-4405958.576123773,2300,-0.0394215574028783,-0.0208514414057074,-0.0208885816377018,-0.0212228437256509,-0.0245654646051416,-0.0579916734000493,-0.0251695018391408,-0.0208514414057074,-0.0208600775265743,-0.0209378026143761,-0.0217150534923941,-0.0294875622725742,-0.0395627755902296,-0.0208514414057074,-0.0208888640740765,-0.0212256680893979,-0.0245937082426119,-0.0582741097747518,-7.531145265495357,-0.0208514414057074,-0.0358720290538867,-0.1710573178875004,-1.5229102062236377,-15.041439089585005
random_sample_2300_points_seed_789.pkl,random_sampling,-4391297.043368898,2300,-0.0394265158260962,-0.0208514414057074,-0.0208885915545482,-0.0212229428941152,-0.0245664562897852,-0.058001590246485,-0.0251692656223925,-0.0208514414057074,-0.0208600770541408,-0.0209377978900411,-0.0217150062490445,-0.0294870898390776,-0.0396020278777579,-0.0208514414057074,-0.0208889425786515,-0.0212264531351484,-0.0246015587001175,-0.0583526143498084,-0.263131730304419,-0.0208514414057074,-0.0213360019835049,-0.0256970471836817,-0.0693074991854497,-0.5054120192031306
random_sample_2300_points_seed_9101.pkl,random_sampling,-4418981.539499702,2300,-0.0393848481134794,-0.0208514414057074,-0.020888508219123,-0.0212221095398629,-0.0245581227472618,-0.0579182548212513,-0.0251695018391408,-0.0208514414057074,-0.0208600775265743,-0.0209378026143761,-0.0217150534923941,-0.0294875622725742,-0.0395927677447931,-0.0208514414057074,-0.0208889240583856,-0.0212262679324891,-0.0245997066735246,-0.0583340940838787,-0.263121231837725,-0.0208514414057074,-0.0213359809865715,-0.0256968372143478,-0.069305399492111,-0.5053910222697428
random_sample_2400_points_seed_1.pkl,random_sampling,-4814012.327735765,2400,-0.0386328563741476,-0.0204124145231931,-0.020448855406895,-0.0207768233602122,-0.024056502893384,-0.056853298225102,-0.0246418619428826,-0.0204124145231931,-0.0204208734180325,-0.0204970034715869,-0.021258304007131,-0.0288713093625721,-0.0387897560315568,-0.0204124145231931,-0.0204491692062098,-0.0207799613533604,-0.0240878828248658,-0.0571670975399205,-0.261308511282956,-0.0204124145231931,-0.0208942067167126,-0.0252303364583884,-0.0685916338751457,-0.5022046080427188
random_sample_2400_points_seed_1213.pkl,random_sampling,-4805254.22160677,2400,-0.0386464810797397,-0.0204124145231931,-0.0204488826563062,-0.020777095854324,-0.0240592278345024,-0.0568805476362863,-0.0246408253330127,-0.0204124145231931,-0.0204208713448127,-0.0204969827393895,-0.021258096685157,-0.0288692361428322,-0.0388006760259307,-0.0204124145231931,-0.0204491910461986,-0.0207801797532479,-0.0240900668237406,-0.0571889375286683,-2.837659807407133,-0.0204124145231931,-0.026046909308961,-0.0767573623808719,-0.5838618930999813,-5.654907200291074
random_sample_2400_points_seed_123.pkl,random_sampling,-4816372.727489723,2400,-0.0385737160203445,-0.0204124145231931,-0.0204487371261874,-0.0207756405531361,-0.0240446748226234,-0.0567350175174959,-0.0246376573033175,-0.0204124145231931,-0.0204208650087534,-0.0204969193787956,-0.021257463079218,-0.028862900083442,-0.0388305009294958,-0.0204124145231931,-0.0204492506960057,-0.0207807762513192,-0.0240960318044536,-0.0572485873357985,-0.2623640541557577,-0.0204124145231931,-0.0208963178024582,-0.0252514473158444,-0.068802742449706,-0.5043156937883222
random_sample_2400_points_seed_1234.pkl,random_sampling,-4800258.232518516,2400,-0.0386702930269153,-0.0204124145231931,-0.0204489302802005,-0.0207775720932675,-0.0240639902239375,-0.0569281715306375,-0.0246401273542683,-0.0204124145231931,-0.0204208699488553,-0.0204969687798146,-0.0212579570894081,-0.0288678401853434,-0.0387203627733193,-0.0204124145231931,-0.0204490304196934,-0.0207785734881956,-0.0240740041732183,-0.0570283110234455,-2.837631685922889,-0.0204124145231931,-0.0260468530659925,-0.076756799951187,-0.5838562688031323,-5.654850957322586
random_sample_2400_points_seed_1415.pkl,random_sampling,-4794676.330996207,2400,-0.0385377686058989,-0.0204124145231931,-0.0204486652313585,-0.0207749216048472,-0.0240374853397343,-0.0566631226886048,-0.0246371443422263,-0.0204124145231931,-0.0204208639828312,-0.0204969091195738,-0.0212573604869997,-0.0288618741612595,-0.0387699475720819,-0.0204124145231931,-0.0204491295892909,-0.0207795651841709,-0.0240839211329709,-0.0571274806209707,-0.2614046618145882,-0.0204124145231931,-0.0208943990177759,-0.025232259469021,-0.0686108639814721,-0.5023969091059832
random_sample_2400_points_seed_42.pkl,random_sampling,-4802834.425772212,2400,-0.038634518183396,-0.0204124145231931,-0.0204488587305135,-0.0207768565963972,-0.0240568352552337,-0.056856621843599,-0.0246427189607735,-0.0204124145231931,-0.0204208751320683,-0.0204970206119447,-0.0212584754107092,-0.028873023398354,-0.0387538985518524,-0.0204124145231931,-0.0204490974912504,-0.0207792442037663,-0.024080711328925,-0.0570953825805117,-0.2615557892549284,-0.0204124145231931,-0.0208947012726566,-0.0252352820178278,-0.0686410894695401,-0.5026991639866636
random_sample_2400_points_seed_456.pkl,random_sampling,-4790992.637166956,2400,-0.0386482051797479,-0.0204124145231931,-0.0204488861045062,-0.0207771303363242,-0.0240595726545041,-0.0568839958363028,-0.0246376573033175,-0.0204124145231931,-0.0204208650087534,-0.0204969193787956,-0.021257463079218,-0.028862900083442,-0.0388029476732636,-0.0204124145231931,-0.0204491955894932,-0.0207802251861945,-0.0240905211532072,-0.0571934808233341,-4.769508872219633,-0.0204124145231931,-0.029910607438586,-0.1153943436771219,-0.970231706062481,-9.518605329916072
random_sample_2400_points_seed_5678.pkl,random_sampling,-4797246.835166013,2400,-0.0385892576164645,-0.0204124145231931,-0.0204487682093796,-0.0207759513850585,-0.0240477831418474,-0.056766100709736,-0.0246389355188123,-0.0204124145231931,-0.0204208675651843,-0.0204969449431055,-0.0212577187223169,-0.0288654565144315,-0.0387348856124487,-0.0204124145231931,-0.0204490594653716,-0.0207788639449782,-0.0240769087410442,-0.0570573567017043,-7.529572419212482,-0.0204124145231931,-0.0354307345325717,-0.1705956146169789,-1.5222444154610506,-15.03873242390177
random_sample_2400_points_seed_789.pkl,random_sampling,-4784223.838621079,2400,-0.0385989995993563,-0.0204124145231931,-0.0204487876933454,-0.0207761462247164,-0.0240497315384258,-0.0567855846755195,-0.0246401830007067,-0.0204124145231931,-0.0204208700601481,-0.0204969698927434,-0.0212579682186958,-0.0288679514782202,-0.0387569752698469,-0.0204124145231931,-0.0204491036446864,-0.0207793057381262,-0.0240813266725239,-0.0571015360165007,-0.2615028586591983,-0.0204124145231931,-0.0208945954114651,-0.0252342234059132,-0.0686305033503941,-0.5025933027952036
random_sample_2400_points_seed_9101.pkl,random_sampling,-4811298.356204055,2400,-0.038555121061736,-0.0204124145231931,-0.0204486999362702,-0.020775268653964,-0.0240409558309017,-0.0566978276002788,-0.024639909821696,-0.0204124145231931,-0.0204208695137901,-0.0204969644291632,-0.0212579135828937,-0.0288674051201988,-0.0387589636506867,-0.0204124145231931,-0.0204491076214481,-0.020779345505743,-0.0240817243486918,-0.0571055127781802,-0.2613915671214245,-0.0204124145231931,-0.0208943728283896,-0.0252319975751577,-0.0686082450428394,-0.5023707197196559
random_sample_2500_points_seed_1.pkl,random_sampling,-5227669.665260768,2500,-0.0378708331853421,-0.02,-0.0200357416663706,-0.0203574166637068,-0.0235741666370684,-0.0557416663706843,-0.0241424182793196,-0.02,-0.0200082848365586,-0.0200828483655863,-0.0208284836558639,-0.0282848365586393,-0.0380059739762068,-0.0199999999999999,-0.0200360119479524,-0.0203601194795241,-0.0236011947952413,-0.0560119479524136,-0.2597400463158468,-0.02,-0.0204794800926316,-0.0247948009263169,-0.0679480092631693,-0.4994800926316937
random_sample_2500_points_seed_1213.pkl,random_sampling,-5207023.842487631,2500,-0.0378751764442586,-0.02,-0.0200357503528885,-0.0203575035288851,-0.0235750352888517,-0.0557503528885173,-0.0241426338460627,-0.02,-0.0200082852676921,-0.0200828526769212,-0.0208285267692125,-0.0282852676921254,-0.0380305564203894,-0.0199999999999999,-0.0200360611128407,-0.0203606111284077,-0.0236061112840779,-0.0560611128407789,-2.836032466051657,-0.02,-0.0256320649321033,-0.0763206493210331,-0.5832064932103314,-5.652064932103316
random_sample_2500_points_seed_123.pkl,random_sampling,-5225143.220549739,2500,-0.037785510254888,-0.02,-0.0200355710205097,-0.0203557102050977,-0.0235571020509776,-0.0555710205097761,-0.0241400033624334,-0.02,-0.0200082800067248,-0.0200828000672486,-0.0208280006724866,-0.0282800067248668,-0.0380559209263109,-0.0199999999999999,-0.0200361118418526,-0.0203611184185262,-0.0236111841852621,-0.0561118418526219,-0.2607704184094146,-0.02,-0.0204815408368188,-0.0248154083681882,-0.0681540836818829,-0.5015408368188292
random_sample_2500_points_seed_1234.pkl,random_sampling,-5210808.206072447,2500,-0.037893957060672,-0.02,-0.0200357879141213,-0.0203578791412134,-0.0235787914121344,-0.0557879141213441,-0.024142856244147,-0.02,-0.0200082857124882,-0.0200828571248829,-0.0208285712488294,-0.0282857124882941,-0.0379475835178741,-0.0199999999999999,-0.0200358951670357,-0.0203589516703574,-0.0235895167035748,-0.0558951670357482,-2.8361152644906893,-0.02,-0.0256322305289813,-0.0763223052898137,-0.5832230528981379,-5.652230528981379
random_sample_2500_points_seed_1415.pkl,random_sampling,-5197493.667983277,2500,-0.037780219119812,-0.02,-0.0200355604382396,-0.0203556043823962,-0.0235560438239624,-0.0555604382396241,-0.0241391177182634,-0.02,-0.0200082782354365,-0.0200827823543652,-0.0208278235436526,-0.0282782354365268,-0.0379793121764517,-0.0199999999999999,-0.0200359586243529,-0.020359586243529,-0.0235958624352903,-0.0559586243529034,-0.2599035000636751,-0.02,-0.0204798070001273,-0.0247980700012735,-0.067980700012735,-0.4998070001273502
random_sample_2500_points_seed_42.pkl,random_sampling,-5214992.542354745,2500,-0.0378572655851413,-0.02,-0.0200357145311702,-0.0203571453117028,-0.0235714531170282,-0.0557145311702826,-0.0241446044732189,-0.02,-0.0200082892089464,-0.0200828920894643,-0.0208289208946437,-0.0282892089464378,-0.0379734074768037,-0.0199999999999999,-0.0200359468149536,-0.020359468149536,-0.0235946814953607,-0.0559468149536074,-0.2599530281407982,-0.02,-0.0204799060562815,-0.0247990605628159,-0.0679906056281596,-0.4999060562815964
random_sample_2500_points_seed_456.pkl,random_sampling,-5200952.735018342,2500,-0.0378840393123112,-0.02,-0.0200357680786246,-0.0203576807862462,-0.0235768078624622,-0.0557680786246224,-0.0241401166612933,-0.02,-0.0200082802333225,-0.0200828023332258,-0.0208280233322586,-0.0282802333225866,-0.0380041584483857,-0.0199999999999999,-0.0200360083168967,-0.0203600831689677,-0.0236008316896771,-0.0560083168967715,-4.767960289192554,-0.02,-0.0294959205783851,-0.114959205783851,-0.9695920578385104,-9.515920578385106
random_sample_2500_points_seed_5678.pkl,random_sampling,-5201103.09424868,2500,-0.0378008284499063,-0.02,-0.0200356016568998,-0.0203560165689981,-0.0235601656899812,-0.0556016568998126,-0.0241402367675676,-0.02,-0.0200082804735351,-0.0200828047353513,-0.0208280473535135,-0.0282804735351353,-0.03796496566508,-0.0199999999999999,-0.0200359299313301,-0.0203592993133016,-0.023592993133016,-0.0559299313301601,-2.8361659515688906,-0.02,-0.0256323319031377,-0.0763233190313778,-0.5832331903137782,-5.652331903137782
random_sample_2500_points_seed_789.pkl,random_sampling,-5195306.630411856,2500,-0.0378092169454923,-0.02,-0.0200356184338909,-0.0203561843389098,-0.0235618433890984,-0.0556184338909847,-0.0241419365522852,-0.02,-0.0200082838731045,-0.0200828387310457,-0.020828387310457,-0.0282838731045705,-0.0379728875588101,-0.0199999999999999,-0.0200359457751176,-0.0203594577511762,-0.023594577511762,-0.0559457751176202,-0.2598796258939068,-0.02,-0.0204797592517878,-0.0247975925178781,-0.0679759251787813,-0.4997592517878135
random_sample_2500_points_seed_9101.pkl,random_sampling,-5223360.916059239,2500,-0.0377704832266057,-0.02,-0.0200355409664532,-0.0203554096645321,-0.0235540966453211,-0.0555409664532115,-0.024141268235244,-0.02,-0.0200082825364704,-0.0200828253647048,-0.0208282536470488,-0.028282536470488,-0.0379755808315512,-0.0199999999999999,-0.0200359511616631,-0.020359511616631,-0.0235951161663102,-0.0559511616631024,-0.0759626991568578,-0.02,-0.0201119253983137,-0.0211192539831371,-0.0311925398313715,-0.1319253983137157
random_sample_2600_points_seed_1.pkl,random_sampling,-5652385.436132932,2600,-0.0371262106354371,-0.0196116135138184,-0.0196466427080616,-0.0199619054562507,-0.0231145329381421,-0.0546408077570558,-0.0236735014149962,-0.0196116135138184,-0.0196197372896207,-0.0196928512718419,-0.0204239910940539,-0.0277353893161741,-0.0372545748569113,-0.0196116135138184,-0.0196468994365045,-0.0199644727406802,-0.0231402057824369,-0.0548975362000042,-0.2582278978563517,-0.0196116135138184,-0.0200888460825034,-0.024383939200669,-0.067334870382325,-0.4968441821988851
random_sample_2600_points_seed_1213.pkl,random_sampling,-5634727.357268128,2600,-0.037116959202374,-0.0196116135138184,-0.0196466242051955,-0.0199617204275895,-0.0231126826515295,-0.0546223048909297,-0.0236743401855246,-0.0196116135138184,-0.0196197389671618,-0.0196928680472525,-0.0204241588481596,-0.0277370668572308,-0.0372719643111881,-0.0196116135138184,-0.0196469342154131,-0.0199648205297658,-0.0231436836732923,-0.0549323151085579,-2.834520427388069,-0.0196116135138184,-0.0252414311415669,-0.0759097897913034,-0.5825933762886685,-5.64942924126232
random_sample_2600_points_seed_123.pkl,random_sampling,-5655738.061446706,2600,-0.0370453337829485,-0.0196116135138184,-0.0196464809543566,-0.019960287919201,-0.0230983575676444,-0.0544790540520786,-0.0236710405975773,-0.0196116135138184,-0.0196197323679859,-0.0196928020554935,-0.0204234989305701,-0.0277304676813363,-0.0373113728033055,-0.0196116135138184,-0.0196470130323973,-0.0199656086996081,-0.0231515653717158,-0.0550111320927925,-0.2590510798790024,-0.0196116135138184,-0.0200904924465487,-0.024400402841122,-0.0674995067868552,-0.4984905462441863
random_sample_2600_points_seed_1234.pkl,random_sampling,-5632584.180348801,2600,-0.0371484579472442,-0.0196116135138184,-0.0196466872026852,-0.0199623504024869,-0.0231189824005035,-0.05468530238067,-0.0236741212007964,-0.0196116135138184,-0.0196197385291923,-0.0196928636675579,-0.020424115051214,-0.0277366288877745,-0.0372158061384243,-0.0196116135138184,-0.0196468218990676,-0.0199636973663105,-0.0231324520387395,-0.0548199987630303,-2.834625060043229,-0.0196116135138184,-0.0252416404068772,-0.0759118824444066,-0.5826143028197006,-5.649638506572641
