initial_set,sampling_type,diversity,size,pop_risk_nlcd_0.5,pop_risk_nlcd_0,pop_risk_nlcd_0.001,pop_risk_nlcd_0.01,pop_risk_nlcd_0.1,pop_risk_nlcd_1,pop_risk_image_clusters_2_0.5,pop_risk_image_clusters_2_0,pop_risk_image_clusters_2_0.001,pop_risk_image_clusters_2_0.01,pop_risk_image_clusters_2_0.1,pop_risk_image_clusters_2_1,pop_risk_image_clusters_8_0.5,pop_risk_image_clusters_8_0,pop_risk_image_clusters_8_0.001,pop_risk_image_clusters_8_0.01,pop_risk_image_clusters_8_0.1,pop_risk_image_clusters_8_1,pop_risk_states_0.5,pop_risk_states_0,pop_risk_states_0.001,pop_risk_states_0.01,pop_risk_states_0.1,pop_risk_states_1
random_sample_600_points_seed_5678.pkl,random_sampling,-300378.0141000577,600,-0.0771614146300249,-0.0408248290463863,-0.0408975022175535,-0.041551560758059,-0.048092146163114,-0.1134980002136636,-0.0492743241100735,-0.0408248290463863,-0.0408417280365136,-0.04099381894766,-0.0425147280591237,-0.0577238191737607,-0.0775730511108419,-0.0408248290463863,-0.0408983254905152,-0.0415597934876754,-0.0481744734592774,-0.1143212731752976,-7.610701120204816,-0.0408248290463863,-0.0559645816287031,-0.1922223548695549,-1.5548000872780725,-15.180577411363249
random_sample_600_points_seed_789.pkl,random_sampling,-297322.1286768668,600,-0.0774483542298011,-0.0408248290463863,-0.0408980760967531,-0.0415572995500546,-0.0481495340830692,-0.1140718794132159,-0.0492769650200876,-0.0408248290463863,-0.0408417333183337,-0.0409938717658603,-0.0425152562411265,-0.0577291009937889,-0.0774988809528145,-0.0408248290463863,-0.0408981771501991,-0.0415583100845148,-0.0481596394276719,-0.1141729328592427,-7.609091164920211,-0.0408248290463863,-0.0559613617181339,-0.1921901557638628,-1.5544780962211515,-15.17735750079404
random_sample_600_points_seed_9101.pkl,random_sampling,-301964.9791492576,600,-0.0773319027724173,-0.0408248290463863,-0.0408978431938383,-0.0415549705209069,-0.0481262437915925,-0.1138389764984484,-0.0493167027150989,-0.0408248290463863,-0.0408418127937237,-0.0409946665197605,-0.0425232037801288,-0.0578085763838116,-0.0779540885711346,-0.0408248290463863,-0.0408990875654357,-0.0415674142368812,-0.0482506809513359,-0.115083348095883,-5.033376270067989,-0.0408248290463863,-0.0508099319284295,-0.1406758578668183,-1.0393351172507068,-10.02592771108959
random_sample_700_points_seed_1.pkl,random_sampling,-405614.2204855568,700,-0.0715766851445582,-0.0377964473009227,-0.0378640077766099,-0.0384720520577954,-0.0445524948696498,-0.1053569229881938,-0.0456387422266653,-0.0377964473009227,-0.0378121318907742,-0.0379532931994375,-0.0393649062860712,-0.0534810371524079,-0.0722933997302183,-0.0377964473009227,-0.0378654412057813,-0.0384863863495086,-0.0446958377867818,-0.106790352159514,-0.3313713447585318,-0.0377964473009227,-0.0383835970958379,-0.0436679452500749,-0.0965114267924445,-0.6249462422161409
random_sample_700_points_seed_1213.pkl,random_sampling,-408856.226050701,700,-0.0717186619348929,-0.0377964473009227,-0.0378642917301906,-0.0384748915936021,-0.0445808902277167,-0.1056408765688631,-0.0456204084349422,-0.0377964473009227,-0.0378120952231907,-0.0379529265236031,-0.0393612395277266,-0.0534443695689617,-0.0719388292969226,-0.0377964473009227,-0.0378647320649147,-0.0384792949408427,-0.0446249237001227,-0.1060812112929227,-2.90554231609917,-0.0377964473009227,-0.0435319390385192,-0.0951513646768876,-0.6113456210605723,-5.773288184897417
random_sample_700_points_seed_123.pkl,random_sampling,-405318.474183794,700,-0.0716780845568726,-0.0377964473009227,-0.0378642105754346,-0.0384740800460417,-0.0445727747521127,-0.1055597218128226,-0.0456274081910084,-0.0377964473009227,-0.0378121092227028,-0.0379530665187244,-0.0393626394789398,-0.0534583690810942,-0.0721154612489027,-0.0377964473009227,-0.0378650853288186,-0.0384828275798823,-0.0446602500905187,-0.1064344751968827,-19.557990543286213,-0.0377964473009227,-0.0768368354928932,-0.4282003292206284,-3.941835266497979,-39.0781846392715
random_sample_700_points_seed_1234.pkl,random_sampling,-406631.3031153642,700,-0.0715652971718867,-0.0377964473009227,-0.0378639850006646,-0.038471824298342,-0.0445502172751155,-0.1053341470428506,-0.0456195600734524,-0.0377964473009227,-0.0378120935264677,-0.0379529095563733,-0.0393610698554286,-0.0534426728459822,-0.0718551677530524,-0.0377964473009227,-0.0378645647418269,-0.0384776217099653,-0.0446081913913486,-0.1059138882051821,-26.825637230972664,-0.0377964473009227,-0.0913721288682661,-0.5735532629743575,-5.39536460403527,-53.6134780146444
random_sample_700_points_seed_1415.pkl,random_sampling,-408336.9740056954,700,-0.0715476126338232,-0.0377964473009227,-0.0378639496315885,-0.0384714706075807,-0.0445466803675028,-0.1052987779667238,-0.0456230631363488,-0.0377964473009227,-0.0378121005325935,-0.0379529796176312,-0.0393617704680079,-0.053449678971775,-0.0719080800973521,-0.0377964473009227,-0.0378646705665155,-0.0384786799568513,-0.0446187738602086,-0.1060197128937815,-5.019808808222122,-0.0377964473009227,-0.0477604720227651,-0.1374366945193467,-1.0341989194851628,-10.001821169143325
random_sample_700_points_seed_42.pkl,random_sampling,-410144.785413649,700,-0.0716044833360659,-0.0377964473009227,-0.037864063372993,-0.0384726080216255,-0.0445580545079513,-0.1054125193712091,-0.0456317615666117,-0.0377964473009227,-0.0378121179294541,-0.0379531535862365,-0.0393635101540605,-0.0534670758323007,-0.0718895688312493,-0.0377964473009227,-0.0378646335439833,-0.0384783097315292,-0.044615071606988,-0.105982690361576,-0.3304221781607035,-0.0377964473009227,-0.0383816987626422,-0.0436489619181183,-0.0963215934728788,-0.6230479090204841
random_sample_700_points_seed_456.pkl,random_sampling,-405399.03205258027,700,-0.0713902295509698,-0.0377964473009227,-0.0378636348654228,-0.0384683229459236,-0.0445152037509321,-0.1049840118010169,-0.0456262690384646,-0.0377964473009227,-0.0378121069443978,-0.0379530437356735,-0.0393624116484311,-0.0534560907760066,-0.0719555382018547,-0.0377964473009227,-0.0378647654827245,-0.0384796291189413,-0.0446282654811091,-0.1061146291027868,-4.837452024716278,-0.0377964473009227,-0.0473957584557534,-0.1337895588492298,-0.9977275627839938,-9.637107602131636
random_sample_700_points_seed_5678.pkl,random_sampling,-409654.6148083545,700,-0.0713134885563255,-0.0377964473009227,-0.0378634813834335,-0.0384667881260307,-0.0444998555520032,-0.1048305298117282,-0.0456186743194762,-0.0377964473009227,-0.0378120917549598,-0.0379528918412937,-0.0393608927046334,-0.0534409013380297,-0.0718546523065034,-0.0377964473009227,-0.0378645637109338,-0.0384776114010343,-0.0446080883020388,-0.1059128573120841,-7.59861452876361,-0.0377964473009227,-0.052918083463848,-0.1890128089301765,-1.5499600635934605,-15.1594326102263
random_sample_700_points_seed_789.pkl,random_sampling,-404790.6761634013,700,-0.071742459304348,-0.0377964473009227,-0.0378643393249295,-0.0384753675409912,-0.0445856497016077,-0.1056884713077733,-0.0456274081910084,-0.0377964473009227,-0.0378121092227028,-0.0379530665187244,-0.0393626394789398,-0.0534583690810942,-0.0717792938516968,-0.0377964473009227,-0.0378644129940242,-0.0384761042319382,-0.0445930166110775,-0.1057621404024709,-7.596808477381241,-0.0377964473009227,-0.0529144713610833,-0.188976687902529,-1.5495988533169864,-15.15582050746156
random_sample_700_points_seed_9101.pkl,random_sampling,-411608.61166700337,700,-0.0715674220321173,-0.0377964473009227,-0.0378639892503851,-0.0384718667955466,-0.0445506422471616,-0.105338396763312,-0.0456646818485895,-0.0377964473009227,-0.037812183770018,-0.037953811991876,-0.039370094210456,-0.0535329163962563,-0.0720920517889966,-0.0377964473009227,-0.0378650385098988,-0.0384823593906842,-0.0446555681985375,-0.1063876562770705,-5.020951706199629,-0.0377964473009227,-0.0477627578187201,-0.1374595524788968,-1.0344274990806643,-10.004106965098336
random_sample_800_points_seed_1.pkl,random_sampling,-529348.8766095511,800,-0.0669352055083248,-0.0353553390593273,-0.0354184987922253,-0.0359869363883073,-0.0416713123491268,-0.0985150719573223,-0.0426902417067887,-0.0353553390593273,-0.0353700088646223,-0.0355020371122766,-0.0368223195888196,-0.05002514435425,-0.0674545740356439,-0.0353553390593273,-0.03541953752928,-0.0359973237588537,-0.0417751860545906,-0.0995538090119603,-0.3206758768824459,-0.0353553390593273,-0.0359259801349736,-0.0410617498157897,-0.092419446623951,-0.6059964147055644
random_sample_800_points_seed_1213.pkl,random_sampling,-536687.7190410069,800,-0.0670211843679775,-0.0353553390593273,-0.0354186707499446,-0.0359886559655003,-0.0416885081210574,-0.0986870296766276,-0.0426829623471542,-0.0353553390593273,-0.035369994305903,-0.0355018915250839,-0.0368208637168927,-0.0500105856349812,-0.0672377842851367,-0.0353553390593273,-0.0354191039497789,-0.0359929879638435,-0.0417318281044892,-0.0991202295109461,-2.8951827959825813,-0.0353553390593273,-0.0410749939731738,-0.0925518881977924,-0.6073208304439782,-5.7550102529058345
random_sample_800_points_seed_123.pkl,random_sampling,-530022.7994233392,800,-0.0671018098106107,-0.0353553390593273,-0.0354188320008299,-0.035990268474353,-0.041704633209584,-0.0988482805618941,-0.0426788466023703,-0.0353553390593273,-0.0353699860744134,-0.0355018092101882,-0.0368200405679359,-0.0500023541454132,-0.0675047910674756,-0.0353553390593273,-0.0354196379633436,-0.0359983280994903,-0.041785229460957,-0.0996542430756239,-19.54795086582013,-0.0353553390593273,-0.0743805301128489,-0.4256072495945435,-3.937874444411489,-39.06054639258095
random_sample_800_points_seed_1234.pkl,random_sampling,-532989.8996756247,800,-0.0670474578285006,-0.0353553390593273,-0.0354187232968657,-0.0359891814347108,-0.041693762813162,-0.0987395765976739,-0.0426726833239847,-0.0353553390593273,-0.0353699737478566,-0.0355016859446205,-0.0368188079122588,-0.0499900275886421,-0.0671770979407757,-0.0353553390593273,-0.0354189825770902,-0.0359917742369563,-0.041719690835617,-0.0989988568222241,-7.588009225636378,-0.0353553390593273,-0.0504606468324814,-0.1864084167908684,-1.545886116374738,-15.140663112213431
random_sample_800_points_seed_1415.pkl,random_sampling,-535121.9651643208,800,-0.0668913208669238,-0.0353553390593273,-0.0354184110229425,-0.0359860586954793,-0.0416625354208466,-0.0984273026745203,-0.042674132921106,-0.0353553390593273,-0.0353699766470509,-0.0355017149365629,-0.0368190978316831,-0.0499929267828846,-0.0671989393925768,-0.0353553390593273,-0.0354190262599938,-0.0359922110659923,-0.0417240591259772,-0.0990425397258262,-5.010205782327944,-0.0353553390593273,-0.0453050399458646,-0.1348523479246997,-1.030325427713051,-9.985056225596564
random_sample_800_points_seed_42.pkl,random_sampling,-535106.9560520521,800,-0.0669425531373673,-0.0353553390593273,-0.0354185134874834,-0.0359870833408881,-0.0416727818749353,-0.0985297672154073,-0.042686364933871,-0.0353553390593273,-0.0353700011110764,-0.0355019595768182,-0.0368215442342361,-0.0500173908084148,-0.0672453831472774,-0.0353553390593273,-0.0354191191475032,-0.0359931399410863,-0.0417333478769173,-0.0991354272352275,-0.3193908782338082,-0.0353553390593273,-0.0359234101376763,-0.0410360498428169,-0.0921624468942235,-0.6034264174082891
random_sample_800_points_seed_456.pkl,random_sampling,-531428.6419865285,800,-0.0668078265542745,-0.0353553390593273,-0.0354182440343172,-0.0359843888092263,-0.0416458365583168,-0.0982603140492216,-0.0426800329133722,-0.0353553390593273,-0.0353699884470354,-0.0355018329364082,-0.0368202778301363,-0.050004726767417,-0.0673209176060778,-0.0353553390593273,-0.0354192702164208,-0.0359946506302623,-0.0417484547686774,-0.0992864961528282,-4.827617694734237,-0.0353553390593273,-0.0449398637706771,-0.1312005861728255,-0.9938078101943092,-9.619880050409144
random_sample_800_points_seed_5678.pkl,random_sampling,-535421.7403117217,800,-0.0667502424322211,-0.0353553390593273,-0.0354181288660731,-0.0359832371267852,-0.0416343197339061,-0.0981451458051149,-0.0426723424619323,-0.0353553390593273,-0.0353699730661325,-0.0355016791273794,-0.0368187397398483,-0.0499893458645373,-0.0673533503959808,-0.0353553390593273,-0.0354193350820006,-0.0359952992860604,-0.041754941326658,-0.0993513617326343,-7.589347149013737,-0.0353553390593273,-0.0504633226792362,-0.1864351752584155,-1.5461537010502098,-15.143338958968153
random_sample_800_points_seed_789.pkl,random_sampling,-529346.9311989716,800,-0.066971516957411,-0.0353553390593273,-0.0354185714151235,-0.035987662617289,-0.0416785746389441,-0.0985876948554946,-0.0426864910406003,-0.0353553390593273,-0.0353700013632899,-0.0355019620989528,-0.0368215694555819,-0.0500176430218733,-0.0671983819795634,-0.0353553390593273,-0.0354190251451678,-0.0359921999177321,-0.0417239476433745,-0.0990414248997995,-5.011144230520151,-0.0353553390593273,-0.045306916842249,-0.1348711168885439,-1.0305131173514923,-9.98693312198098
random_sample_800_points_seed_9101.pkl,random_sampling,-538126.6761614849,800,-0.066911210801019,-0.0353553390593273,-0.0354184508028107,-0.0359864564941612,-0.0416665134076657,-0.0984670825427107,-0.0427167820306093,-0.0353553390593273,-0.0353700619452699,-0.035502567918753,-0.0368276276535837,-0.0500782250018913,-0.0673995671254134,-0.0353553390593273,-0.0354194275154595,-0.035996223620649,-0.0417641846725445,-0.0994437951914994,-5.01175591364798,-0.0353553390593273,-0.0453081402085046,-0.1348833505511004,-1.030635453977058,-9.988156488236632
random_sample_900_points_seed_1.pkl,random_sampling,-671009.626005881,900,-0.0630445025096656,-0.0333333333333333,-0.0333927556716859,-0.0339275567168599,-0.0392755671685998,-0.0927556716859979,-0.0402449008711162,-0.0333333333333333,-0.0333471564684089,-0.0334715646840889,-0.0347156468408899,-0.0471564684088991,-0.063541285129486,-0.0333333333333333,-0.0333937492369256,-0.0339374923692563,-0.0393749236925638,-0.0937492369256386,-0.3127271343318027,-0.0333333333333333,-0.0338921209353302,-0.0389212093533027,-0.0892120935330272,-0.5921209353302722
random_sample_900_points_seed_1213.pkl,random_sampling,-680632.7298881791,900,-0.0631910085727022,-0.0333333333333333,-0.033393048683812,-0.0339304868381207,-0.0393048683812071,-0.093048683812071,-0.0402348410170595,-0.0333333333333333,-0.0333471363487007,-0.0334713634870078,-0.0347136348700785,-0.0471363487007858,-0.0634370942052947,-0.0333333333333333,-0.0333935408550772,-0.0339354085507725,-0.0393540855077256,-0.0935408550772561,-2.887494482948581,-0.0333333333333333,-0.0390416556325638,-0.0904165563256382,-0.6041655632563829,-5.74165563256383
random_sample_900_points_seed_123.pkl,random_sampling,-673464.7063468625,900,-0.0631719467708749,-0.0333333333333333,-0.0333930105602084,-0.0339301056020841,-0.0393010560208416,-0.0930105602084165,-0.0402344734573966,-0.0333333333333333,-0.0333471356135814,-0.0334713561358146,-0.034713561358146,-0.04713561358146,-0.0636196865277952,-0.0333333333333333,-0.0333939060397222,-0.0339390603972225,-0.0393906039722257,-0.0939060397222572,-19.54014610589688,-0.0333333333333333,-0.0723469588784604,-0.4234695887846044,-3.934695887846043,-39.04695887846045
random_sample_900_points_seed_1234.pkl,random_sampling,-676028.156410404,900,-0.0631310399379949,-0.0333333333333333,-0.0333929287465426,-0.0339292874654265,-0.0392928746542656,-0.0929287465426565,-0.0402384327797091,-0.0333333333333333,-0.033347143532226,-0.0334714353222608,-0.0347143532226085,-0.047143532226085,-0.0632863700507993,-0.0333333333333333,-0.0333932394067682,-0.0339323940676826,-0.0393239406768265,-0.0932394067682653,-2.887854542480228,-0.0333333333333333,-0.0390423757516271,-0.0904237575162712,-0.6042375751627124,-5.742375751627124
random_sample_900_points_seed_1415.pkl,random_sampling,-674348.30720795,900,-0.0631057423338787,-0.0333333333333333,-0.0333928781513344,-0.0339287815133442,-0.0392878151334424,-0.0928781513344241,-0.0402378736980148,-0.0333333333333333,-0.0333471424140626,-0.0334714241406269,-0.0347142414062696,-0.0471424140626964,-0.063411046613315,-0.0333333333333333,-0.0333934887598932,-0.0339348875989329,-0.0393488759893296,-0.0934887598932968,-5.002731970480186,-0.0333333333333333,-0.043272130607627,-0.1327213060762703,-1.0272130607627037,-9.97213060762704
random_sample_900_points_seed_42.pkl,random_sampling,-678227.548049726,900,-0.0630965997202284,-0.0333333333333333,-0.0333928598661071,-0.0339285986610712,-0.0392859866107123,-0.0928598661071234,-0.0402535765834564,-0.0333333333333333,-0.0333471738198335,-0.0334717381983358,-0.0347173819833579,-0.0471738198335795,-0.0634221530158665,-0.0333333333333333,-0.0333935109726983,-0.0339351097269839,-0.0393510972698399,-0.0935109726983998,-0.31098626355615,-0.0333333333333333,-0.0338886391937789,-0.0388863919377896,-0.0888639193778966,-0.5886391937789668
random_sample_900_points_seed_456.pkl,random_sampling,-672011.7726686898,900,-0.0631118743726436,-0.0333333333333333,-0.0333928904154119,-0.0339289041541195,-0.0392890415411954,-0.092890415411954,-0.0402449008711162,-0.0333333333333333,-0.0333471564684089,-0.0334715646840889,-0.0347156468408899,-0.0471564684088991,-0.0634597564525607,-0.0333333333333333,-0.0333935861795717,-0.0339358617957178,-0.0393586179571788,-0.0935861795717881,-4.819997200475415,-0.0333333333333333,-0.0429066610676174,-0.1290666106761749,-0.9906661067617494,-9.606661067617496
random_sample_900_points_seed_5678.pkl,random_sampling,-679208.3694882395,900,-0.0629395794324467,-0.0333333333333333,-0.0333925458255315,-0.0339254582553156,-0.039254582553156,-0.0925458255315601,-0.0402320820235516,-0.0333333333333333,-0.0333471308307137,-0.0334713083071376,-0.0347130830713769,-0.0471308307137699,-0.0633675927510271,-0.0333333333333333,-0.0333934018521687,-0.0339340185216872,-0.039340185216872,-0.0934018521687209,-7.579892553832676,-0.0333333333333333,-0.048426451774332,-0.1842645177433202,-1.542645177433202,-15.126451774332024
random_sample_900_points_seed_789.pkl,random_sampling,-671796.6299021621,900,-0.0631990300499499,-0.0333333333333333,-0.0333930647267665,-0.0339306472676656,-0.0393064726766566,-0.0930647267665664,-0.0402413406694083,-0.0333333333333333,-0.0333471493480054,-0.0334714934800548,-0.0347149348005483,-0.0471493480054834,-0.0633493822847014,-0.0333333333333333,-0.033393365431236,-0.0339336543123606,-0.0393365431236069,-0.0933654312360695,-5.002999989778601,-0.0333333333333333,-0.0432726666462238,-0.1327266664622387,-1.0272666646223874,-9.972666646223871
random_sample_900_points_seed_9101.pkl,random_sampling,-680697.748815783,900,-0.0630818267610691,-0.0333333333333333,-0.0333928303201888,-0.033928303201888,-0.0392830320188804,-0.0928303201888049,-0.0402804988299368,-0.0333333333333333,-0.0333472276643265,-0.0334722766432654,-0.034722766432654,-0.0472276643265403,-0.0634922903012303,-0.0333333333333333,-0.0333936512472691,-0.0339365124726912,-0.0393651247269127,-0.0936512472691272,-5.003396209516228,-0.0333333333333333,-0.0432734590856991,-0.1327345908569913,-1.0273459085699126,-9.973459085699126
sample_state_combined_county_id_10ppc_1000_size_seed_1.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-808103.4046003759,988,-0.0632192807890253,-0.0318142381487888,-0.0318770482340693,-0.0324423390015936,-0.0380952466768361,-0.0946243234292618,-0.0385878866075082,-0.0318142381487888,-0.0318277854457063,-0.0319497111179632,-0.0331689678405327,-0.0453615350662276,-0.0640517501201391,-0.0318142381487888,-0.0318787131727315,-0.0324589883882158,-0.0382617405430589,-0.0962892620914894,-4514.40022439505,-0.0318142381487888,-9.06055105846259,-90.3191824412868,-902.905496269529,-9028.768634551952
sample_state_combined_county_id_10ppc_1000_size_seed_1213.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-813910.3382729233,988,-0.0641835289548912,-0.0318142381487888,-0.031878976730401,-0.0324616239649109,-0.0382880963100093,-0.0965528197609936,-0.038973503603594,-0.0318142381487888,-0.0318285566796984,-0.0319574234578849,-0.0332460912397499,-0.0461327690583991,-0.0655313065877292,-0.0318142381487888,-0.0318816722856667,-0.0324885795175676,-0.0385576518365769,-0.0992483750266695,-4514.400225378118,-0.0318142381487888,-9.060551060428724,-90.31918246094816,-902.9054964661428,-9028.768636518089
sample_state_combined_county_id_10ppc_1000_size_seed_123.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-779156.7167611311,976,-0.0638143404028856,-0.0320092199832239,-0.0320728302240633,-0.0326453223916172,-0.0383702440671563,-0.0956194608225472,-0.0388245566618138,-0.0320092199832239,-0.0320228506565811,-0.0321455267167957,-0.0333722873189419,-0.0456398933404036,-0.065290186159016,-0.0320092199832239,-0.0320757819155755,-0.0326748393067398,-0.0386654132183823,-0.0985711523348079,-4514.400346818416,-0.0320092199832239,-9.060745895180087,-90.31937597195189,-902.9056767396696,-9028.768684416847
sample_state_combined_county_id_10ppc_1000_size_seed_1234.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-803488.0421579292,981,-0.0637944345516799,-0.031927542840705,-0.0319912766241269,-0.0325648806749245,-0.0383009211829,-0.0956613262626548,-0.038877395231333,-0.031927542840705,-0.0319414425454863,-0.0320665398885176,-0.0333175133188306,-0.0458272476219611,-0.0644679246767025,-0.031927542840705,-0.031992623604377,-0.0325783504774249,-0.0384356192079045,-0.0970083065127001,-4514.400294513507,-0.031927542840705,-9.060664276782036,-90.319294882254,-902.905600936974,-9028.768661484171
sample_state_combined_county_id_10ppc_1000_size_seed_1415.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-793194.3371342218,978,-0.0629970168124705,-0.0319764739695539,-0.0320385150552398,-0.0325968848264123,-0.0381805825381372,-0.094017559655387,-0.0387947721551717,-0.0319764739695539,-0.0319901105659252,-0.0321128399332663,-0.0333401336066775,-0.0456130703407895,-0.0635272756394324,-0.0319764739695539,-0.0320395755728937,-0.0326074900029515,-0.0382866343035296,-0.0950780773093109,-4514.400323268483,-0.0319764739695539,-9.06071316755858,-90.31934340985984,-902.9056458328724,-9028.768670062998
sample_state_combined_county_id_10ppc_1000_size_seed_42.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-792205.557783345,978,-0.0633300855260564,-0.0319764739695539,-0.0320391811926669,-0.032603546200684,-0.0382471962808544,-0.0946836970825589,-0.0388602467154448,-0.0319764739695539,-0.0319902415150457,-0.0321141494244717,-0.0333532285187321,-0.0457440194613356,-0.0638656881109541,-0.0319764739695539,-0.0320402523978367,-0.0326142582523819,-0.0383543167978339,-0.0957549022523542,-4514.400323452663,-0.0319764739695539,-9.06071316792694,-90.31934341354342,-902.9056458697085,-9028.768670431358
sample_state_combined_county_id_10ppc_1000_size_seed_456.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-800399.8348730124,982,-0.0633134330256925,-0.0319112823136301,-0.0319740866150542,-0.0325393253278713,-0.0381917124560426,-0.0947155837377549,-0.0385758561572868,-0.0319112823136301,-0.0319246114613174,-0.0320445737905032,-0.0332441970823614,-0.0452404300009435,-0.0634719205397883,-0.0319112823136301,-0.0319744035900824,-0.0325424950781533,-0.0382234099588617,-0.0950325587659466,-4514.400283712659,-0.0319112823136301,-9.06064802717432,-90.31927873092052,-902.9055857683828,-9028.768656143006
sample_state_combined_county_id_10ppc_1000_size_seed_5678.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-795445.9701755052,980,-0.0633222411799285,-0.0319438282499969,-0.0320065850758568,-0.0325713965085956,-0.0382195108359833,-0.09470065410986,-0.0388322061342062,-0.0319438282499969,-0.0319576050057654,-0.0320815958076811,-0.0333215038268388,-0.0457205840184154,-0.0639983401520791,-0.0319438282499969,-0.0320079372738011,-0.0325849184880386,-0.0383547306304134,-0.0960528520541612,-4514.400306760027,-0.0319438282499969,-9.060680554113553,-90.31931108688552,-902.9056164146052,-9028.768669691804
sample_state_combined_county_id_10ppc_1000_size_seed_789.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-824406.5763309353,992,-0.0634131939748127,-0.0317500317500476,-0.0318133580744971,-0.0323832949945429,-0.0380826641950006,-0.0950763561995779,-0.0386778795309582,-0.0317500317500476,-0.0317638874456094,-0.0318885887056658,-0.0331356013062297,-0.0456057273118688,-0.0645688751849508,-0.0317500317500476,-0.0318156694369174,-0.0324064086187456,-0.0383138004370282,-0.0973877186198539,-4514.400185114209,-0.0317500317500476,-9.060486901914969,-90.31911873339922,-902.9054370482418,-9028.76862019667
sample_state_combined_county_id_10ppc_1000_size_seed_9101.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-819376.9391729188,991,-0.0646612479975593,-0.0317660468994897,-0.0318318373016859,-0.0324239509214511,-0.0383450871191037,-0.0975564490956289,-0.0388773708077129,-0.0317660468994897,-0.0317802695473062,-0.0319082733776542,-0.0331883116811344,-0.045988694715936,-0.0651410610618057,-0.0317660468994897,-0.0318327969278144,-0.0324335471827361,-0.0384410497319529,-0.0985160752241216,-4514.400195539983,-0.0317660468994897,-9.060502905885658,-90.31913463676116,-902.905451945516,-9028.768625033068
sample_state_combined_county_id_10ppc_100_size_seed_1.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-5983.182514145728,85,-0.2513089053438866,-0.108465228909328,-0.1087509162621972,-0.1113221024380192,-0.1370339641962397,-0.3941525817784451,-0.1373818766243516,-0.108465228909328,-0.1085230622047581,-0.1090435618636285,-0.1142485584523327,-0.1662985243393751,-606.4567151222752,-0.108465228909328,-1.3211617286960595,-12.235430226776646,-121.37811520758248,-1212.804965015641,-4514.446891351458,-0.108465228909328,-9.137142081154424,-90.39523375136028,-902.976150453419,-9028.785317474008
sample_state_combined_county_id_10ppc_100_size_seed_1213.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-5362.296454541597,80,-0.2191458812412918,-0.1118033988749895,-0.112018083839722,-0.1139502485223155,-0.1332718953482499,-0.3264883636075941,-0.136470523739183,-0.1118033988749894,-0.1118527331247178,-0.1122967413722733,-0.1167368238478282,-0.1611376486033767,-0.2234647022538215,-0.1118033988749894,-0.1120267214817471,-0.1140366249425661,-0.1341356595507559,-0.3351260056326535,-4514.449095589683,-0.1118033988749894,-9.140477983256607,-90.39854924269116,-902.9792618370366,-9028.786387780492
sample_state_combined_county_id_10ppc_100_size_seed_123.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-5170.990035496864,80,-0.2582833374047725,-0.1118033988749895,-0.112096358752049,-0.1147329976455851,-0.1410993865809461,-0.4047632759345554,-0.1352486169292608,-0.1118033988749894,-0.111850289311098,-0.1122723032360749,-0.1164924424858437,-0.1586938349835321,-0.2427397607036076,-0.1118033988749894,-0.1120652715986467,-0.1144221261115618,-0.1379906712407131,-0.3736761225322259,-4514.449095589683,-0.1118033988749894,-9.140477983256607,-90.39854924269116,-902.9792618370366,-9028.786387780492
sample_state_combined_county_id_10ppc_100_size_seed_1234.pkl,cluster_sampling_fixedstrata_Idaho_16-Louisiana_22-Mississippi_28-New Mexico_35-Pennsylvania_42,-4624.368523091742,75,-0.2466850254291936,-0.1154700538379251,-0.1157324837811076,-0.1180943532697505,-0.1417130481561788,-0.3778999970204623,-0.1395159903065333,-0.1154700538379251,-0.1155181457108623,-0.1159509725672973,-0.1202792411316467,-0.1635619267751415,-0.2912018601129541,-0.1154700538379251,-0.1158215174504751,-0.1189846899634257,-0.1506164150929309,-0.4669336663879831,-4514.451627746544,-0.1154700538379251,-9.144142369223337,-90.40219320769204,-902.9827015923788,-9028.78778543925
