sampled_path,sampling_type,diversity
IDS_top10_urban_400_points_probabilistic_400_size_seed_1213.pkl,convenience_sampling_urban_based,25067004.574817758
IDS_top20_urban_700_points_probabilistic_700_size_seed_5678.pkl,convenience_sampling_urban_based,43675734.49645213
IDS_top50_urban_400_points_probabilistic_400_size_seed_123.pkl,convenience_sampling_urban_based,25067502.1821271
IDS_top10_urban_100_points_probabilistic_seed_1.pkl,convenience_sampling_urban_based,6294526.843945186
IDS_top20_urban_200_points_probabilistic_200_size_seed_1234.pkl,convenience_sampling_urban_based,12570963.738908371
IDS_top10_urban_700_points_probabilistic_seed_1234.pkl,convenience_sampling_urban_based,43677685.118340515
IDS_top10_urban_1000_points_probabilistic_seed_1234.pkl,convenience_sampling_urban_based,62135182.868851654
IDS_top50_urban_600_points_probabilistic_600_size_seed_1213.pkl,convenience_sampling_urban_based,37489454.046829045
IDS_top50_urban_800_points_probabilistic_800_size_seed_789.pkl,convenience_sampling_urban_based,49838221.542029165
IDS_top50_urban_400_points_probabilistic_400_size_seed_5678.pkl,convenience_sampling_urban_based,25067366.6195818
IDS_top10_urban_600_points_probabilistic_seed_5678.pkl,convenience_sampling_urban_based,37492399.27959645
IDS_top50_urban_500_points_probabilistic_500_size_seed_1415.pkl,convenience_sampling_urban_based,31288351.354540903
IDS_top10_urban_800_points_probabilistic_800_size_seed_789.pkl,convenience_sampling_urban_based,49846952.0842806
IDS_top10_urban_500_points_probabilistic_500_size_seed_789.pkl,convenience_sampling_urban_based,31287418.692194182
IDS_top10_urban_900_points_probabilistic_seed_9101.pkl,convenience_sampling_urban_based,55999262.43712222
IDS_top10_urban_600_points_probabilistic_600_size_seed_123.pkl,convenience_sampling_urban_based,37491897.54434791
IDS_top20_urban_500_points_probabilistic_500_size_seed_123.pkl,convenience_sampling_urban_based,31288604.95604225
IDS_top10_urban_400_points_probabilistic_400_size_seed_42.pkl,convenience_sampling_urban_based,25067827.192866903
IDS_top50_urban_900_points_probabilistic_900_size_seed_1415.pkl,convenience_sampling_urban_based,55986650.533119105
IDS_top10_urban_400_points_probabilistic_seed_1234.pkl,convenience_sampling_urban_based,25067174.65024812
IDS_top50_urban_1000_points_probabilistic_1000_size_seed_456.pkl,convenience_sampling_urban_based,62118370.79020428
IDS_top50_urban_100_points_probabilistic_100_size_seed_1415.pkl,convenience_sampling_urban_based,6294457.707522134
IDS_top10_urban_300_points_probabilistic_300_size_seed_1415.pkl,convenience_sampling_urban_based,18828288.903206468
IDS_top10_urban_500_points_probabilistic_seed_123.pkl,convenience_sampling_urban_based,31289675.356063444
IDS_top10_urban_900_points_probabilistic_seed_1234.pkl,convenience_sampling_urban_based,56000767.85095995
IDS_top50_urban_900_points_probabilistic_900_size_seed_789.pkl,convenience_sampling_urban_based,55985830.75627875
IDS_top20_urban_300_points_probabilistic_300_size_seed_1415.pkl,convenience_sampling_urban_based,18828327.339734852
IDS_top20_urban_200_points_probabilistic_200_size_seed_9101.pkl,convenience_sampling_urban_based,12570408.477971038
IDS_top50_urban_300_points_probabilistic_300_size_seed_5678.pkl,convenience_sampling_urban_based,18828245.818514585
IDS_top50_urban_600_points_probabilistic_600_size_seed_9101.pkl,convenience_sampling_urban_based,37490937.110256255
IDS_top20_urban_500_points_probabilistic_500_size_seed_1213.pkl,convenience_sampling_urban_based,31288706.759012867
IDS_top20_urban_300_points_probabilistic_300_size_seed_1.pkl,convenience_sampling_urban_based,18828177.211524546
IDS_top10_urban_400_points_probabilistic_400_size_seed_123.pkl,convenience_sampling_urban_based,25067298.304320943
IDS_top50_urban_100_points_probabilistic_100_size_seed_1213.pkl,convenience_sampling_urban_based,6294547.363613169
IDS_top10_urban_400_points_probabilistic_seed_1213.pkl,convenience_sampling_urban_based,25067004.574817758
IDS_top20_urban_600_points_probabilistic_600_size_seed_1.pkl,convenience_sampling_urban_based,37490804.288776726
IDS_top20_urban_1000_points_probabilistic_1000_size_seed_1213.pkl,convenience_sampling_urban_based,62118620.99464623
IDS_top10_urban_800_points_probabilistic_seed_1234.pkl,convenience_sampling_urban_based,49847085.2225162
IDS_top10_urban_600_points_probabilistic_600_size_seed_42.pkl,convenience_sampling_urban_based,37492097.56207526
IDS_top10_urban_500_points_probabilistic_seed_9101.pkl,convenience_sampling_urban_based,31287420.09101327
IDS_top20_urban_700_points_probabilistic_700_size_seed_456.pkl,convenience_sampling_urban_based,43671946.18881614
IDS_top10_urban_900_points_probabilistic_900_size_seed_456.pkl,convenience_sampling_urban_based,56000391.97731149
IDS_top10_urban_600_points_probabilistic_seed_1234.pkl,convenience_sampling_urban_based,37492258.78803258
IDS_top20_urban_800_points_probabilistic_800_size_seed_42.pkl,convenience_sampling_urban_based,49839128.26111307
IDS_top10_urban_400_points_probabilistic_400_size_seed_9101.pkl,convenience_sampling_urban_based,25066291.94088463
IDS_top10_urban_200_points_probabilistic_200_size_seed_42.pkl,convenience_sampling_urban_based,12571127.239159068
IDS_top10_urban_1000_points_probabilistic_seed_9101.pkl,convenience_sampling_urban_based,62133420.69845898
IDS_top10_urban_1000_points_probabilistic_1000_size_seed_456.pkl,convenience_sampling_urban_based,62134541.77844029
IDS_top20_urban_200_points_probabilistic_200_size_seed_789.pkl,convenience_sampling_urban_based,12570543.885263583
IDS_top20_urban_700_points_probabilistic_700_size_seed_789.pkl,convenience_sampling_urban_based,43676038.63898782
IDS_top20_urban_200_points_probabilistic_200_size_seed_5678.pkl,convenience_sampling_urban_based,12570871.100965818
IDS_top20_urban_1000_points_probabilistic_1000_size_seed_1.pkl,convenience_sampling_urban_based,62121331.62883169
IDS_top10_urban_1000_points_probabilistic_1000_size_seed_9101.pkl,convenience_sampling_urban_based,62133420.69845898
IDS_top20_urban_800_points_probabilistic_800_size_seed_456.pkl,convenience_sampling_urban_based,49838431.608614616
IDS_top10_urban_700_points_probabilistic_seed_1415.pkl,convenience_sampling_urban_based,43675235.7825065
IDS_top10_urban_200_points_probabilistic_seed_5678.pkl,convenience_sampling_urban_based,12571056.066969356
IDS_top20_urban_600_points_probabilistic_600_size_seed_9101.pkl,convenience_sampling_urban_based,37490166.159380674
IDS_top10_urban_100_points_probabilistic_100_size_seed_42.pkl,convenience_sampling_urban_based,6294789.261676471
IDS_top10_urban_600_points_probabilistic_600_size_seed_789.pkl,convenience_sampling_urban_based,37491164.101569
IDS_top50_urban_700_points_probabilistic_700_size_seed_5678.pkl,convenience_sampling_urban_based,43674740.36133296
IDS_top10_urban_200_points_probabilistic_200_size_seed_5678.pkl,convenience_sampling_urban_based,12571056.066969356
IDS_top10_urban_300_points_probabilistic_300_size_seed_456.pkl,convenience_sampling_urban_based,18828625.171079636
IDS_region_06_1000_points_seed_123.pkl,convenience_sampling_region_based,62207898.9121436
IDS_region_06_400_points_seed_42.pkl,convenience_sampling_region_based,25080924.176874813
IDS_region_06_100_points_seed_9101.pkl,convenience_sampling_region_based,6295672.477785665
IDS_region_06_300_points_seed_789.pkl,convenience_sampling_region_based,18834986.542774767
IDS_region_06_500_points_seed_789.pkl,convenience_sampling_region_based,31307350.84627207
IDS_region_06_1000_points_seed_42.pkl,convenience_sampling_region_based,62203079.16865127
IDS_region_06_400_points_seed_789.pkl,convenience_sampling_region_based,25079838.060848873
IDS_region_06_600_points_seed_1234.pkl,convenience_sampling_region_based,37518978.01864147
IDS_region_06_700_points_seed_5678.pkl,convenience_sampling_region_based,43718563.62012752
IDS_region_06_100_points_seed_42.pkl,convenience_sampling_region_based,6295341.436430137
IDS_region_06_400_points_seed_123.pkl,convenience_sampling_region_based,25082122.24937908
IDS_region_06_1000_points_seed_1213.pkl,convenience_sampling_region_based,62199086.169227555
IDS_region_06_800_points_seed_1415.pkl,convenience_sampling_region_based,49890239.80540466
IDS_region_06_200_points_seed_789.pkl,convenience_sampling_region_based,12573550.395760214
IDS_region_06_900_points_seed_1415.pkl,convenience_sampling_region_based,56051272.890602574
IDS_region_06_300_points_seed_123.pkl,convenience_sampling_region_based,18836400.737016723
IDS_region_06_100_points_seed_789.pkl,convenience_sampling_region_based,6295405.557854722
IDS_region_06_200_points_seed_1234.pkl,convenience_sampling_region_based,12573334.238077125
IDS_region_06_200_points_seed_123.pkl,convenience_sampling_region_based,12574147.3428305
IDS_region_06_900_points_seed_1.pkl,convenience_sampling_region_based,56055525.57433117
IDS_region_06_900_points_seed_42.pkl,convenience_sampling_region_based,56055352.70266418
IDS_region_06_600_points_seed_42.pkl,convenience_sampling_region_based,37520575.3496934
IDS_region_06_600_points_seed_9101.pkl,convenience_sampling_region_based,37523311.436599985
IDS_region_06_300_points_seed_5678.pkl,convenience_sampling_region_based,18835972.301775426
IDS_region_06_900_points_seed_1213.pkl,convenience_sampling_region_based,56056197.120569974
IDS_region_06_200_points_seed_1213.pkl,convenience_sampling_region_based,12574397.09693676
IDS_region_06_300_points_seed_1415.pkl,convenience_sampling_region_based,18835327.861303687
IDS_region_06_400_points_seed_9101.pkl,convenience_sampling_region_based,25082206.37624048
IDS_region_06_800_points_seed_9101.pkl,convenience_sampling_region_based,49896479.4786263
IDS_region_06_900_points_seed_5678.pkl,convenience_sampling_region_based,56060461.829648964
IDS_region_06_800_points_seed_789.pkl,convenience_sampling_region_based,49889616.74674888
IDS_region_06_900_points_seed_9101.pkl,convenience_sampling_region_based,56058784.12171123
IDS_region_06_100_points_seed_1415.pkl,convenience_sampling_region_based,6295467.764120023
IDS_region_06_200_points_seed_42.pkl,convenience_sampling_region_based,12573966.516187897
IDS_region_06_900_points_seed_789.pkl,convenience_sampling_region_based,56048810.89238198
IDS_region_06_900_points_seed_1234.pkl,convenience_sampling_region_based,56050762.40220437
IDS_region_06_700_points_seed_9101.pkl,convenience_sampling_region_based,43718116.02051628
IDS_region_06_900_points_seed_456.pkl,convenience_sampling_region_based,56056049.171371005
IDS_region_06_500_points_seed_1213.pkl,convenience_sampling_region_based,31310738.679464955
IDS_region_06_800_points_seed_5678.pkl,convenience_sampling_region_based,49898876.84295032
IDS_region_06_600_points_seed_1.pkl,convenience_sampling_region_based,37521820.7056316
IDS_region_06_600_points_seed_123.pkl,convenience_sampling_region_based,37522111.434735015
IDS_region_06_600_points_seed_789.pkl,convenience_sampling_region_based,37518432.32750648
IDS_region_06_700_points_seed_42.pkl,convenience_sampling_region_based,43714787.48265954
IDS_region_06_400_points_seed_5678.pkl,convenience_sampling_region_based,25081289.141500335
IDS_region_06_900_points_seed_123.pkl,convenience_sampling_region_based,56061734.21905027
IDS_region_06_500_points_seed_123.pkl,convenience_sampling_region_based,31311161.45880643
IDS_region_06_1000_points_seed_9101.pkl,convenience_sampling_region_based,62206578.06517488
IDS_region_06_1000_points_seed_456.pkl,convenience_sampling_region_based,62199015.797462665
IDS_region_06_400_points_seed_1.pkl,convenience_sampling_region_based,25082289.643313836
IDS_region_06_600_points_seed_456.pkl,convenience_sampling_region_based,37521162.45678142
IDS_region_06_1000_points_seed_1234.pkl,convenience_sampling_region_based,62194308.39527091
IDS_region_06_200_points_seed_1.pkl,convenience_sampling_region_based,12574443.931120357
IDS_region_06_800_points_seed_1213.pkl,convenience_sampling_region_based,49894414.25418721
IDS_region_06_100_points_seed_1213.pkl,convenience_sampling_region_based,6295266.151523079
IDS_region_06_300_points_seed_456.pkl,convenience_sampling_region_based,18835781.23748952
IDS_region_06_100_points_seed_1234.pkl,convenience_sampling_region_based,6295311.4939723415
IDS_region_06_200_points_seed_9101.pkl,convenience_sampling_region_based,12574534.259866236
IDS_region_06_500_points_seed_5678.pkl,convenience_sampling_region_based,31308753.182353366
IDS_region_06_700_points_seed_789.pkl,convenience_sampling_region_based,43712869.902671196
IDS_region_06_300_points_seed_42.pkl,convenience_sampling_region_based,18835377.570780456
IDS_region_06_700_points_seed_1.pkl,convenience_sampling_region_based,43717823.82462644
IDS_region_06_700_points_seed_123.pkl,convenience_sampling_region_based,43718635.61309705
IDS_region_06_800_points_seed_456.pkl,convenience_sampling_region_based,49894569.09118574
IDS_region_06_200_points_seed_5678.pkl,convenience_sampling_region_based,12573863.657922884
IDS_region_06_500_points_seed_456.pkl,convenience_sampling_region_based,31310274.320646737
IDS_region_06_300_points_seed_1234.pkl,convenience_sampling_region_based,18834956.11714439
IDS_region_06_400_points_seed_1415.pkl,convenience_sampling_region_based,25079191.457368296
IDS_region_06_400_points_seed_1234.pkl,convenience_sampling_region_based,25079882.83170275
IDS_region_06_100_points_seed_5678.pkl,convenience_sampling_region_based,6295402.43771867
IDS_region_06_800_points_seed_42.pkl,convenience_sampling_region_based,49893787.716519214
IDS_region_06_700_points_seed_1213.pkl,convenience_sampling_region_based,43716386.17683964
IDS_region_06_600_points_seed_1213.pkl,convenience_sampling_region_based,37521775.4446494
IDS_region_06_100_points_seed_456.pkl,convenience_sampling_region_based,6295335.716853152
IDS_region_06_1000_points_seed_789.pkl,convenience_sampling_region_based,62193355.33330202
IDS_region_06_400_points_seed_1213.pkl,convenience_sampling_region_based,25081572.138897564
IDS_region_06_800_points_seed_123.pkl,convenience_sampling_region_based,49898367.00269111
IDS_region_06_700_points_seed_1234.pkl,convenience_sampling_region_based,43712476.723258056
IDS_region_06_200_points_seed_1415.pkl,convenience_sampling_region_based,12574040.620083472
IDS_region_06_400_points_seed_456.pkl,convenience_sampling_region_based,25081098.25098289
IDS_region_06_1000_points_seed_5678.pkl,convenience_sampling_region_based,62205133.58374617
IDS_region_06_800_points_seed_1.pkl,convenience_sampling_region_based,49895415.16698963
IDS_region_06_700_points_seed_456.pkl,convenience_sampling_region_based,43716103.06104053
IDS_region_06_700_points_seed_1415.pkl,convenience_sampling_region_based,43713139.9773106
IDS_region_06_100_points_seed_1.pkl,convenience_sampling_region_based,6295425.612285296
IDS_region_06_1000_points_seed_1415.pkl,convenience_sampling_region_based,62195758.24952896
IDS_region_06_100_points_seed_123.pkl,convenience_sampling_region_based,6295545.43731908
IDS_region_06_300_points_seed_1.pkl,convenience_sampling_region_based,18836620.598946393
IDS_region_06_500_points_seed_42.pkl,convenience_sampling_region_based,31308730.386363346
IDS_region_06_600_points_seed_1415.pkl,convenience_sampling_region_based,37517939.01705282
IDS_region_06_500_points_seed_1.pkl,convenience_sampling_region_based,31310495.640779007
IDS_region_06_800_points_seed_1234.pkl,convenience_sampling_region_based,49888880.159530364
IDS_region_06_1000_points_seed_1.pkl,convenience_sampling_region_based,62200148.930352114
IDS_region_06_500_points_seed_9101.pkl,convenience_sampling_region_based,31311206.9303126
IDS_region_06_500_points_seed_1234.pkl,convenience_sampling_region_based,31308661.142001648
IDS_region_06_200_points_seed_456.pkl,convenience_sampling_region_based,12573377.205712667
IDS_region_06_600_points_seed_5678.pkl,convenience_sampling_region_based,37520954.9628064
IDS_region_06_300_points_seed_9101.pkl,convenience_sampling_region_based,18836980.628379546
IDS_region_06_300_points_seed_1213.pkl,convenience_sampling_region_based,18836013.42946621
IDS_region_06_500_points_seed_1415.pkl,convenience_sampling_region_based,31306447.040047694
random_sample_2700_points_seed_1415.pkl,random_sampling,164353870.4040114
random_sample_2000_points_seed_456.pkl,random_sampling,122869484.43540452
random_sample_1000_points_seed_1234.pkl,random_sampling,62231282.60729962
random_sample_2200_points_seed_456.pkl,random_sampling,134798541.01241642
random_sample_2700_points_seed_9101.pkl,random_sampling,164332547.10685855
random_sample_2700_points_seed_789.pkl,random_sampling,164360865.98418307
random_sample_600_points_seed_5678.pkl,random_sampling,37533047.38296587
random_sample_2800_points_seed_1.pkl,random_sampling,170196065.68526486
random_sample_2400_points_seed_789.pkl,random_sampling,146673151.6047886
random_sample_1700_points_seed_1415.pkl,random_sampling,104854940.68208334
random_sample_2800_points_seed_42.pkl,random_sampling,170194113.75471967
random_sample_2800_points_seed_1415.pkl,random_sampling,170225020.84408313
random_sample_200_points_seed_789.pkl,random_sampling,12574872.978523334
random_sample_2900_points_seed_1415.pkl,random_sampling,176078086.92977273
random_sample_1000_points_seed_5678.pkl,random_sampling,62231542.53176258
random_sample_2300_points_seed_123.pkl,random_sampling,140723597.129927
random_sample_1200_points_seed_9101.pkl,random_sampling,74477121.78312585
random_sample_800_points_seed_789.pkl,random_sampling,49917133.82242349
random_sample_1900_points_seed_42.pkl,random_sampling,116860533.41668023
random_sample_1700_points_seed_1234.pkl,random_sampling,104835787.42952083
random_sample_2200_points_seed_123.pkl,random_sampling,134782425.30310953
random_sample_1200_points_seed_5678.pkl,random_sampling,74486398.23764354
random_sample_2400_points_seed_1.pkl,random_sampling,146645262.51526323
random_sample_1300_points_seed_42.pkl,random_sampling,80586188.00940403
random_sample_500_points_seed_123.pkl,random_sampling,31318475.586045336
random_sample_2100_points_seed_42.pkl,random_sampling,128828830.7743703
random_sample_2300_points_seed_42.pkl,random_sampling,140728109.73055932
random_sample_1000_points_seed_456.pkl,random_sampling,62238226.124129504
random_sample_2600_points_seed_9101.pkl,random_sampling,158453856.32578194
random_sample_1400_points_seed_1415.pkl,random_sampling,86687351.43765855
random_sample_2200_points_seed_9101.pkl,random_sampling,134789613.89768672
random_sample_3000_points_seed_1234.pkl,random_sampling,181848971.7360168
random_sample_500_points_seed_9101.pkl,random_sampling,31316911.37665188
random_sample_1900_points_seed_1213.pkl,random_sampling,116864778.67399089
random_sample_1800_points_seed_1.pkl,random_sampling,110861014.65116131
random_sample_1300_points_seed_5678.pkl,random_sampling,80587546.44509098
random_sample_1700_points_seed_456.pkl,random_sampling,104849214.72052006
random_sample_2600_points_seed_5678.pkl,random_sampling,158462286.9970643
random_sample_400_points_seed_5678.pkl,random_sampling,25086052.60838479
random_sample_2100_points_seed_456.pkl,random_sampling,128841717.85631835
random_sample_700_points_seed_5678.pkl,random_sampling,43732392.368009955
random_sample_2900_points_seed_789.pkl,random_sampling,176066500.94392058
random_sample_2000_points_seed_9101.pkl,random_sampling,122860706.10036738
random_sample_700_points_seed_42.pkl,random_sampling,43732392.9596801
random_sample_2000_points_seed_5678.pkl,random_sampling,122854038.33033289
random_sample_2600_points_seed_42.pkl,random_sampling,158457440.95091498
random_sample_1000_points_seed_9101.pkl,random_sampling,62228494.48855401
random_sample_400_points_seed_789.pkl,random_sampling,25084964.73863175
random_sample_600_points_seed_789.pkl,random_sampling,37531786.88142109
random_sample_2900_points_seed_1213.pkl,random_sampling,176036600.2348722
random_sample_3000_points_seed_42.pkl,random_sampling,181866916.40731344
random_sample_2300_points_seed_1213.pkl,random_sampling,140724734.16039976
random_sample_2500_points_seed_42.pkl,random_sampling,152564453.96930614
random_sample_2300_points_seed_5678.pkl,random_sampling,140728303.71002048
random_sample_1400_points_seed_1234.pkl,random_sampling,86675840.55165158
random_sample_1200_points_seed_1234.pkl,random_sampling,74485897.67235667
random_sample_1900_points_seed_456.pkl,random_sampling,116873235.73653127
random_sample_1600_points_seed_5678.pkl,random_sampling,98796817.17560947
random_sample_1700_points_seed_123.pkl,random_sampling,104836766.98848613
random_sample_1000_points_seed_123.pkl,random_sampling,62234525.659207866
random_sample_400_points_seed_1.pkl,random_sampling,25087546.077211175
random_sample_200_points_seed_1213.pkl,random_sampling,12575526.614293775
random_sample_2300_points_seed_456.pkl,random_sampling,140739175.1517935
random_sample_1600_points_seed_42.pkl,random_sampling,98799254.81636642
random_sample_2700_points_seed_123.pkl,random_sampling,164317569.5406608
random_sample_900_points_seed_1234.pkl,random_sampling,56081128.239542276
random_sample_1100_points_seed_1415.pkl,random_sampling,68377477.44311458
random_sample_300_points_seed_1234.pkl,random_sampling,18839676.217922598
random_sample_1500_points_seed_42.pkl,random_sampling,92746069.52807273
random_sample_100_points_seed_1234.pkl,random_sampling,6295660.808727066
random_sample_2800_points_seed_789.pkl,random_sampling,170221733.1615939
random_sample_2200_points_seed_1415.pkl,random_sampling,134806954.88991824
random_sample_700_points_seed_1213.pkl,random_sampling,43727322.186564006
random_sample_1400_points_seed_42.pkl,random_sampling,86676813.07747807
random_sample_400_points_seed_1213.pkl,random_sampling,25085762.25281326
random_sample_2300_points_seed_9101.pkl,random_sampling,140733870.9337808
random_sample_3000_points_seed_9101.pkl,random_sampling,181866132.19861677
random_sample_1500_points_seed_9101.pkl,random_sampling,92741006.19725437
random_sample_1500_points_seed_1415.pkl,random_sampling,92758502.50536504
random_sample_1700_points_seed_42.pkl,random_sampling,104835784.77169113
random_sample_2800_points_seed_1213.pkl,random_sampling,170190159.3098324
random_sample_1400_points_seed_1.pkl,random_sampling,86679335.55361442
random_sample_1500_points_seed_789.pkl,random_sampling,92746830.26735641
random_sample_2400_points_seed_1415.pkl,random_sampling,146675015.59429485
random_sample_2700_points_seed_1.pkl,random_sampling,164326816.72438467
random_sample_300_points_seed_1415.pkl,random_sampling,18840182.52969245
random_sample_800_points_seed_1.pkl,random_sampling,49918051.59693012
random_sample_900_points_seed_456.pkl,random_sampling,56088230.024868526
random_sample_2700_points_seed_1234.pkl,random_sampling,164318432.2616429
random_sample_1800_points_seed_1415.pkl,random_sampling,110876604.38475144
random_sample_300_points_seed_5678.pkl,random_sampling,18838479.479026057
random_sample_1100_points_seed_9101.pkl,random_sampling,68362711.23241755
random_sample_400_points_seed_123.pkl,random_sampling,25087612.30613595
random_sample_800_points_seed_42.pkl,random_sampling,49914474.64431072
random_sample_900_points_seed_42.pkl,random_sampling,56078986.44292456
random_sample_1600_points_seed_1415.pkl,random_sampling,98815093.6535242
random_sample_2600_points_seed_789.pkl,random_sampling,158481925.0966875
random_sample_1300_points_seed_1234.pkl,random_sampling,80590242.85125482
random_sample_3000_points_seed_123.pkl,random_sampling,181850525.19581977
random_sample_800_points_seed_5678.pkl,random_sampling,49913179.569017425
random_sample_1700_points_seed_5678.pkl,random_sampling,104834243.48031653
random_sample_3000_points_seed_1213.pkl,random_sampling,181863928.1257516
random_sample_800_points_seed_1234.pkl,random_sampling,49915061.73734533
random_sample_1900_points_seed_789.pkl,random_sampling,116885013.19217572
random_sample_1600_points_seed_1213.pkl,random_sampling,98791368.92933619
random_sample_2000_points_seed_789.pkl,random_sampling,122878487.21957988
random_sample_1300_points_seed_456.pkl,random_sampling,80594229.73915602
random_sample_2600_points_seed_1.pkl,random_sampling,158446189.26023388
random_sample_2400_points_seed_1213.pkl,random_sampling,146647943.58021498
random_sample_2400_points_seed_42.pkl,random_sampling,146660590.98283234
random_sample_3000_points_seed_789.pkl,random_sampling,181892148.13204268
random_sample_1100_points_seed_1.pkl,random_sampling,68369585.26087654
random_sample_1600_points_seed_1.pkl,random_sampling,98800317.32037565
random_sample_1500_points_seed_123.pkl,random_sampling,92742959.9078861
random_sample_2600_points_seed_1415.pkl,random_sampling,158482172.1255538
random_sample_500_points_seed_1234.pkl,random_sampling,31318822.32022198
random_sample_900_points_seed_789.pkl,random_sampling,56083107.92102675
random_sample_1200_points_seed_456.pkl,random_sampling,74491869.92638016
random_sample_1600_points_seed_9101.pkl,random_sampling,98799512.99326696
random_sample_1400_points_seed_5678.pkl,random_sampling,86675108.10354505
random_sample_2400_points_seed_5678.pkl,random_sampling,146658251.8799453
random_sample_1000_points_seed_1415.pkl,random_sampling,62241799.164853
random_sample_1700_points_seed_9101.pkl,random_sampling,104838715.65497988
random_sample_2800_points_seed_1234.pkl,random_sampling,170176469.5483659
random_sample_2800_points_seed_123.pkl,random_sampling,170179794.47250167
random_sample_1700_points_seed_1213.pkl,random_sampling,104830613.65887032
random_sample_900_points_seed_9101.pkl,random_sampling,56077987.0228992
random_sample_600_points_seed_1234.pkl,random_sampling,37533529.79050653
random_sample_3000_points_seed_1415.pkl,random_sampling,181905438.7004056
random_sample_2900_points_seed_42.pkl,random_sampling,176040956.24251926
random_sample_1100_points_seed_456.pkl,random_sampling,68373682.44211186
random_sample_1800_points_seed_1234.pkl,random_sampling,110858989.36108753
random_sample_300_points_seed_456.pkl,random_sampling,18838835.663838714
random_sample_1600_points_seed_456.pkl,random_sampling,98808556.15555003
random_sample_2400_points_seed_1234.pkl,random_sampling,146642661.2612687
random_sample_2100_points_seed_789.pkl,random_sampling,128850315.80413051
random_sample_200_points_seed_1234.pkl,random_sampling,12575536.76134508
random_sample_2500_points_seed_1.pkl,random_sampling,152561559.33586773
random_sample_2800_points_seed_456.pkl,random_sampling,170215645.26490393
random_sample_2000_points_seed_123.pkl,random_sampling,122852861.35245112
random_sample_2300_points_seed_1415.pkl,random_sampling,140749090.80088958
random_sample_100_points_seed_1415.pkl,random_sampling,6295744.487183581
random_sample_800_points_seed_1213.pkl,random_sampling,49910814.92443382
random_sample_400_points_seed_1415.pkl,random_sampling,25088251.130956117
random_sample_2200_points_seed_789.pkl,random_sampling,134807318.73460042
random_sample_500_points_seed_1213.pkl,random_sampling,31315531.63408758
random_sample_2100_points_seed_5678.pkl,random_sampling,128834834.12376398
random_sample_2900_points_seed_9101.pkl,random_sampling,176029068.97611082
random_sample_2300_points_seed_1.pkl,random_sampling,140720259.11278203
random_sample_1800_points_seed_42.pkl,random_sampling,110859050.26986256
random_sample_100_points_seed_5678.pkl,random_sampling,6295637.377032499
random_sample_100_points_seed_42.pkl,random_sampling,6295800.32605737
random_sample_2100_points_seed_1234.pkl,random_sampling,128825278.0072904
random_sample_200_points_seed_1415.pkl,random_sampling,12576059.245535573
random_sample_2900_points_seed_1.pkl,random_sampling,176039293.90078416
random_sample_2400_points_seed_9101.pkl,random_sampling,146661344.34294447
random_sample_100_points_seed_1.pkl,random_sampling,6295838.865810792
random_sample_1500_points_seed_456.pkl,random_sampling,92752386.08807126
random_sample_1500_points_seed_1234.pkl,random_sampling,92748725.8427064
random_sample_100_points_seed_789.pkl,random_sampling,6295762.7352394415
random_sample_1700_points_seed_789.pkl,random_sampling,104846856.82438329
random_sample_600_points_seed_1415.pkl,random_sampling,37534798.64627669
random_sample_400_points_seed_1234.pkl,random_sampling,25088103.614820767
random_sample_500_points_seed_456.pkl,random_sampling,31319413.738663334
random_sample_1800_points_seed_1213.pkl,random_sampling,110856686.56488606
random_sample_2700_points_seed_456.pkl,random_sampling,164357878.25661743
random_sample_2200_points_seed_42.pkl,random_sampling,134785448.98880172
random_sample_1300_points_seed_123.pkl,random_sampling,80588178.19276653
random_sample_800_points_seed_123.pkl,random_sampling,49916247.47723027
random_sample_2500_points_seed_456.pkl,random_sampling,152577478.7312221
random_sample_1400_points_seed_456.pkl,random_sampling,86682074.09873392
random_sample_1900_points_seed_123.pkl,random_sampling,116866075.52705744
random_sample_700_points_seed_1.pkl,random_sampling,43733235.47652646
random_sample_2000_points_seed_1234.pkl,random_sampling,122854097.9038209
random_sample_1800_points_seed_456.pkl,random_sampling,110869222.05464725
random_sample_1100_points_seed_42.pkl,random_sampling,68363755.36121999
random_sample_600_points_seed_456.pkl,random_sampling,37535226.08811645
random_sample_900_points_seed_1415.pkl,random_sampling,56087497.367923126
random_sample_2600_points_seed_456.pkl,random_sampling,158480793.72069353
random_sample_800_points_seed_456.pkl,random_sampling,49919956.51626427
random_sample_2900_points_seed_456.pkl,random_sampling,176061419.29449126
random_sample_2500_points_seed_5678.pkl,random_sampling,152564505.3039921
random_sample_2800_points_seed_9101.pkl,random_sampling,170190947.77147618
random_sample_100_points_seed_123.pkl,random_sampling,6296082.222651984
random_sample_300_points_seed_123.pkl,random_sampling,18840415.277901366
random_sample_500_points_seed_5678.pkl,random_sampling,31317409.537492294
random_sample_2700_points_seed_42.pkl,random_sampling,164331740.17547882
random_sample_2300_points_seed_789.pkl,random_sampling,140751094.98349404
random_sample_1600_points_seed_789.pkl,random_sampling,98809608.10264207
random_sample_600_points_seed_42.pkl,random_sampling,37532649.62194554
random_sample_400_points_seed_456.pkl,random_sampling,25086733.370843854
random_sample_900_points_seed_1213.pkl,random_sampling,56077107.48151443
random_sample_800_points_seed_9101.pkl,random_sampling,49913293.215712935
random_sample_200_points_seed_42.pkl,random_sampling,12575447.794196865
random_sample_400_points_seed_9101.pkl,random_sampling,25084462.69555321
