initial_set,sampling_type,size,pop_risk_nlcd_0.5,pop_risk_nlcd_0,pop_risk_nlcd_0.001,pop_risk_nlcd_0.01,pop_risk_nlcd_0.1,pop_risk_nlcd_0.99,pop_risk_nlcd_1,pop_risk_image_clusters_2_0.5,pop_risk_image_clusters_2_0,pop_risk_image_clusters_2_0.001,pop_risk_image_clusters_2_0.01,pop_risk_image_clusters_2_0.1,pop_risk_image_clusters_2_0.99,pop_risk_image_clusters_2_1,pop_risk_image_clusters_8_0.5,pop_risk_image_clusters_8_0,pop_risk_image_clusters_8_0.001,pop_risk_image_clusters_8_0.01,pop_risk_image_clusters_8_0.1,pop_risk_image_clusters_8_0.99,pop_risk_image_clusters_8_1,pop_risk_states_0.5,pop_risk_states_0,pop_risk_states_0.001,pop_risk_states_0.01,pop_risk_states_0.1,pop_risk_states_0.99,pop_risk_states_1
IDS_top20_urban_700_points_probabilistic_700_size_seed_123.pkl,convenience_sampling_urban_based,700,-0.12958866584568737,-0.03779644730092272,-0.037980031738012246,-0.03963229167181801,-0.056154891009875654,-0.21954504001955674,-0.22138088439045203,-0.05968529740641294,-0.03779644730092272,-0.037840225001133695,-0.03823422430303252,-0.042174217322020764,-0.08113637050979336,-0.08157414751190317,-0.11407416723564506,-0.03779644730092272,-0.037949002740792166,-0.039322001699617165,-0.053051991287867195,-0.188826332771673,-0.1903518871703674,-3015.4046422948877,-0.03779644730092272,-6.0685301389960955,-60.345133364252646,-603.1111656168181,-5970.464151225521,-6030.771488142474
IDS_top20_urban_900_points_probabilistic_900_size_seed_42.pkl,convenience_sampling_urban_based,900,-0.11155631280724923,-0.03333333333333334,-0.033489779292281155,-0.03489779292281166,-0.048977929228116515,-0.18821483269168682,-0.18977929228116514,-0.050704683429295364,-0.033333333333333326,-0.03336807603352525,-0.03368076033525258,-0.03680760335252574,-0.06772860652333816,-0.0680760335252574,-0.1003493014000279,-0.03333333333333333,-0.033467365269466726,-0.034673652694667226,-0.04673652694667225,-0.1660249501053886,-0.16736526946672248,-3015.3982729950444,-0.03333333333333333,-6.064063212656756,-60.340632126567556,-603.1063212656755,-5970.455913863521,-6030.763212656756
IDS_top10_urban_1000_points_probabilistic_seed_1.pkl,convenience_sampling_urban_based,1000,-0.10379299509086473,-0.03162277660168379,-0.031767117038662154,-0.033066180971467414,-0.04605682029951998,-0.17451980921026208,-0.1759632135800457,-0.04531251475503392,-0.03162277660168379,-0.031650156077990495,-0.0318965713647508,-0.03436072423235382,-0.05872845814531706,-0.05900225290838407,-0.08068203583491235,-0.03162277660168379,-0.03172089512015025,-0.03260396178634836,-0.0414346284483295,-0.12876010988347633,-0.12974129506814092,-3783.4290760026047,-0.03162277660168379,-7.59841768305369,-75.69957184112175,-756.7111134218023,-7491.158580164089,-7566.826529228608
IDS_top10_urban_400_points_probabilistic_seed_5678.pkl,convenience_sampling_urban_based,400,-0.2185583690908181,-0.05,-0.050337116738181635,-0.05337116738181637,-0.08371167381816362,-0.38374557079981975,-0.38711673818163617,-0.08543718070592152,-0.05,-0.05007087436141184,-0.05070874361411843,-0.057087436141184306,-0.1201656177977246,-0.12087436141184303,-560.752629511862,-0.05,-1.171405259023724,-11.264052590237238,-112.19052590237239,-1110.2412064334867,-1121.4552590237238,-3793.791502343039,-0.05,-7.6374830046860795,-75.92483004686079,-758.7983004686079,-7511.6581746392185,-7587.533004686079
IDS_top20_urban_400_points_probabilistic_400_size_seed_42.pkl,convenience_sampling_urban_based,400,-0.18301737599864715,-0.05,-0.0502660347519973,-0.05266034751997294,-0.07660347519972943,-0.31337440447732134,-0.31603475199729425,-0.07591729184595611,-0.05,-0.05005183458369191,-0.050518345836919124,-0.055183458369191224,-0.10131623785499308,-0.1018345836919122,-0.15541755935478627,-0.05,-0.05021083511870957,-0.052108351187095725,-0.07108351187095725,-0.2587267675224768,-0.26083511870957254,-3015.4231666997302,-0.05,-6.080746333399461,-60.35746333399461,-603.1246333399461,-5970.488870065467,-6030.796333399461
IDS_top50_urban_200_points_probabilistic_200_size_seed_789.pkl,convenience_sampling_urban_based,200,-0.29885965904987655,-0.07071067811865475,-0.0711669760805172,-0.07527365773727919,-0.1163404743048991,-0.5224456603624739,-0.5270086399810984,-0.11550883556393421,-0.07071067811865475,-0.07080027443354531,-0.07160664126756035,-0.07967030960771063,-0.15941102986030808,-0.1603069930092137,-0.2147839487993351,-0.07071067811865475,-0.07099882466001611,-0.07359214353226837,-0.09952533225479082,-0.35597575406640186,-0.3588572194800155,-1993.3083028984217,-0.07071067811865474,-4.05718586255926,-39.9354625225247,-398.71822912217925,-3946.6811432743184,-3986.5458951187247
IDS_top10_urban_700_points_probabilistic_700_size_seed_1.pkl,convenience_sampling_urban_based,700,-0.15908873024059028,-0.03779644730092272,-0.038039031866802055,-0.04022229295971607,-0.062054903888856226,-0.2779551675214645,-0.2803810131802578,-0.06232876968217793,-0.03779644730092272,-0.03784551194568522,-0.03828709374854782,-0.042702911777173766,-0.08637044561580803,-0.08686109206343315,-0.12134287360932902,-0.03779644730092272,-0.03796354015353953,-0.039467375827090846,-0.054505732562603985,-0.20321837139156718,-0.2048892999177353,-3783.435732025491,-0.03779644730092272,-7.604592318457302,-75.70575515886472,-756.7173835629388,-7491.165708892116,-7566.833667603681
IDS_top50_urban_600_points_probabilistic_600_size_seed_456.pkl,convenience_sampling_urban_based,600,-0.15058123574269056,-0.040824829046386304,-0.04104434185977891,-0.04301995718031239,-0.06277611038564716,-0.25814251430506874,-0.2603376424389948,-0.06633529601994377,-0.040824829046386304,-0.04087584998033342,-0.041335038385857455,-0.045926922441097806,-0.09133555365403012,-0.09184576299350125,-0.12790543502157173,-0.040824829046386304,-0.04099899025833668,-0.04256644116589002,-0.058240950241423395,-0.21324442887725348,-0.21498604099675717,-1585.774308354315,-0.040824829046386304,-3.212291796096924,-31.755494499551762,-317.18752153410014,-3139.793122209079,-3171.5077918795832
IDS_top10_urban_500_points_probabilistic_seed_1.pkl,convenience_sampling_urban_based,500,-0.18172362334486641,-0.04472135954999579,-0.04499536407758553,-0.047461404825893214,-0.07212181230896991,-0.3159858418638396,-0.31872588713973704,-0.0740372846624735,-0.04472135954999579,-0.04477999140022074,-0.04530767805224535,-0.05058454457249133,-0.10276689127270165,-0.1033532097749512,-0.15942047515840602,-0.044721359549995794,-0.044950757781212616,-0.047015341862163995,-0.06766118267167784,-0.27182560845464804,-0.2741195907668162,-3783.442331057325,-0.0447213595499958,-7.611516578945546,-75.7126735535055,-756.724243299105,-7491.171988561144,-7566.8399407551
IDS_top10_urban_1000_points_probabilistic_seed_789.pkl,convenience_sampling_urban_based,1000,-0.10110566517036483,-0.03162277660168379,-0.03176174237882116,-0.03301243437305741,-0.04551935431542,-0.16919889596767224,-0.17058855373904586,-0.04559879934709008,-0.03162277660168379,-0.03165072864717461,-0.03190229705659192,-0.03441798115076505,-0.05929530163758824,-0.05957482209249637,-0.08218088047326308,-0.03162277660168379,-0.03172389280942695,-0.032633938679115376,-0.04173439737599965,-0.13172782226741075,-0.13273898434484235,-3673.6643836380867,-0.03162277660168379,-7.378888298324654,-73.5042779938314,-734.7581749488986,-7273.824489282341,-7347.297144499572
IDS_top20_urban_600_points_probabilistic_600_size_seed_456.pkl,convenience_sampling_urban_based,600,-0.1461656916098485,-0.040824829046386304,-0.041035510771513226,-0.04293164629765555,-0.061893001559078745,-0.24939973692204137,-0.25150655417331064,-0.06599252427215484,-0.040824829046386304,-0.040875164436837835,-0.041328182950901675,-0.045858368091540015,-0.09065686559340803,-0.0911602194979234,-0.13039355685812892,-0.040824829046386304,-0.041003966502009784,-0.04261620360262116,-0.05873857460873484,-0.21817091011363676,-0.21996228466987158,-3015.4094242304527,-0.040824829046386304,-6.071562027849199,-60.34819681707452,-603.1145447093277,-5970.470651643832,-6030.7780236318595
IDS_top20_urban_100_points_probabilistic_100_size_seed_42.pkl,convenience_sampling_urban_based,100,-638.476263959864,-0.1,-1.376752527919728,-12.86752527919728,-127.77525279197278,-1264.0850026405303,-1276.8525279197277,-0.14801658702446308,-0.1,-0.10009603317404892,-0.10096033174048927,-0.10960331740489263,-0.19507284230843686,-0.19603317404892612,-0.26695955802373417,-0.1,-0.10033391911604747,-0.10333919116047469,-0.13339191160474684,-0.4305799248869936,-0.43391911604746836,-3018.880371647143,-0.1,-6.137560743294285,-60.47560743294286,-603.8560743294286,-5977.2851358613425,-6037.660743294285
IDS_top10_urban_600_points_probabilistic_seed_123.pkl,convenience_sampling_urban_based,600,-0.17761877008976704,-0.040824829046386304,-0.04109841692847306,-0.04356070786725392,-0.06818361725506245,-0.31167683231228016,-0.3144127111331478,-0.06864463744634387,-0.040824829046386304,-0.04088046866318621,-0.04138122521438546,-0.046388790726377825,-0.09590804967830231,-0.09646444584630146,-0.14968750603246098,-0.040824829046386304,-0.04104255440035845,-0.0430020825861078,-0.06259736444360126,-0.2563729294788141,-0.2585501830185356,-3793.5916890045974,-0.040824829046386304,-7.627926557397489,-75.91184211255742,-758.7509976641568,-7511.271535896639,-7587.14255318015
IDS_top20_urban_800_points_probabilistic_800_size_seed_1.pkl,convenience_sampling_urban_based,800,-0.11470990351060537,-0.035355339059327376,-0.035514048188229924,-0.036942430348352935,-0.05122625194958298,-0.1924773766728578,-0.19406446796188337,-0.053681631873593746,-0.035355339059327376,-0.035391991644955906,-0.0357218649156127,-0.039020597622180644,-0.0716413988315748,-0.07200792468786013,-0.10609600930173776,-0.035355339059327376,-0.035496820399812196,-0.03677015246417558,-0.04950347310780945,-0.17542186613929994,-0.17683667954414814,-3013.6128959506846,-0.03535533905932737,-6.062510420282577,-60.30690615129183,-602.7508634613843,-5966.918885750076,-6027.1904365623095
IDS_top50_urban_500_points_probabilistic_500_size_seed_789.pkl,convenience_sampling_urban_based,500,-0.2011760016903255,-0.04472135954999579,-0.04503426883427645,-0.04785045239280239,-0.07601228797806173,-0.35450155098784863,-0.35763064383065524,-0.0756713947451063,-0.04472135954999579,-0.04478325962038601,-0.045340360253897996,-0.05091136658901789,-0.1060024292363146,-0.10662142994021682,-0.14871402822100438,-0.044721359549995794,-0.04492934488733781,-0.046801212923415964,-0.06551989328419751,-0.25062684351859277,-0.25270669689201297,-1663.1773157786345,-0.0447213595499958,-3.3709865483881645,-33.30737324793168,-332.67124024336687,-3293.0472583093365,-3326.3099101977186
IDS_top50_urban_800_points_probabilistic_800_size_seed_456.pkl,convenience_sampling_urban_based,800,-0.13014548448918276,-0.035355339059327376,-0.03554491935018708,-0.037251141967924485,-0.054313368145298455,-0.2230398270104411,-0.22493562991903818,-0.05686340305013766,-0.035355339059327376,-0.035398355187308994,-0.035785500339143586,-0.03965695185748943,-0.07794130576113173,-0.07837146704094794,-0.11468732233220223,-0.035355339059327376,-0.035514003025873125,-0.03694197872478488,-0.051221735713902344,-0.1924326659396196,-0.19401930560507707,-1585.7569002273008,-0.03535533905932737,-3.20679842883581,-31.749786236824157,-317.1796643167076,-3139.764014217777,-3171.478445115542
IDS_top20_urban_400_points_probabilistic_400_size_seed_5678.pkl,convenience_sampling_urban_based,400,-0.17178628395041867,-0.05,-0.05024357256790084,-0.052435725679008366,-0.07435725679008373,-0.2911368422218289,-0.2935725679008373,-0.07511342632057913,-0.05,-0.050050226852641155,-0.05050226852641158,-0.05502268526411583,-0.09972458411474666,-0.10022685264115824,-0.15506646195424614,-0.05,-0.050210132923908496,-0.052101329239084934,-0.07101329239084925,-0.25803159466940734,-0.2601329239084923,-3013.826174593801,-0.05,-6.077552349187604,-60.32552349187603,-602.8052349187603,-5967.326825695728,-6027.602349187604
IDS_top10_urban_700_points_probabilistic_seed_789.pkl,convenience_sampling_urban_based,700,-0.14828965404672356,-0.03779644730092272,-0.03801743371441432,-0.040006311435838736,-0.059895088650082896,-0.2565729966576084,-0.25878286079252444,-0.06092023968111703,-0.03779644730092272,-0.037842694885683106,-0.0382589231485266,-0.04242120577696158,-0.08358155621370746,-0.08404403206131134,-0.11746340897435824,-0.03779644730092272,-0.03795578122426959,-0.03938978653439142,-0.05372983963560982,-0.19553703141432502,-0.19713037064779373,-3785.2238847466188,-0.03779644730092272,-7.608168623899558,-75.74151821328726,-757.0750141071644,-7494.706251279949,-7570.409973045936
IDS_top20_urban_500_points_probabilistic_500_size_seed_789.pkl,convenience_sampling_urban_based,500,-0.16049651576869461,-0.04472135954999579,-0.044952909862433194,-0.047036862674369774,-0.06787639079373556,-0.27395616886301943,-0.27627167198739344,-0.07214423017365915,-0.04472135954999579,-0.04477620529124311,-0.04526981696246906,-0.05020593367472846,-0.09901864338484923,-0.09956710079732249,-0.13398689896904503,-0.044721359549995794,-0.044899890628833886,-0.04650667033837678,-0.06257446743380564,-0.22146712759971326,-0.22325243838809428,-3033.9966092493028,-0.0447213595499958,-6.1126251353295,-60.72375911734504,-606.8350989375004,-6007.269459381259,-6067.948497139055
IDS_top50_urban_200_points_probabilistic_200_size_seed_123.pkl,convenience_sampling_urban_based,200,-638.4233405048371,-0.07071067811865475,-1.3474159377720918,-12.837763274653026,-127.74123664346237,-1264.0089177350212,-1276.7759703315558,-0.11210016994471898,-0.07071067811865475,-0.07079345710230688,-0.07153846795517604,-0.07898857648386759,-0.15266187193426195,-0.15348966177078321,-0.20713237658657102,-0.07071067811865475,-0.07098352151559059,-0.07343911208801307,-0.09799501781223802,-0.340825641085129,-0.3435540750544873,-1864.20635773651,-0.07071067811865474,-3.798981972235437,-37.353423619286474,-372.8978400897969,-3691.0592918537327,-3728.342004794901
IDS_top50_urban_400_points_probabilistic_400_size_seed_42.pkl,convenience_sampling_urban_based,400,-0.18051645162205393,-0.05,-0.05026103290324411,-0.052610329032441075,-0.0761032903244108,-0.30842257421166674,-0.3110329032441079,-0.08460319130113902,-0.05,-0.050069206382602274,-0.05069206382602278,-0.056920638260227814,-0.11851431877625528,-0.11920638260227806,-0.1803426865692432,-0.05,-0.05026068537313849,-0.052606853731384864,-0.07606853731384865,-0.30807851940710157,-0.31068537313848643,-1585.7950816747211,-0.05,-3.221490163349443,-31.764901633494432,-317.1990163349442,-3139.8252617159483,-3171.540163349443
IDS_top50_urban_400_points_probabilistic_400_size_seed_9101.pkl,convenience_sampling_urban_based,400,-0.18406833809364423,-0.05,-0.05026813667618729,-0.05268136676187289,-0.07681366761872885,-0.31545530942541555,-0.31813667618728847,-0.07821185122989377,-0.05,-0.05005642370245979,-0.05056423702459788,-0.05564237024597876,-0.10585946543518965,-0.10642370245978754,-0.16033100781133286,-0.05,-0.05022066201562267,-0.052206620156226666,-0.07206620156226658,-0.26845539546643904,-0.2706620156226657,-1666.3972304259546,-0.05,-3.38269446085191,-33.376944608519096,-333.3194460851909,-3299.4175162433903,-3332.74446085191
IDS_top20_urban_100_points_probabilistic_100_size_seed_1213.pkl,convenience_sampling_urban_based,100,-0.34676359463783263,-0.1,-0.10049352718927566,-0.10493527189275666,-0.14935271892756652,-0.5885919173829086,-0.5935271892756652,-0.16920638260227805,-0.1,-0.10013841276520455,-0.10138412765204556,-0.11384127652045563,-0.23702863755251055,-0.23841276520455612,-560.9091323991212,-0.1,-1.221618264798242,-11.316182647982423,-112.26182647982422,-1110.5020821502599,-1121.7182647982422,-3159.037749731362,-0.1,-6.417875499462724,-63.27875499462724,-631.8875499462724,-6254.796744468096,-6317.975499462725
IDS_top50_urban_700_points_probabilistic_700_size_seed_9101.pkl,convenience_sampling_urban_based,700,-0.14003798958017935,-0.03779644730092272,-0.03800093038548123,-0.039841278146507855,-0.05824475575677405,-0.24023470101385083,-0.24227953185943596,-0.0581886726116778,-0.03779644730092272,-0.03783723175154423,-0.038204291807137816,-0.041874892363073735,-0.0781730534162178,-0.0785808979224329,-0.11522150096746524,-0.03779644730092272,-0.037951297408255806,-0.03934494837425356,-0.053281458034231226,-0.19109805356067688,-0.19264655463400776,-1663.1577788384914,-0.03779644730092272,-3.364036412083303,-33.30019609512473,-332.661792925539,-3293.015361581858,-3326.2777612296823
IDS_top50_urban_700_points_probabilistic_700_size_seed_1213.pkl,convenience_sampling_urban_based,700,-0.13252659758176233,-0.03779644730092272,-0.0379859076014844,-0.03969105030653951,-0.05674247735709064,-0.2253621448569851,-0.22725674786260192,-0.061460703827587074,-0.03779644730092272,-0.03784377581397605,-0.038269732431456,-0.042529298606255594,-0.08465167522371815,-0.08512496035425143,-0.11039535813337986,-0.03779644730092272,-0.03794164512258763,-0.039248425517571864,-0.052316229467414155,-0.18154229074918787,-0.18299426896583704,-1663.1525992150623,-0.03779644730092272,-3.364026052836445,-33.30009250265615,-332.6607570008532,-3293.005105927468,-3326.2674019828237
IDS_top50_urban_600_points_probabilistic_600_size_seed_789.pkl,convenience_sampling_urban_based,600,-0.16506516599133997,-0.040824829046386304,-0.04107330972027621,-0.043309635785285384,-0.06567289643537705,-0.28682069619739464,-0.28930550293629365,-0.06782230184050728,-0.040824829046386304,-0.04087882399197454,-0.04136477850226872,-0.04622432360521049,-0.09427982517874581,-0.09481977463462823,-0.1323762910422271,-0.040824829046386304,-0.041007931970377984,-0.042655858286303125,-0.05913512144555447,-0.2220967237981511,-0.2239277530380679,-1663.167966643748,-0.040824829046386304,-3.3670791126757895,-33.303367665340424,-332.66625319198675,-3293.0325656221557,-3326.29510845845
IDS_top10_urban_400_points_probabilistic_seed_456.pkl,convenience_sampling_urban_based,400,-0.2645897154750411,-0.05,-0.050429179430950086,-0.054291794309500825,-0.09291794309500823,-0.47488763664058137,-0.4791794309500822,-0.08543718070592152,-0.05,-0.05007087436141184,-0.05070874361411843,-0.057087436141184306,-0.1201656177977246,-0.12087436141184303,-0.17522711414346143,-0.05,-0.05025045422828693,-0.052504542282869236,-0.0750454228286923,-0.29794968600405364,-0.3004542282869229,-3793.6002562885174,-0.05,-7.637100512577036,-75.92100512577035,-758.7600512577035,-7511.279507451264,-7587.150512577035
IDS_top10_urban_1000_points_probabilistic_1000_size_seed_1.pkl,convenience_sampling_urban_based,1000,-0.10379299509086473,-0.03162277660168379,-0.031767117038662154,-0.033066180971467414,-0.04605682029951998,-0.17451980921026208,-0.1759632135800457,-0.04531251475503392,-0.03162277660168379,-0.031650156077990495,-0.0318965713647508,-0.03436072423235382,-0.05872845814531706,-0.05900225290838407,-0.08068203583491235,-0.03162277660168379,-0.03172089512015025,-0.03260396178634836,-0.0414346284483295,-0.12876010988347633,-0.12974129506814092,-3783.4290760026047,-0.03162277660168379,-7.59841768305369,-75.69957184112175,-756.7111134218023,-7491.158580164089,-7566.826529228608
IDS_top20_urban_400_points_probabilistic_400_size_seed_1213.pkl,convenience_sampling_urban_based,400,-0.1738133718647602,-0.05,-0.050247626743729526,-0.05247626743729521,-0.07476267437295206,-0.29515047629222524,-0.2976267437295204,-0.07634171577809254,-0.05,-0.05005268343155618,-0.050526834315561854,-0.055268343155618516,-0.10215659724062322,-0.10268343155618508,-0.1706990366465884,-0.05,-0.050241398073293184,-0.05241398073293178,-0.07413980732931769,-0.28898409256024504,-0.2913980732931768,-3015.4206483585012,-0.05,-6.080741296717004,-60.357412967170035,-603.1241296717003,-5970.483883749834,-6030.791296717004
IDS_top50_urban_900_points_probabilistic_900_size_seed_9101.pkl,convenience_sampling_urban_based,900,-0.11931371154520566,-0.03333333333333334,-0.033505294089757075,-0.03505294089757078,-0.05052940897570779,-0.20357448219284058,-0.205294089757078,-0.052066648589509545,-0.033333333333333326,-0.033370799963845676,-0.03370799963845686,-0.037079996384568575,-0.07042529754056223,-0.07079996384568576,-0.09737467092630883,-0.03333333333333333,-0.03346141600851928,-0.034614160085192844,-0.04614160085192843,-0.1601351817674248,-0.16141600851928434,-1663.1425625087834,-0.03333333333333333,-3.3595517916842343,-33.295517916842336,-332.65517916842333,-3292.9896071007242,-3326.2517916842335
IDS_top50_urban_200_points_probabilistic_200_size_seed_456.pkl,convenience_sampling_urban_based,200,-638.426440917415,-0.07071067811865475,-1.3474221385972476,-12.837825282904582,-127.74185672597793,-1264.0150565519255,-1276.7821711567115,-0.10796348982821058,-0.07071067811865475,-0.07078518374207385,-0.07145573435284587,-0.07816124046056591,-0.14447124530357527,-0.14521630153776638,-0.2036402689710659,-0.07071067811865475,-0.07097653730035958,-0.07336926993570297,-0.09729659628913698,-0.33391126800642884,-0.3365698598234771,-1785.9098060655838,-0.07071067811865474,-3.6423888688935846,-35.78749258586795,-357.2385297556117,-3536.032119545299,-3571.7489014530483
IDS_top10_urban_100_points_probabilistic_seed_1234.pkl,convenience_sampling_urban_based,100,-1311.7664808455543,-0.1,-2.723332961691108,-26.333329616911087,-262.43329616911086,-2597.1996320741973,-2623.4329616911086,-0.2493598542573014,-0.1,-0.10029871970851459,-0.10298719708514603,-0.12987197085146027,-0.3957325114294567,-0.39871970851460276,-552.1188688594332,-0.1,-1.2040377377188662,-11.140377377188663,-110.50377377188661,-1093.0973603416774,-1104.1377377188662,-3854.435863982342,-0.1,-7.8086717279646845,-77.18671727964683,-770.9671727964685,-7631.685010685038,-7708.771727964684
IDS_top50_urban_300_points_probabilistic_300_size_seed_1415.pkl,convenience_sampling_urban_based,300,-0.21907673359918856,-0.05773502691896257,-0.058057710332323015,-0.060961861052567096,-0.09000336825500777,-0.37719160614581004,-0.3804184402794145,-0.09431256930489523,-0.05773502691896257,-0.05780818200373443,-0.05846657776668122,-0.06505053539614909,-0.1301585608431092,-0.13089011169082787,-0.19980224760522586,-0.05773502691896257,-0.058019161360335095,-0.06057637133268783,-0.08614847105621523,-0.3390281238777639,-0.3418694682914891,-1800.9584224520147,-0.05773502691896257,-3.659536401769154,-36.075748775420884,-360.2378725119381,-3565.8410961286086,-3601.859109877111
IDS_top10_urban_600_points_probabilistic_seed_9101.pkl,convenience_sampling_urban_based,600,-0.1977015587725558,-0.040824829046386304,-0.04113858250583864,-0.0439623636409097,-0.07220017499162021,-0.35144075390420193,-0.3545782884987253,-0.06743191222407861,-0.040824829046386304,-0.04087804321274168,-0.041356970709940155,-0.04614624568192477,-0.0935068537382171,-0.09403899540177094,-0.15038981017711534,-0.040824829046386304,-0.041043959008647754,-0.04301612866900089,-0.06273782527253212,-0.2577634916852298,-0.2599547913078444,-3793.5914912145618,-0.040824829046386304,-7.627926161817417,-75.91183815675672,-758.7509581061497,-7511.271144272368,-7587.1421576000785
IDS_top10_urban_400_points_probabilistic_400_size_seed_789.pkl,convenience_sampling_urban_based,400,-0.21159045059570275,-0.05,-0.05032318090119141,-0.05323180901191406,-0.08231809011914057,-0.36994909217949146,-0.37318090119140557,-0.08631991586126009,-0.05,-0.05007263983172251,-0.0507263983172252,-0.05726398317225202,-0.12191343340529498,-0.12263983172252016,-0.19861589687352987,-0.05,-0.05029723179374706,-0.052972317937470606,-0.079723179374706,-0.34425947580958915,-0.3472317937470597,-3793.6007385542766,-0.05,-7.637101477108555,-75.92101477108554,-758.7601477108553,-7511.2804623374695,-7587.151477108554
IDS_top50_urban_700_points_probabilistic_700_size_seed_42.pkl,convenience_sampling_urban_based,700,-0.13094194274370732,-0.03779644730092272,-0.03798273829180829,-0.03965935720977841,-0.056425546389479636,-0.2222245282776362,-0.2240874381864919,-0.06327453556211463,-0.03779644730092272,-0.0378474034774451,-0.038306009066146555,-0.042892064953161106,-0.08824306205808272,-0.08875262382330655,-0.12942385548721436,-0.03779644730092272,-0.0379797021172953,-0.039628995464648556,-0.05612192893818105,-0.21921871550978014,-0.22105126367350597,-1585.761876961409,-0.03779644730092272,-3.209244608329138,-31.752278057583084,-317.1826125501225,-3139.7714758652346,-3171.4859574755164
IDS_top10_urban_100_points_probabilistic_seed_5678.pkl,convenience_sampling_urban_based,100,-1680.3947226603755,-0.1,-3.460589445320751,-33.70589445320751,-336.1589445320751,-3327.0835508675436,-3360.6894453207515,-0.18593435817138948,-0.1,-0.10017186871634277,-0.10171868716342779,-0.1171868716342779,-0.27015002917935116,-0.2718687163427789,-560.8787928711697,-0.1,-1.2215575857423395,-11.315575857423397,-112.25575857423397,-1110.4420098849164,-1121.6575857423395,-3793.8433166959585,-0.1,-7.6874866333919165,-75.97486633391917,-758.8486633391918,-7511.711767057998,-7587.5866333919175
IDS_top10_urban_500_points_probabilistic_500_size_seed_456.pkl,convenience_sampling_urban_based,500,-0.2191483529847462,-0.04472135954999579,-0.045070213536865286,-0.048209899418690805,-0.07960675823694588,-0.39008680655080163,-0.3935753464194966,-0.07821799449439741,-0.04472135954999579,-0.044788352819884594,-0.04539129224888383,-0.05142068653887612,-0.11104469673991098,-0.111714629438799,-0.15741011049313253,-0.044721359549995794,-0.04494673705188207,-0.04697513456885853,-0.06725910973862315,-0.26784508641740656,-0.2700988614362693,-3793.5957700304384,-0.0447213595499958,-7.631823456891772,-75.91574233296777,-758.7549310937276,-7511.275797727909,-7587.146818701326
IDS_top10_urban_300_points_probabilistic_seed_1415.pkl,convenience_sampling_urban_based,300,-0.2722151674186488,-0.05773502691896257,-0.058163987199961936,-0.062024629728956296,-0.10063105501889984,-0.48240570510834135,-0.48669530791833515,-0.10038717045667163,-0.05773502691896257,-0.05782033120603798,-0.05858806978971674,-0.06626545562650438,-0.14218627112362653,-0.14303931399438072,-560.7748967738755,-0.05773502691896257,-1.1791693504128757,-11.272078261858097,-112.20116737631028,-1110.277715285893,-1121.492058520832,-3792.0121610117435,-0.05773502691896257,-7.641643878888611,-75.89682354661545,-758.4486202238837,-7508.127498476871,-7583.9665869965675
IDS_top20_urban_200_points_probabilistic_200_size_seed_1213.pkl,convenience_sampling_urban_based,200,-0.2652730210493424,-0.07071067811865475,-0.07109980280451612,-0.0746019249772685,-0.10962314670479228,-0.4559441171214163,-0.45983536398003,-0.11372680610027532,-0.07071067811865475,-0.07079671037461799,-0.07157100067828717,-0.07931390371497886,-0.15588261152226346,-0.15674293408189588,-560.8137232862056,-0.07071067811865475,-1.1921967033348286,-11.285570930280391,-112.21931319973604,-1110.341875642131,-1121.5567358942924,-3015.645223637617,-0.07071067811865474,-6.1018597040376505,-60.38220093730861,-603.1856132700184,-5970.908246337925,-6031.219736597116
IDS_top20_urban_900_points_probabilistic_900_size_seed_1.pkl,convenience_sampling_urban_based,900,-0.11036891273133984,-0.03333333333333334,-0.033487404492129336,-0.034874044921293465,-0.04874044921293463,-0.1858637805413862,-0.18740449212934635,-0.04998994840362317,-0.033333333333333326,-0.033366646563473906,-0.03366646563473913,-0.0366646563473913,-0.06631343117250721,-0.06664656347391301,-0.10253551263485942,-0.03333333333333333,-0.033471737691936385,-0.03471737691936386,-0.04717376919363855,-0.170353648350355,-0.1717376919363855,-3015.3980145286478,-0.03333333333333333,-6.064062695723962,-60.34062695723962,-603.1062695723962,-5970.455402100055,-6030.762695723962
IDS_top10_urban_200_points_probabilistic_200_size_seed_1234.pkl,convenience_sampling_urban_based,200,-638.5177514375449,-0.07071067811865475,-1.3476047596375074,-12.839651493307182,-127.76011883000392,-1264.1958513817826,-1276.9647921969713,-0.14649358169510385,-0.07071067811865475,-0.07086224392580764,-0.07222633619018373,-0.08586725883394457,-0.22076082720002396,-0.22227648527155291,-0.28313316736640076,-0.07071067811865475,-0.07113552309715024,-0.07495912790360967,-0.11319517596820396,-0.4913072068291919,-0.4955556566141468,-3793.620766912329,-0.07071067811865474,-7.657810790587076,-75.94171180280286,-758.7807219249607,-7511.299822021855,-7587.170823146539
