filename,sample_size,seed,r2
random_sample_690_points_seed_123.pkl,690,123,0.8324518952938404
random_sample_690_points_seed_1234.pkl,690,1234,0.8404072923307898
random_sample_690_points_seed_1415.pkl,690,1415,0.8323058810481376
random_sample_690_points_seed_42.pkl,690,42,0.8466808211475157
random_sample_690_points_seed_456.pkl,690,456,0.8370787567303816
random_sample_690_points_seed_5678.pkl,690,5678,0.8331524736935146
random_sample_690_points_seed_789.pkl,690,789,0.8433763186425074
random_sample_690_points_seed_9101.pkl,690,9101,0.839614144172535
random_sample_700_points_seed_1.pkl,700,1,0.8187384231879973
random_sample_700_points_seed_1213.pkl,700,1213,0.8413035568632252
random_sample_700_points_seed_123.pkl,700,123,0.8402040076485584
random_sample_700_points_seed_1234.pkl,700,1234,0.8410986658777408
random_sample_700_points_seed_1415.pkl,700,1415,0.8319908083802009
random_sample_700_points_seed_42.pkl,700,42,0.8481414970918264
random_sample_700_points_seed_456.pkl,700,456,0.8357471615532324
random_sample_700_points_seed_5678.pkl,700,5678,0.83313096297056
random_sample_700_points_seed_789.pkl,700,789,0.8443291718349063
random_sample_700_points_seed_9101.pkl,700,9101,0.8414080373705108
random_sample_70_points_seed_1.pkl,70,1,0.5772030302029841
random_sample_70_points_seed_1213.pkl,70,1213,0.70318444628782
random_sample_70_points_seed_123.pkl,70,123,0.7123239366239409
random_sample_70_points_seed_1234.pkl,70,1234,0.7036336377515104
random_sample_70_points_seed_1415.pkl,70,1415,0.48863466804437394
random_sample_70_points_seed_42.pkl,70,42,0.6078165777939419
random_sample_70_points_seed_456.pkl,70,456,0.5554969480625607
random_sample_70_points_seed_5678.pkl,70,5678,0.6964258448188578
random_sample_70_points_seed_789.pkl,70,789,0.6685249247891678
random_sample_70_points_seed_9101.pkl,70,9101,0.7001849162715281
random_sample_710_points_seed_1.pkl,710,1,0.8225536763525337
random_sample_710_points_seed_1213.pkl,710,1213,0.8440830836013802
random_sample_710_points_seed_123.pkl,710,123,0.8416671956681122
random_sample_710_points_seed_1234.pkl,710,1234,0.8525057996666227
random_sample_710_points_seed_1415.pkl,710,1415,0.8325438378848692
random_sample_710_points_seed_42.pkl,710,42,0.8483424362508238
random_sample_710_points_seed_456.pkl,710,456,0.8355220777373987
random_sample_710_points_seed_5678.pkl,710,5678,0.836544031156187
random_sample_710_points_seed_789.pkl,710,789,0.8444490671704198
random_sample_710_points_seed_9101.pkl,710,9101,0.8476431659163859
random_sample_720_points_seed_1.pkl,720,1,0.8232597137203645
random_sample_720_points_seed_1213.pkl,720,1213,0.8306534608361351
random_sample_720_points_seed_123.pkl,720,123,0.8410220759078997
random_sample_720_points_seed_1234.pkl,720,1234,0.8529898708680372
random_sample_720_points_seed_1415.pkl,720,1415,0.833647891190056
random_sample_720_points_seed_42.pkl,720,42,0.848194784513725
random_sample_720_points_seed_456.pkl,720,456,0.8347975563539338
random_sample_720_points_seed_5678.pkl,720,5678,0.8379220099218674
random_sample_720_points_seed_789.pkl,720,789,0.8440730044272646
random_sample_720_points_seed_9101.pkl,720,9101,0.8480691420195512
random_sample_730_points_seed_1.pkl,730,1,0.8264640219120672
random_sample_730_points_seed_1213.pkl,730,1213,0.8440944329122139
random_sample_730_points_seed_123.pkl,730,123,0.839354595451712
random_sample_730_points_seed_1234.pkl,730,1234,0.8424152866335759
random_sample_730_points_seed_1415.pkl,730,1415,0.8335207604462119
random_sample_730_points_seed_42.pkl,730,42,0.84873417854658
random_sample_730_points_seed_456.pkl,730,456,0.8356621335640664
random_sample_730_points_seed_5678.pkl,730,5678,0.8381207689839542
random_sample_730_points_seed_789.pkl,730,789,0.8333535837467386
random_sample_730_points_seed_9101.pkl,730,9101,0.8346457201537663
random_sample_740_points_seed_1.pkl,740,1,0.8254021168563132
random_sample_740_points_seed_1213.pkl,740,1213,0.8456419963625811
random_sample_740_points_seed_123.pkl,740,123,0.8393665838862869
random_sample_740_points_seed_1234.pkl,740,1234,0.8534376169887752
random_sample_740_points_seed_1415.pkl,740,1415,0.8337349838199669
random_sample_740_points_seed_42.pkl,740,42,0.8492818249651983
random_sample_740_points_seed_456.pkl,740,456,0.8371762305617767
random_sample_740_points_seed_5678.pkl,740,5678,0.8379831903787536
random_sample_740_points_seed_789.pkl,740,789,0.8433126452173281
random_sample_740_points_seed_9101.pkl,740,9101,0.8511055896961371
random_sample_750_points_seed_1.pkl,750,1,0.8275546914003982
random_sample_750_points_seed_1213.pkl,750,1213,0.845653317901861
random_sample_750_points_seed_123.pkl,750,123,0.8402018489844456
random_sample_750_points_seed_1234.pkl,750,1234,0.8533598952273541
random_sample_750_points_seed_1415.pkl,750,1415,0.8350658725390093
random_sample_750_points_seed_42.pkl,750,42,0.8500420553524242
random_sample_750_points_seed_456.pkl,750,456,0.8382031682539541
random_sample_750_points_seed_5678.pkl,750,5678,0.8374904388228441
random_sample_750_points_seed_789.pkl,750,789,0.8482259945634104
random_sample_750_points_seed_9101.pkl,750,9101,0.8530706397644864
random_sample_760_points_seed_1.pkl,760,1,0.8408324563794229
random_sample_760_points_seed_1213.pkl,760,1213,0.8461044339433232
random_sample_760_points_seed_123.pkl,760,123,0.8397700678141609
random_sample_760_points_seed_1234.pkl,760,1234,0.853507495793178
random_sample_760_points_seed_1415.pkl,760,1415,0.8353578198875439
random_sample_760_points_seed_42.pkl,760,42,0.8509803877893991
random_sample_760_points_seed_456.pkl,760,456,0.8394059322956909
random_sample_760_points_seed_5678.pkl,760,5678,0.8369078431655521
random_sample_760_points_seed_789.pkl,760,789,0.8490530070742366
random_sample_760_points_seed_9101.pkl,760,9101,0.8540104004022835
random_sample_770_points_seed_1.pkl,770,1,0.840941996303385
random_sample_770_points_seed_1213.pkl,770,1213,0.8464431065668456
random_sample_770_points_seed_123.pkl,770,123,0.8406640370435184
random_sample_770_points_seed_1234.pkl,770,1234,0.8527010504624941
random_sample_770_points_seed_1415.pkl,770,1415,0.8361058379371143
random_sample_770_points_seed_42.pkl,770,42,0.8510713903668927
random_sample_770_points_seed_456.pkl,770,456,0.8396409201330597
random_sample_770_points_seed_5678.pkl,770,5678,0.8367968544172737
random_sample_770_points_seed_789.pkl,770,789,0.8517581874264459
random_sample_770_points_seed_9101.pkl,770,9101,0.8545800556515023
random_sample_780_points_seed_1.pkl,780,1,0.8354645780208785
random_sample_780_points_seed_1213.pkl,780,1213,0.847024683077623
random_sample_780_points_seed_123.pkl,780,123,0.8405567878814506
random_sample_780_points_seed_1234.pkl,780,1234,0.8529800541301786
random_sample_780_points_seed_1415.pkl,780,1415,0.8360246175107173
random_sample_780_points_seed_42.pkl,780,42,0.8509967901106843
random_sample_780_points_seed_456.pkl,780,456,0.839159608372925
random_sample_780_points_seed_5678.pkl,780,5678,0.8364322491072762
random_sample_780_points_seed_789.pkl,780,789,0.852189147452243
random_sample_780_points_seed_9101.pkl,780,9101,0.8551513465199566
random_sample_790_points_seed_1.pkl,790,1,0.8273379716226654
random_sample_790_points_seed_1213.pkl,790,1213,0.8475219320601051
random_sample_790_points_seed_123.pkl,790,123,0.83920839095517
random_sample_790_points_seed_1234.pkl,790,1234,0.8527474552920531
random_sample_790_points_seed_1415.pkl,790,1415,0.8496313501192302
random_sample_790_points_seed_42.pkl,790,42,0.8514587729146782
random_sample_790_points_seed_456.pkl,790,456,0.8384135120928523
random_sample_790_points_seed_5678.pkl,790,5678,0.8368565694021449
random_sample_790_points_seed_789.pkl,790,789,0.8519745757793039
random_sample_790_points_seed_9101.pkl,790,9101,0.8558241193641739
random_sample_800_points_seed_1.pkl,800,1,0.8367966941153939
random_sample_800_points_seed_1213.pkl,800,1213,0.8487467983724615
random_sample_800_points_seed_123.pkl,800,123,0.8379420611164509
random_sample_800_points_seed_1234.pkl,800,1234,0.842219024746574
random_sample_800_points_seed_1415.pkl,800,1415,0.8357763158309827
random_sample_800_points_seed_42.pkl,800,42,0.8526089999202181
random_sample_800_points_seed_456.pkl,800,456,0.8395132626393691
random_sample_800_points_seed_5678.pkl,800,5678,0.8370452060624827
random_sample_800_points_seed_789.pkl,800,789,0.8530623875221884
random_sample_800_points_seed_9101.pkl,800,9101,0.8553092246165386
random_sample_80_points_seed_1.pkl,80,1,0.6630625397506598
random_sample_80_points_seed_1213.pkl,80,1213,0.7075716472138698
random_sample_80_points_seed_123.pkl,80,123,0.6968223829763378
random_sample_80_points_seed_1234.pkl,80,1234,0.7378373222059911
random_sample_80_points_seed_1415.pkl,80,1415,0.5820666572287263
random_sample_80_points_seed_42.pkl,80,42,0.6027344238510861
random_sample_80_points_seed_456.pkl,80,456,0.5749829081486997
random_sample_80_points_seed_5678.pkl,80,5678,0.7039798863226667
random_sample_80_points_seed_789.pkl,80,789,0.6438169393715909
random_sample_80_points_seed_9101.pkl,80,9101,0.7614294924681239
random_sample_810_points_seed_1.pkl,810,1,0.8367930598356168
random_sample_810_points_seed_1213.pkl,810,1213,0.8493195658920862
random_sample_810_points_seed_123.pkl,810,123,0.8379336382351963
random_sample_810_points_seed_1234.pkl,810,1234,0.853081709867375
random_sample_810_points_seed_1415.pkl,810,1415,0.8359993105370521
random_sample_810_points_seed_42.pkl,810,42,0.854157120704779
random_sample_810_points_seed_456.pkl,810,456,0.8413597624940867
random_sample_810_points_seed_5678.pkl,810,5678,0.838152658535661
random_sample_810_points_seed_789.pkl,810,789,0.853952862669374
random_sample_810_points_seed_9101.pkl,810,9101,0.8552490848992936
random_sample_820_points_seed_1.pkl,820,1,0.8385017632412377
random_sample_820_points_seed_1213.pkl,820,1213,0.8507923239606947
random_sample_820_points_seed_123.pkl,820,123,0.837287077585422
random_sample_820_points_seed_1234.pkl,820,1234,0.8530623541336652
random_sample_820_points_seed_1415.pkl,820,1415,0.8360036271564643
random_sample_820_points_seed_42.pkl,820,42,0.8545919097659292
random_sample_820_points_seed_456.pkl,820,456,0.8410144009533302
random_sample_820_points_seed_5678.pkl,820,5678,0.8384296235210393
random_sample_820_points_seed_789.pkl,820,789,0.8544051937518928
random_sample_820_points_seed_9101.pkl,820,9101,0.8557539441680302
random_sample_830_points_seed_1.pkl,830,1,0.8400396808108141
random_sample_830_points_seed_1213.pkl,830,1213,0.8530232797081372
random_sample_830_points_seed_123.pkl,830,123,0.8366049292000574
random_sample_830_points_seed_1234.pkl,830,1234,0.8532551202145896
random_sample_830_points_seed_1415.pkl,830,1415,0.8505962219052635
random_sample_830_points_seed_42.pkl,830,42,0.8549366714701285
random_sample_830_points_seed_456.pkl,830,456,0.8408304698638137
random_sample_830_points_seed_5678.pkl,830,5678,0.8380762866343969
random_sample_830_points_seed_789.pkl,830,789,0.8550041955099871
random_sample_830_points_seed_9101.pkl,830,9101,0.8560696925006507
random_sample_840_points_seed_1.pkl,840,1,0.8408407651838702
random_sample_840_points_seed_1213.pkl,840,1213,0.8533971271943119
random_sample_840_points_seed_123.pkl,840,123,0.8369294848882722
random_sample_840_points_seed_1234.pkl,840,1234,0.8539299796782691
random_sample_840_points_seed_1415.pkl,840,1415,0.8369989979258924
random_sample_840_points_seed_42.pkl,840,42,0.8545649633850159
random_sample_840_points_seed_456.pkl,840,456,0.8424064375578463
random_sample_840_points_seed_5678.pkl,840,5678,0.8378723997886088
random_sample_840_points_seed_789.pkl,840,789,0.8536710190762695
random_sample_840_points_seed_9101.pkl,840,9101,0.8581777384828415
random_sample_850_points_seed_1.pkl,850,1,0.8415966559633764
random_sample_850_points_seed_1213.pkl,850,1213,0.8541241693905782
random_sample_850_points_seed_123.pkl,850,123,0.8364661755927787
random_sample_850_points_seed_1234.pkl,850,1234,0.8543318830818163
random_sample_850_points_seed_1415.pkl,850,1415,0.8387870976795346
random_sample_850_points_seed_42.pkl,850,42,0.8555772509367064
random_sample_850_points_seed_456.pkl,850,456,0.8421495365717411
random_sample_850_points_seed_5678.pkl,850,5678,0.8379289846665359
random_sample_850_points_seed_789.pkl,850,789,0.8540364011836754
random_sample_850_points_seed_9101.pkl,850,9101,0.8590119085809775
random_sample_860_points_seed_1.pkl,860,1,0.8414265212833275
random_sample_860_points_seed_1213.pkl,860,1213,0.854401688256228
random_sample_860_points_seed_123.pkl,860,123,0.837229795312734
random_sample_860_points_seed_1234.pkl,860,1234,0.8556516462108553
random_sample_860_points_seed_1415.pkl,860,1415,0.839230413771064
random_sample_860_points_seed_42.pkl,860,42,0.8559144117798285
random_sample_860_points_seed_456.pkl,860,456,0.8428607106116982
random_sample_860_points_seed_5678.pkl,860,5678,0.8374660659302255
random_sample_860_points_seed_789.pkl,860,789,0.8551281839789482
random_sample_860_points_seed_9101.pkl,860,9101,0.8594030454853192
random_sample_870_points_seed_1.pkl,870,1,0.8415696073976328
random_sample_870_points_seed_1213.pkl,870,1213,0.8545283060830318
random_sample_870_points_seed_123.pkl,870,123,0.8375508811768879
random_sample_870_points_seed_1234.pkl,870,1234,0.8562710908443177
random_sample_870_points_seed_1415.pkl,870,1415,0.8398771116400993
random_sample_870_points_seed_42.pkl,870,42,0.8567661448430115
random_sample_870_points_seed_456.pkl,870,456,0.8452820086004659
random_sample_870_points_seed_5678.pkl,870,5678,0.8377293410654227
random_sample_870_points_seed_789.pkl,870,789,0.8549268050917704
random_sample_870_points_seed_9101.pkl,870,9101,0.8592353570371721
random_sample_880_points_seed_1.pkl,880,1,0.8413657254459459
random_sample_880_points_seed_1213.pkl,880,1213,0.8550510865200394
random_sample_880_points_seed_123.pkl,880,123,0.8382518336721994
random_sample_880_points_seed_1234.pkl,880,1234,0.8551560220769273
random_sample_880_points_seed_1415.pkl,880,1415,0.8401579647154858
random_sample_880_points_seed_42.pkl,880,42,0.8564543811697513
random_sample_880_points_seed_456.pkl,880,456,0.845569538048013
random_sample_880_points_seed_5678.pkl,880,5678,0.8370488202625536
random_sample_880_points_seed_789.pkl,880,789,0.85520477409671
random_sample_880_points_seed_9101.pkl,880,9101,0.8597154712976214
random_sample_890_points_seed_1.pkl,890,1,0.8433602495964598
random_sample_890_points_seed_1213.pkl,890,1213,0.8557076576529531
random_sample_890_points_seed_123.pkl,890,123,0.8398378150227014
random_sample_890_points_seed_1234.pkl,890,1234,0.8537121007398474
random_sample_890_points_seed_1415.pkl,890,1415,0.8412034679955583
random_sample_890_points_seed_42.pkl,890,42,0.8571863794700498
random_sample_890_points_seed_456.pkl,890,456,0.8458936803705749
random_sample_890_points_seed_5678.pkl,890,5678,0.8375182598036435
random_sample_890_points_seed_789.pkl,890,789,0.855849848843922
random_sample_890_points_seed_9101.pkl,890,9101,0.8588798230512953
random_sample_900_points_seed_1.pkl,900,1,0.8465673406702159
random_sample_900_points_seed_1213.pkl,900,1213,0.8568776534147663
random_sample_900_points_seed_123.pkl,900,123,0.8399761581188372
random_sample_900_points_seed_1234.pkl,900,1234,0.8539810087150276
random_sample_900_points_seed_1415.pkl,900,1415,0.8423553824729851
random_sample_900_points_seed_42.pkl,900,42,0.8572530131709518
random_sample_900_points_seed_456.pkl,900,456,0.8459470535713214
random_sample_900_points_seed_5678.pkl,900,5678,0.8498957810353965
random_sample_900_points_seed_789.pkl,900,789,0.8560429482304117
random_sample_900_points_seed_9101.pkl,900,9101,0.8590957268170796
random_sample_90_points_seed_1.pkl,90,1,0.6407826220027588
random_sample_90_points_seed_1213.pkl,90,1213,0.7327175950067872
random_sample_90_points_seed_123.pkl,90,123,0.7219585171629365
random_sample_90_points_seed_1234.pkl,90,1234,0.727862066479882
random_sample_90_points_seed_1415.pkl,90,1415,0.5749723876492485
random_sample_90_points_seed_42.pkl,90,42,0.6532725729080979
random_sample_90_points_seed_456.pkl,90,456,0.5725652704589975
random_sample_90_points_seed_5678.pkl,90,5678,0.7085610028444773
random_sample_90_points_seed_789.pkl,90,789,0.6373293221230013
random_sample_90_points_seed_9101.pkl,90,9101,0.7610995321286387
random_sample_910_points_seed_1.pkl,910,1,0.8459955519118193
random_sample_910_points_seed_1213.pkl,910,1213,0.8572565404659903
random_sample_910_points_seed_123.pkl,910,123,0.8412161089934134
random_sample_910_points_seed_1234.pkl,910,1234,0.8553542508780171
random_sample_910_points_seed_1415.pkl,910,1415,0.8430113847212064
random_sample_910_points_seed_42.pkl,910,42,0.8577033548887375
random_sample_910_points_seed_456.pkl,910,456,0.8460131470366002
random_sample_910_points_seed_5678.pkl,910,5678,0.8375162887484976
random_sample_910_points_seed_789.pkl,910,789,0.8566783593980161
random_sample_910_points_seed_9101.pkl,910,9101,0.8585953372715174
random_sample_920_points_seed_1.pkl,920,1,0.8466015308337707
random_sample_920_points_seed_1213.pkl,920,1213,0.8574369437077205
random_sample_920_points_seed_123.pkl,920,123,0.8421345952656928
random_sample_920_points_seed_1234.pkl,920,1234,0.8567200602016417
random_sample_920_points_seed_1415.pkl,920,1415,0.8434087731264501
random_sample_920_points_seed_42.pkl,920,42,0.857560015943475
random_sample_920_points_seed_456.pkl,920,456,0.846945353241119
random_sample_920_points_seed_5678.pkl,920,5678,0.8372877253423449
random_sample_920_points_seed_789.pkl,920,789,0.8566099947035337
random_sample_920_points_seed_9101.pkl,920,9101,0.8582608312644344
random_sample_930_points_seed_1.pkl,930,1,0.8476717492545519
random_sample_930_points_seed_1213.pkl,930,1213,0.8576172752653765
random_sample_930_points_seed_123.pkl,930,123,0.8459757909757241
random_sample_930_points_seed_1234.pkl,930,1234,0.8567539781525144
random_sample_930_points_seed_1415.pkl,930,1415,0.8591417794164566
random_sample_930_points_seed_42.pkl,930,42,0.8587304174300814
random_sample_930_points_seed_456.pkl,930,456,0.8471386635906046
random_sample_930_points_seed_5678.pkl,930,5678,0.8374088595659789
random_sample_930_points_seed_789.pkl,930,789,0.8572414031640013
random_sample_930_points_seed_9101.pkl,930,9101,0.8595336952947352
random_sample_940_points_seed_1.pkl,940,1,0.8529663975901571
random_sample_940_points_seed_1213.pkl,940,1213,0.8581838694546009
random_sample_940_points_seed_123.pkl,940,123,0.8467471292617996
random_sample_940_points_seed_1234.pkl,940,1234,0.8572803236385789
random_sample_940_points_seed_1415.pkl,940,1415,0.8438245922007422
random_sample_940_points_seed_42.pkl,940,42,0.8580556913449755
random_sample_940_points_seed_456.pkl,940,456,0.8481325933615991
random_sample_940_points_seed_5678.pkl,940,5678,0.8378460678035003
random_sample_940_points_seed_789.pkl,940,789,0.8573487956661685
random_sample_940_points_seed_9101.pkl,940,9101,0.8612001859408375
random_sample_950_points_seed_1.pkl,950,1,0.852985934249535
random_sample_950_points_seed_1213.pkl,950,1213,0.8586897111645189
random_sample_950_points_seed_123.pkl,950,123,0.8465554189432716
random_sample_950_points_seed_1234.pkl,950,1234,0.8571950059458988
random_sample_950_points_seed_1415.pkl,950,1415,0.8437280661398151
random_sample_950_points_seed_42.pkl,950,42,0.8580411743168125
random_sample_950_points_seed_456.pkl,950,456,0.848213348920025
random_sample_950_points_seed_5678.pkl,950,5678,0.8392335114267753
random_sample_950_points_seed_789.pkl,950,789,0.8581602589339592
random_sample_950_points_seed_9101.pkl,950,9101,0.861661108749603
random_sample_960_points_seed_1.pkl,960,1,0.8543789537825092
random_sample_960_points_seed_1213.pkl,960,1213,0.8591250086241835
random_sample_960_points_seed_123.pkl,960,123,0.8475812833728233
random_sample_960_points_seed_1234.pkl,960,1234,0.856950095490818
random_sample_960_points_seed_1415.pkl,960,1415,0.8441451438361276
random_sample_960_points_seed_42.pkl,960,42,0.8578558846515579
random_sample_960_points_seed_456.pkl,960,456,0.8478797282425419
random_sample_960_points_seed_5678.pkl,960,5678,0.839887032707739
random_sample_960_points_seed_789.pkl,960,789,0.857343373206599
random_sample_960_points_seed_9101.pkl,960,9101,0.8629232660030652
random_sample_970_points_seed_1.pkl,970,1,0.8544759479404263
random_sample_970_points_seed_1213.pkl,970,1213,0.858853530733173
random_sample_970_points_seed_123.pkl,970,123,0.847138607300693
random_sample_970_points_seed_1234.pkl,970,1234,0.8572368410838938
random_sample_970_points_seed_1415.pkl,970,1415,0.8448599968047341
random_sample_970_points_seed_42.pkl,970,42,0.8581114900344373
random_sample_970_points_seed_456.pkl,970,456,0.8484874206017966
random_sample_970_points_seed_5678.pkl,970,5678,0.8399315828033534
random_sample_970_points_seed_789.pkl,970,789,0.8578771250665435
random_sample_970_points_seed_9101.pkl,970,9101,0.863184810285755
random_sample_980_points_seed_1.pkl,980,1,0.8554906119881043
random_sample_980_points_seed_1213.pkl,980,1213,0.8591109851242302
random_sample_980_points_seed_123.pkl,980,123,0.8500175443018267
random_sample_980_points_seed_1234.pkl,980,1234,0.8579389323484393
random_sample_980_points_seed_1415.pkl,980,1415,0.8446112700910693
random_sample_980_points_seed_42.pkl,980,42,0.8580968183250322
random_sample_980_points_seed_456.pkl,980,456,0.8490885302005866
random_sample_980_points_seed_5678.pkl,980,5678,0.8545363035185742
random_sample_980_points_seed_789.pkl,980,789,0.857979361291226
random_sample_980_points_seed_9101.pkl,980,9101,0.8634985926999528
random_sample_990_points_seed_1.pkl,990,1,0.8562314911208655
random_sample_990_points_seed_1213.pkl,990,1213,0.8588386893833503
random_sample_990_points_seed_123.pkl,990,123,0.8511521644418483
random_sample_990_points_seed_1234.pkl,990,1234,0.8589519837389796
random_sample_990_points_seed_1415.pkl,990,1415,0.8451419377645749
random_sample_990_points_seed_42.pkl,990,42,0.8581004882062108
random_sample_990_points_seed_456.pkl,990,456,0.8491548467188252
random_sample_990_points_seed_5678.pkl,990,5678,0.8401112229630375
random_sample_990_points_seed_789.pkl,990,789,0.8584808934369954
random_sample_990_points_seed_9101.pkl,990,9101,0.863746374679977
